GlobalID,EntryID,joint_ToeLT_X,joint_ToeLT_Y,joint_ToeLT_Z,joint_FootLT_X,joint_FootLT_Y,joint_FootLT_Z,joint_KneeLT_X,joint_KneeLT_Y,joint_KneeLT_Z,joint_HipLT_X,joint_HipLT_Y,joint_HipLT_Z,joint_ToeRT_X,joint_ToeRT_Y,joint_ToeRT_Z,joint_FootRT_X,joint_FootRT_Y,joint_FootRT_Z,joint_KneeRT_X,joint_KneeRT_Y,joint_KneeRT_Z,joint_HipRT_X,joint_HipRT_Y,joint_HipRT_Z,joint_HipMaster_X,joint_HipMaster_Y,joint_HipMaster_Z,joint_FingersCLT_X,joint_FingersCLT_Y,joint_FingersCLT_Z,joint_FingersBLT_X,joint_FingersBLT_Y,joint_FingersBLT_Z,joint_FingersALT_X,joint_FingersALT_Y,joint_FingersALT_Z,joint_IndexCLT_X,joint_IndexCLT_Y,joint_IndexCLT_Z,joint_IndexBLT_X,joint_IndexBLT_Y,joint_IndexBLT_Z,joint_IndexALT_X,joint_IndexALT_Y,joint_IndexALT_Z,joint_CapitateLT_X,joint_CapitateLT_Y,joint_CapitateLT_Z,joint_PinkyCLT_X,joint_PinkyCLT_Y,joint_PinkyCLT_Z,joint_PinkyBLT_X,joint_PinkyBLT_Y,joint_PinkyBLT_Z,joint_PinkyALT_X,joint_PinkyALT_Y,joint_PinkyALT_Z,joint_RingCLT_X,joint_RingCLT_Y,joint_RingCLT_Z,joint_RingBLT_X,joint_RingBLT_Y,joint_RingBLT_Z,joint_RingALT_X,joint_RingALT_Y,joint_RingALT_Z,joint_PisiformLT_X,joint_PisiformLT_Y,joint_PisiformLT_Z,joint_ThumbCLT_X,joint_ThumbCLT_Y,joint_ThumbCLT_Z,joint_ThumbBLT_X,joint_ThumbBLT_Y,joint_ThumbBLT_Z,joint_ThumbALT_X,joint_ThumbALT_Y,joint_ThumbALT_Z,joint_HandLT_X,joint_HandLT_Y,joint_HandLT_Z,joint_ElbowLT_X,joint_ElbowLT_Y,joint_ElbowLT_Z,joint_ShoulderLT_X,joint_ShoulderLT_Y,joint_ShoulderLT_Z,joint_ClavicleLT_X,joint_ClavicleLT_Y,joint_ClavicleLT_Z,joint_FingersCRT_X,joint_FingersCRT_Y,joint_FingersCRT_Z,joint_FingersBRT_X,joint_FingersBRT_Y,joint_FingersBRT_Z,joint_FingersART_X,joint_FingersART_Y,joint_FingersART_Z,joint_IndexCRT_X,joint_IndexCRT_Y,joint_IndexCRT_Z,joint_IndexBRT_X,joint_IndexBRT_Y,joint_IndexBRT_Z,joint_IndexART_X,joint_IndexART_Y,joint_IndexART_Z,joint_CapitateRT_X,joint_CapitateRT_Y,joint_CapitateRT_Z,joint_PinkyCRT_X,joint_PinkyCRT_Y,joint_PinkyCRT_Z,joint_PinkyBRT_X,joint_PinkyBRT_Y,joint_PinkyBRT_Z,joint_PinkyART_X,joint_PinkyART_Y,joint_PinkyART_Z,joint_RingCRT_X,joint_RingCRT_Y,joint_RingCRT_Z,joint_RingBRT_X,joint_RingBRT_Y,joint_RingBRT_Z,joint_RingART_X,joint_RingART_Y,joint_RingART_Z,joint_PisiformRT_X,joint_PisiformRT_Y,joint_PisiformRT_Z,joint_ThumbCRT_X,joint_ThumbCRT_Y,joint_ThumbCRT_Z,joint_ThumbBRT_X,joint_ThumbBRT_Y,joint_ThumbBRT_Z,joint_ThumbART_X,joint_ThumbART_Y,joint_ThumbART_Z,joint_HandRT_X,joint_HandRT_Y,joint_HandRT_Z,joint_ElbowRT_X,joint_ElbowRT_Y,joint_ElbowRT_Z,joint_ShoulderRT_X,joint_ShoulderRT_Y,joint_ShoulderRT_Z,joint_ClavicleRT_X,joint_ClavicleRT_Y,joint_ClavicleRT_Z,joint_CheekLT_X,joint_CheekLT_Y,joint_CheekLT_Z,joint_CheekRT_X,joint_CheekRT_Y,joint_CheekRT_Z,joint_DimpleLT_X,joint_DimpleLT_Y,joint_DimpleLT_Z,joint_DimpleRT_X,joint_DimpleRT_Y,joint_DimpleRT_Z,joint_EyebrowInnerLT_X,joint_EyebrowInnerLT_Y,joint_EyebrowInnerLT_Z,joint_EyebrowInnerRT_X,joint_EyebrowInnerRT_Y,joint_EyebrowInnerRT_Z,joint_EyebrowOuterLT_X,joint_EyebrowOuterLT_Y,joint_EyebrowOuterLT_Z,joint_EyebrowOuterRT_X,joint_EyebrowOuterRT_Y,joint_EyebrowOuterRT_Z,joint_EyelidsDownLT_X,joint_EyelidsDownLT_Y,joint_EyelidsDownLT_Z,joint_EyelidUpLT_X,joint_EyelidUpLT_Y,joint_EyelidUpLT_Z,joint_EyelidsDownRT_X,joint_EyelidsDownRT_Y,joint_EyelidsDownRT_Z,joint_EyelidUpRT_X,joint_EyelidUpRT_Y,joint_EyelidUpRT_Z,joint_EyeLT_X,joint_EyeLT_Y,joint_EyeLT_Z,joint_Jaw_X,joint_Jaw_Y,joint_Jaw_Z,joint_EyeRT_X,joint_EyeRT_Y,joint_EyeRT_Z,joint_LipCornerLT_X,joint_LipCornerLT_Y,joint_LipCornerLT_Z,joint_LipCornerRT_X,joint_LipCornerRT_Y,joint_LipCornerRT_Z,joint_LowerLip_X,joint_LowerLip_Y,joint_LowerLip_Z,joint_LowerLipLT_X,joint_LowerLipLT_Y,joint_LowerLipLT_Z,joint_LowerLipRT_X,joint_LowerLipRT_Y,joint_LowerLipRT_Z,joint_NoseMain_X,joint_NoseMain_Y,joint_NoseMain_Z,joint_NoseSideLT_X,joint_NoseSideLT_Y,joint_NoseSideLT_Z,joint_NoseSideRT_X,joint_NoseSideRT_Y,joint_NoseSideRT_Z,joint_UpperLip_X,joint_UpperLip_Y,joint_UpperLip_Z,joint_UpperLipLT_X,joint_UpperLipLT_Y,joint_UpperLipLT_Z,joint_UpperLipRT_X,joint_UpperLipRT_Y,joint_UpperLipRT_Z,joint_Head_X,joint_Head_Y,joint_Head_Z,joint_Neck_X,joint_Neck_Y,joint_Neck_Z,joint_TorsoC_X,joint_TorsoC_Y,joint_TorsoC_Z,joint_TorsoB_X,joint_TorsoB_Y,joint_TorsoB_Z,joint_TorsoA_X,joint_TorsoA_Y,joint_TorsoA_Z,joint_Pelvis_X,joint_Pelvis_Y,joint_Pelvis_Z,joint_Char_X,joint_Char_Y,joint_Char_Z,Target2_X,Target2_Y,Target2_Z,Target1_X,Target1_Y,Target1_Z,Target_X,Target_Y,Target_Z,Targets_X,Targets_Y,Targets_Z,Floor_X,Floor_Y,Floor_Z,Arrow_X,Arrow_Y,Arrow_Z,Arrow_RotX,Arrow_RotY,Arrow_RotZ,Arrow_RotW,Target2_RotX,Target2_RotY,Target2_RotZ,Target2_RotW,Target1_RotX,Target1_RotY,Target1_RotZ,Target1_RotW,Target_RotX,Target_RotY,Target_RotZ,Target_RotW,Targets_RotX,Targets_RotY,Targets_RotZ,Targets_RotW,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
351,06262025083807170,66.52245,0.2441983,46.19778,66.60272,0.5924115,45.81395,66.5827,2.205743,45.90198,66.57202,3.958624,45.95576,67.05872,0.2441974,46.30707,67.13507,0.5924103,45.92244,67.11905,2.205742,46.01128,67.10782,3.958624,46.06496,66.83251,4.258951,46.04674,63.92744,5.390406,45.40227,63.97451,5.475345,45.41156,64.07549,5.550686,45.43148,63.93,5.40885,45.47325,63.97703,5.478287,45.48354,64.0745,5.549354,45.50605,64.25238,5.589316,45.49428,63.98321,5.436611,45.27992,64.03089,5.488924,45.29118,64.12453,5.552129,45.31423,63.9467,5.41156,45.3367,63.99226,5.47046,45.34513,64.09396,5.551652,45.36763,64.29668,5.589433,45.40141,64.24077,5.510729,45.64486,64.32997,5.566868,45.59039,64.40838,5.592987,45.52767,64.5383,5.608066,45.48689,65.45174,5.635962,45.6727,66.34086,5.663123,45.85479,66.70557,5.661626,45.93781,69.75809,5.390407,46.59051,69.71114,5.475346,46.58064,69.61044,5.550687,46.55946,69.72797,5.408851,46.65483,69.68066,5.478287,46.64589,69.58215,5.549355,46.62846,69.42307,5.589316,46.54802,69.75465,5.436612,46.45609,69.70637,5.488924,46.4478,69.61118,5.55213,46.43236,69.76604,5.41156,46.52264,69.72081,5.47046,46.51257,69.61842,5.551652,46.49347,69.41865,5.589434,46.44522,69.37483,5.51073,46.69114,69.31406,5.566868,46.60611,69.26645,5.592988,46.51771,69.16284,5.608066,46.42934,68.24954,5.635962,46.24286,67.36007,5.663123,46.06249,66.99195,5.661626,45.99617,66.63419,6.433069,46.21029,66.95101,6.433069,46.27485,66.63396,6.296143,46.20227,66.95436,6.296142,46.26756,66.72527,6.57214,46.25688,66.84896,6.57214,46.28209,66.6526,6.612358,46.22439,66.92855,6.612358,46.28063,66.68235,6.534991,46.1725,66.68235,6.538991,46.1725,66.92148,6.53499,46.22123,66.92148,6.538991,46.22123,66.68697,6.537794,46.1526,66.82603,6.339868,46.07859,66.92502,6.537795,46.20111,66.67831,6.268499,46.23509,66.9007,6.268499,46.28041,66.78163,6.259364,46.29596,66.73784,6.258822,46.27417,66.83063,6.258822,46.29308,66.78273,6.392833,46.29071,66.74122,6.361744,46.28082,66.82491,6.361743,46.29787,66.78115,6.277062,46.29835,66.72763,6.280215,46.27211,66.84083,6.280215,46.29517,66.84187,6.309596,46.001,66.8532,5.872277,45.9452,66.83029,5.215563,46.05762,66.82713,4.766816,46.0731,66.83251,4.338951,46.04674,66.83251,4.298951,46.04674,66.84,0.036623,46.01,43.30524,7.877967,22.061,31.89226,7.988142,62.0011,34.04722,7.909534,38.99127,54.84486,-1.332025,37.30534,-500,-3,-500,70.71027,5.507541,46.83691,0.6322837,-0.01339849,0.7745877,0.007241384,-0.2742288,-0.2210726,0.7385097,0.5749167,0.1085675,0.07783432,0.7802634,0.6110188,-0.1126036,-0.09508012,0.7796912,0.6085737,0,0,0,1,0,0,0,0,0,0
352,06262025083807928,66.52245,0.2441983,46.19778,66.60272,0.5924115,45.81395,66.5827,2.205743,45.90198,66.57202,3.958624,45.95576,67.05872,0.2441974,46.30707,67.13507,0.5924103,45.92244,67.11905,2.205742,46.01128,67.10782,3.958624,46.06496,66.83251,4.258951,46.04674,63.92744,5.390406,45.40227,63.97451,5.475345,45.41156,64.07549,5.550686,45.43148,63.93,5.40885,45.47325,63.97703,5.478287,45.48354,64.0745,5.549354,45.50605,64.25238,5.589316,45.49428,63.98321,5.436611,45.27992,64.03089,5.488924,45.29118,64.12453,5.552129,45.31423,63.9467,5.41156,45.3367,63.99226,5.47046,45.34513,64.09396,5.551652,45.36763,64.29668,5.589433,45.40141,64.24077,5.510729,45.64486,64.32997,5.566868,45.59039,64.40838,5.592987,45.52767,64.5383,5.608066,45.48689,65.45174,5.635962,45.6727,66.34086,5.663123,45.85479,66.70557,5.661626,45.93781,69.75809,5.390407,46.59051,69.71114,5.475346,46.58064,69.61044,5.550687,46.55946,69.72797,5.408851,46.65483,69.68066,5.478287,46.64589,69.58215,5.549355,46.62846,69.42307,5.589316,46.54802,69.75465,5.436612,46.45609,69.70637,5.488924,46.4478,69.61118,5.55213,46.43236,69.76604,5.41156,46.52264,69.72081,5.47046,46.51257,69.61842,5.551652,46.49347,69.41865,5.589434,46.44522,69.37483,5.51073,46.69114,69.31406,5.566868,46.60611,69.26645,5.592988,46.51771,69.16284,5.608066,46.42934,68.24954,5.635962,46.24286,67.36007,5.663123,46.06249,66.99195,5.661626,45.99617,66.63419,6.433069,46.21029,66.95101,6.433069,46.27485,66.63396,6.296143,46.20227,66.95436,6.296142,46.26756,66.72527,6.57214,46.25688,66.84896,6.57214,46.28209,66.6526,6.612358,46.22439,66.92855,6.612358,46.28063,66.68235,6.534991,46.1725,66.68235,6.538991,46.1725,66.92148,6.53499,46.22123,66.92148,6.538991,46.22123,66.68697,6.537794,46.1526,66.82603,6.339868,46.07859,66.92502,6.537795,46.20111,66.67831,6.268499,46.23509,66.9007,6.268499,46.28041,66.78163,6.259364,46.29596,66.73784,6.258822,46.27417,66.83063,6.258822,46.29308,66.78273,6.392833,46.29071,66.74122,6.361744,46.28082,66.82491,6.361743,46.29787,66.78115,6.277062,46.29835,66.72763,6.280215,46.27211,66.84083,6.280215,46.29517,66.84187,6.309596,46.001,66.8532,5.872277,45.9452,66.83029,5.215563,46.05762,66.82713,4.766816,46.0731,66.83251,4.338951,46.04674,66.83251,4.298951,46.04674,66.84,0.036623,46.01,43.30524,7.877967,22.061,31.89226,7.988142,62.0011,34.04722,7.909534,38.99127,54.84486,-1.332025,37.30534,-500,-3,-500,70.71027,5.507541,46.83691,0.6322837,-0.01339849,0.7745877,0.007241384,-0.2742288,-0.2210726,0.7385097,0.5749167,0.1085675,0.07783432,0.7802634,0.6110188,-0.1126036,-0.09508012,0.7796912,0.6085737,0,0,0,1,0,0,0,0,0,0
353,06262025083808118,66.52245,0.2441983,46.19778,66.60272,0.5924115,45.81395,66.5827,2.205743,45.90198,66.57202,3.958624,45.95576,67.05872,0.2441974,46.30707,67.13507,0.5924103,45.92244,67.11905,2.205742,46.01128,67.10782,3.958624,46.06496,66.83251,4.258951,46.04674,63.92744,5.390406,45.40227,63.97451,5.475345,45.41156,64.07549,5.550686,45.43148,63.93,5.40885,45.47325,63.97703,5.478287,45.48354,64.0745,5.549354,45.50605,64.25238,5.589316,45.49428,63.98321,5.436611,45.27992,64.03089,5.488924,45.29118,64.12453,5.552129,45.31423,63.9467,5.41156,45.3367,63.99226,5.47046,45.34513,64.09396,5.551652,45.36763,64.29668,5.589433,45.40141,64.24077,5.510729,45.64486,64.32997,5.566868,45.59039,64.40838,5.592987,45.52767,64.5383,5.608066,45.48689,65.45174,5.635962,45.6727,66.34086,5.663123,45.85479,66.70557,5.661626,45.93781,69.75809,5.390407,46.59051,69.71114,5.475346,46.58064,69.61044,5.550687,46.55946,69.72797,5.408851,46.65483,69.68066,5.478287,46.64589,69.58215,5.549355,46.62846,69.42307,5.589316,46.54802,69.75465,5.436612,46.45609,69.70637,5.488924,46.4478,69.61118,5.55213,46.43236,69.76604,5.41156,46.52264,69.72081,5.47046,46.51257,69.61842,5.551652,46.49347,69.41865,5.589434,46.44522,69.37483,5.51073,46.69114,69.31406,5.566868,46.60611,69.26645,5.592988,46.51771,69.16284,5.608066,46.42934,68.24954,5.635962,46.24286,67.36007,5.663123,46.06249,66.99195,5.661626,45.99617,66.63419,6.433069,46.21029,66.95101,6.433069,46.27485,66.63396,6.296143,46.20227,66.95436,6.296142,46.26756,66.72527,6.57214,46.25688,66.84896,6.57214,46.28209,66.6526,6.612358,46.22439,66.92855,6.612358,46.28063,66.68235,6.534991,46.1725,66.68235,6.538991,46.1725,66.92148,6.53499,46.22123,66.92148,6.538991,46.22123,66.68697,6.537794,46.1526,66.82603,6.339868,46.07859,66.92502,6.537795,46.20111,66.67831,6.268499,46.23509,66.9007,6.268499,46.28041,66.78163,6.259364,46.29596,66.73784,6.258822,46.27417,66.83063,6.258822,46.29308,66.78273,6.392833,46.29071,66.74122,6.361744,46.28082,66.82491,6.361743,46.29787,66.78115,6.277062,46.29835,66.72763,6.280215,46.27211,66.84083,6.280215,46.29517,66.84187,6.309596,46.001,66.8532,5.872277,45.9452,66.83029,5.215563,46.05762,66.82713,4.766816,46.0731,66.83251,4.338951,46.04674,66.83251,4.298951,46.04674,66.84,0.036623,46.01,43.30524,7.877967,22.061,31.89226,7.988142,62.0011,34.04722,7.909534,38.99127,54.84486,-1.332025,37.30534,-500,-3,-500,70.71027,5.507541,46.83691,0.6322837,-0.01339849,0.7745877,0.007241384,-0.2742288,-0.2210726,0.7385097,0.5749167,0.1085675,0.07783432,0.7802634,0.6110188,-0.1126036,-0.09508012,0.7796912,0.6085737,0,0,0,1,0,0,0,0,0,0
354,06262025083808328,55.33503,0.4060476,36.88781,55.4224,0.9538395,36.67252,55.53091,2.310618,37.34354,55.86452,4.027912,37.27824,56.37909,0.2804942,37.03481,56.45385,0.7771561,36.75593,56.39572,2.264538,37.23035,56.40108,4.007586,37.38155,56.13384,4.313303,37.38503,56.27077,4.134091,37.89029,56.22429,4.212033,37.91291,56.14396,4.308985,37.91904,56.30001,4.19979,37.88468,56.25552,4.271237,37.88424,56.19238,4.376006,37.88279,56.01831,4.398605,37.82129,56.12454,4.045455,37.95509,56.08657,4.105932,37.9546,56.02721,4.204403,37.95324,56.21287,4.089342,37.93763,56.16673,4.147576,37.93938,56.0874,4.251946,37.94165,55.92151,4.315177,37.84536,56.15059,4.494031,37.729,56.02005,4.472226,37.7283,55.90406,4.435822,37.73272,55.76144,4.412876,37.69736,55.31648,4.853037,37.13743,55.67641,5.660692,37.32064,56.03497,5.723866,37.4061,56.66568,3.259767,37.78459,56.71395,3.327645,37.82691,56.77433,3.433944,37.85902,56.6235,3.303187,37.81898,56.65405,3.377218,37.8418,56.69642,3.485397,37.87512,56.80338,3.619791,37.82887,56.85038,3.223145,37.76423,56.87642,3.285984,37.78342,56.91624,3.38766,37.81474,56.7634,3.224252,37.78509,56.79507,3.288543,37.80413,56.84827,3.402765,37.83823,56.91753,3.5868,37.79101,56.60692,3.696403,37.83015,56.72502,3.737466,37.80547,56.83583,3.758773,37.77778,56.93976,3.829877,37.72775,56.88079,4.720833,37.51912,56.67227,5.603135,37.53237,56.32175,5.712931,37.46132,55.98895,6.442079,37.75547,56.30136,6.40718,37.8305,55.97898,6.309062,37.72989,56.29492,6.273769,37.80577,56.08708,6.563008,37.82247,56.20905,6.549382,37.85176,56.01986,6.614268,37.79317,56.29197,6.583871,37.85852,56.0479,6.546979,37.73347,56.0482,6.550914,37.73399,56.2837,6.520638,37.7901,56.284,6.524574,37.79062,56.05431,6.553578,37.71453,56.18451,6.364914,37.62167,56.28904,6.527357,37.77091,56.01875,6.272017,37.7601,56.23804,6.247519,37.81277,56.1168,6.243338,37.82235,56.07459,6.250313,37.79932,56.16609,6.240092,37.8213,56.12842,6.375663,37.83452,56.08525,6.349949,37.81927,56.16778,6.340729,37.83909,56.11747,6.260283,37.82696,56.06614,6.27248,37.79968,56.17777,6.260012,37.82649,56.20419,6.350261,37.54241,56.18683,5.93092,37.43162,56.152,5.261314,37.48246,56.13979,4.813488,37.4561,56.13594,4.393022,37.39003,56.13489,4.353162,37.38753,66.84,0.036623,46.01,43.30524,7.877967,22.061,31.89226,7.988142,62.0011,34.04722,7.909534,38.99127,54.84486,-1.332025,37.30534,-500,-3,-500,56.46567,2.476002,38.22962,0.03104482,-0.5306589,0.8012381,0.2746923,-0.2742288,-0.2210726,0.7385097,0.5749167,0.1085675,0.07783432,0.7802634,0.6110188,-0.1126036,-0.09508012,0.7796912,0.6085737,0,0,0,1,1,1,1,1,1,1
355,06262025083808521,55.33246,0.4050887,36.89044,55.42014,0.9521263,36.67419,55.52991,2.310847,37.34291,55.86369,4.028064,37.27715,56.37845,0.2806697,37.03342,56.45292,0.7773943,36.75454,56.39492,2.264669,37.22916,56.40028,4.007727,37.38031,56.13306,4.313461,37.38384,56.08807,4.227035,37.90282,56.14361,4.210044,37.96669,56.09853,4.306855,38.01534,56.15916,4.276167,37.88646,56.20811,4.271413,37.94248,56.16428,4.365472,37.98805,56.01286,4.396288,37.89617,55.98281,4.133191,37.9359,56.00527,4.126691,37.98907,55.9621,4.216534,38.02903,56.03903,4.164823,37.92186,56.06849,4.154538,37.97589,56.02994,4.257406,38.02788,55.9014,4.324209,37.90337,56.17779,4.448255,37.84654,56.05078,4.459427,37.80642,55.93079,4.433638,37.78975,55.79815,4.419276,37.73012,55.35122,4.832371,37.15845,55.67551,5.660887,37.31985,56.03418,5.724023,37.4049,56.66544,3.261068,37.79438,56.71221,3.330287,37.83627,56.77086,3.437838,37.8676,56.61879,3.305775,37.82816,56.64946,3.380139,37.85017,56.692,3.48882,37.88228,56.79931,3.623699,37.83714,56.8484,3.22705,37.77705,56.87454,3.290166,37.79555,56.91453,3.392314,37.82574,56.76387,3.226752,37.79607,56.79446,3.291701,37.81472,56.84572,3.407069,37.8481,56.91489,3.591305,37.80122,56.60185,3.698879,37.83516,56.72049,3.740648,37.81212,56.83206,3.762591,37.78605,56.93691,3.834136,37.73737,56.87981,4.720942,37.51848,56.67149,5.60333,37.53116,56.32098,5.713096,37.46003,55.99074,6.437254,37.75953,56.30458,6.405414,37.83024,55.98162,6.304338,37.73353,56.299,6.272139,37.80505,56.08893,6.558781,37.82577,56.21146,6.54635,37.85338,56.02062,6.609487,37.79753,56.29398,6.581754,37.85913,56.04792,6.543016,37.73708,56.04819,6.54695,37.73761,56.2848,6.518984,37.79046,56.28507,6.522918,37.79099,56.05379,6.549844,37.71804,56.18354,6.363473,37.62248,56.2896,6.52592,37.77118,56.0224,6.267517,37.7631,56.24271,6.245166,37.81274,56.12201,6.239486,37.824,56.07928,6.246152,37.80154,56.17119,6.236827,37.82225,56.13247,6.371839,37.83655,56.08931,6.345744,37.82176,56.17222,6.337332,37.84045,56.1226,6.2564,37.82867,56.07062,6.268216,37.8021,56.18275,6.25684,37.82737,56.20147,6.349695,37.54274,56.18605,5.931081,37.43037,56.15126,5.261476,37.48123,56.13905,4.813648,37.45489,56.13517,4.39318,37.38882,56.13412,4.353321,37.38633,66.84,0.036623,46.01,43.30524,7.877967,22.061,31.89226,7.988142,62.0011,34.04722,7.909534,38.99127,54.84486,-1.332025,37.30534,-500,-3,-500,56.45955,2.480015,38.23693,0.02460469,-0.5310647,0.803906,0.2666477,-0.2742288,-0.2210726,0.7385097,0.5749167,0.1085675,0.07783432,0.7802634,0.6110188,-0.1126036,-0.09508012,0.7796912,0.6085737,0,0,0,1,1,1,1,1,1,1
356,06262025083808717,55.32053,0.4014261,36.88472,55.40221,0.949209,36.66767,55.52894,2.304205,37.34047,55.86623,4.021016,37.2781,56.38187,0.2757812,37.02527,56.44769,0.7740231,36.74591,56.39684,2.258187,37.22711,56.4039,4.001726,37.37514,56.13686,4.307282,37.3807,56.17714,4.708075,37.99546,56.2456,4.738667,38.04812,56.18202,4.84103,38.07356,56.22343,4.756693,37.95223,56.2804,4.792496,37.99543,56.21828,4.891031,38.0186,56.05209,4.838329,37.95504,56.11707,4.622303,38.0737,56.14977,4.649742,38.12,56.08856,4.741672,38.13911,56.15582,4.653804,38.0406,56.19632,4.679776,38.08741,56.1374,4.790571,38.11288,55.97443,4.756514,38.00444,56.17736,4.890273,37.86202,56.04963,4.853073,37.84688,55.94469,4.797404,37.86262,55.81639,4.7261,37.83808,55.37486,4.811366,37.18307,55.67648,5.654251,37.32,56.03609,5.717736,37.40111,56.52839,3.364368,37.89863,56.56414,3.431557,37.94777,56.61603,3.536848,37.98968,56.49319,3.403503,37.9243,56.51064,3.479231,37.95086,56.53391,3.589736,37.98919,56.65303,3.717389,37.9496,56.75739,3.313455,37.91654,56.76289,3.379348,37.93796,56.76947,3.485491,37.97234,56.62225,3.324066,37.92225,56.64972,3.388631,37.94437,56.6954,3.503401,37.98343,56.777,3.679967,37.93316,56.4557,3.792253,37.91532,56.58045,3.830363,37.90581,56.69862,3.84835,37.894,56.81556,3.912535,37.85568,56.88388,4.715913,37.50714,56.67398,5.597625,37.52415,56.32347,5.707381,37.45296,55.99398,6.433613,37.75238,56.30844,6.403687,37.82127,55.98521,6.300419,37.7272,56.30322,6.270154,37.79687,56.09223,6.556155,37.81733,56.215,6.544471,37.84422,56.02343,6.60632,37.78922,56.29734,6.580253,37.84922,56.05035,6.539383,37.72892,56.05061,6.543323,37.72943,56.2877,6.516794,37.78092,56.28795,6.520735,37.78142,56.05597,6.546052,37.70979,56.1854,6.359289,37.61437,56.29224,6.523566,37.76155,56.02645,6.264042,37.75674,56.2472,6.243034,37.8051,56.12677,6.236986,37.8172,56.08381,6.243268,37.79497,56.1759,6.234504,37.81514,56.13673,6.369493,37.82892,56.09358,6.343089,37.81456,56.17665,6.335183,37.83276,56.12734,6.253946,37.82178,56.07506,6.265303,37.79546,56.18742,6.254611,37.82008,56.20249,6.34482,37.53452,56.18781,5.92509,37.42459,56.1553,5.255521,37.47673,56.14339,4.807627,37.45101,56.13895,4.387034,37.38538,56.13791,4.347158,37.38304,66.84,0.036623,46.01,43.30524,7.877967,22.061,31.89226,7.988142,62.0011,34.04722,7.909534,38.99127,54.84486,-1.332025,37.30534,-500,-3,-500,56.21189,2.636245,38.37798,-0.06048899,-0.5090649,0.8293467,0.2222143,-0.2742288,-0.2210726,0.7385097,0.5749167,0.1085675,0.07783432,0.7802634,0.6110188,-0.1126036,-0.09508012,0.7796912,0.6085737,0,0,0,1,1,1,1,1,1,1
357,06262025083808923,55.34431,0.3865151,36.87969,55.41078,0.9366827,36.66173,55.54568,2.28675,37.34005,55.86448,4.008623,37.2935,56.41369,0.2652669,37.0084,56.46668,0.7677085,36.7306,56.41143,2.244229,37.2243,56.40318,3.985953,37.38278,56.13941,4.29444,37.38832,56.26519,4.704009,37.80638,56.35809,4.701791,37.83489,56.33642,4.725449,37.92638,56.28166,4.79244,37.79369,56.35995,4.798172,37.82281,56.33752,4.821803,37.91036,56.15569,4.783878,37.89201,56.25487,4.553931,37.82355,56.31437,4.542513,37.8571,56.28921,4.565659,37.93823,56.26938,4.618949,37.80965,56.33533,4.608875,37.84035,56.31857,4.639887,37.93519,56.11334,4.656174,37.89922,56.20489,4.947688,37.82761,56.08699,4.890414,37.8357,56.00468,4.800974,37.84532,55.87581,4.728868,37.82885,55.36493,4.800683,37.19881,55.68155,5.640514,37.32531,56.04285,5.705505,37.39742,55.66383,4.638907,37.90084,55.73121,4.704083,37.92598,55.83884,4.770028,37.94398,55.66673,4.701322,37.88526,55.73182,4.754071,37.88586,55.82544,4.83161,37.88536,56.00799,4.798614,37.89395,55.77726,4.528291,38.0508,55.82635,4.577875,38.04365,55.9039,4.658608,38.03087,55.69228,4.602842,37.97649,55.7558,4.641694,37.98281,55.86667,4.711934,37.99223,56.06421,4.707982,37.96175,55.94465,4.886187,37.74894,56.05636,4.839169,37.80083,56.14927,4.782895,37.85328,56.28247,4.721441,37.87827,56.95401,4.728506,37.45191,56.6819,5.586281,37.51545,56.33083,5.694885,37.44526,55.98615,6.422014,37.73739,56.3015,6.403161,37.80617,55.98157,6.288096,37.71423,56.30047,6.269029,37.78379,56.08059,6.548868,37.80032,56.20371,6.541506,37.82717,56.01019,6.596301,37.77158,56.28486,6.579878,37.83148,56.03907,6.528924,37.71223,56.0392,6.532881,37.71268,56.27708,6.514693,37.76414,56.27722,6.51865,37.76459,56.04443,6.535347,37.69299,56.17948,6.350582,37.60014,56.28137,6.521181,37.74467,56.024,6.253634,37.74425,56.24537,6.240399,37.79253,56.12525,6.230952,37.80494,56.08206,6.235445,37.78268,56.17442,6.229922,37.80283,56.13102,6.363931,37.81464,56.0887,6.33592,37.80076,56.17201,6.330939,37.81893,56.12529,6.248018,37.80926,56.07262,6.257209,37.78286,56.1853,6.250473,37.80744,56.19683,6.33492,37.52048,56.19524,5.912642,37.41689,56.16268,5.244063,37.47552,56.14922,4.795843,37.45388,56.14226,4.374268,37.3919,56.14083,4.334354,37.39011,66.84,0.036623,46.01,43.30524,7.877967,22.061,31.89226,7.988142,62.0011,34.04722,7.909534,38.99127,54.84486,-1.332025,37.30534,-500,-3,-500,54.80714,4.92466,38.17813,-0.5345782,-0.1549003,0.7674916,0.3181033,-0.2742288,-0.2210726,0.7385097,0.5749167,0.1085675,0.07783432,0.7802634,0.6110188,-0.1126036,-0.09508012,0.7796912,0.6085737,0,0,0,1,1,1,1,1,1,1
