GlobalID,EntryID,Bomb_0_X,Bomb_0_Y,Bomb_0_Z,Bomb_1_X,Bomb_1_Y,Bomb_1_Z,Bomb_10_X,Bomb_10_Y,Bomb_10_Z,Bomb_11_X,Bomb_11_Y,Bomb_11_Z,Bomb_2_X,Bomb_2_Y,Bomb_2_Z,Bomb_3_X,Bomb_3_Y,Bomb_3_Z,Bomb_4_X,Bomb_4_Y,Bomb_4_Z,Bomb_5_X,Bomb_5_Y,Bomb_5_Z,Bomb_6_X,Bomb_6_Y,Bomb_6_Z,Bomb_7_X,Bomb_7_Y,Bomb_7_Z,Bomb_8_X,Bomb_8_Y,Bomb_8_Z,Bomb_9_X,Bomb_9_Y,Bomb_9_Z,Coin_X,Coin_Y,Coin_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Ground_X,Ground_Y,Ground_Z,HandL_X,HandL_Y,HandL_Z,HandR_X,HandR_Y,HandR_Z,Head_X,Head_Y,Head_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,Passport_X,Passport_Y,Passport_Z,Player_X,Player_Y,Player_Z,PlayerImage_X,PlayerImage_Y,PlayerImage_Z,PlayerTransformEffect_X,PlayerTransformEffect_Y,PlayerTransformEffect_Z,SpineBase_X,SpineBase_Y,SpineBase_Z,Suitcase_X,Suitcase_Y,Suitcase_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
869,08062025072237812,2.282215,-2.10555,0,-0.9226342,0.8569766,-0.3486131,,,,,,,-3.978501,4.143248,0.003452718,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.297307,6.333722,0.02387057,0.8391569,6.362669,0.03177057,-1.196595,-0.07948303,0.002970576,0.9689606,-0.1776791,0.01017058,0,-3.7,0,-1.029466,5.758131,0.04707057,-0.8695772,5.759515,0.04647058,-1.255472,9.763791,0.05187057,-1.200509,2.351804,0.01907057,0.1838823,2.168464,0.02317058,-6.3,3.4,0,-1.109712,-3.08,0,-0.4478429,5.796349,0.1663706,0,2.5,-0.2,-1.10545,4.040759,0.03327058,-5.31,3.32,0,0,0,0,0,0,0
870,08062025072237992,2.282215,-2.642293,0,-0.9226342,0.3287264,-0.3486131,,,,,,,-3.978501,3.768313,0.003452718,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.364672,6.322438,0.02387057,0.7484066,6.386348,0.03097057,-1.205111,-0.01173401,0.002670571,0.9689606,-0.1776791,0.01017058,0,-3.7,0,-1.061634,5.742497,0.04697058,-0.9271989,5.758261,0.04587057,-1.38524,9.737844,0.05177058,-1.194455,2.309524,0.01747058,0.1357397,2.143327,0.02137057,-6.3,3.4,0,-1.523739,-3.08,0,-0.4478429,5.796349,0.1663706,0,2.5,-0.2,-1.350799,3.981643,0.03097057,-5.31,3.32,0,0,0,0,0,0,0
871,08062025072238199,2.282215,-3.285789,0,-0.9226342,-0.3081338,-0.3486131,,,,,,,-3.978501,3.25123,0.003452718,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.245627,6.32438,0.02427351,0.8709159,6.391822,0.03027351,-1.134352,-0.160212,0.003773525,1.031153,-0.137804,0.005173519,0,-3.7,0,-0.925151,5.703387,0.04707351,-0.6342608,5.802118,0.04527351,-1.176546,9.744833,0.05057351,-0.9726353,2.435828,0.01727352,0.2958437,2.205824,0.01927352,-6.3,3.4,0,-1.094934,-3.08,0,-0.4036926,5.81415,0.1658735,0,2.5,-0.2,-1.052542,4.037767,0.03047352,-5.31,3.32,0,0,0,0,0,0,0
872,08062025072238393,,,,,,,,,,,,,-3.978501,2.866543,0.003452718,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.784025,6.019805,0.02637352,1.427688,6.055582,0.03317352,-1.134352,-0.160212,0.003773525,1.119751,-0.07667208,0.005173519,0,-3.7,0,-0.3093628,5.760374,0.04787352,-0.199413,5.769919,0.04757352,-0.3698317,9.759325,0.04927352,-0.8798076,2.340482,0.02657352,0.8483102,2.201078,0.03037351,-6.3,3.4,0,0.06578159,-3.08,0,-0.4036926,5.81415,0.1658735,0,2.5,-0.2,-0.364711,4.043363,0.03477351,-5.31,3.32,0,0,0,0,0,0,0
873,08062025072238609,,,,,,,,,,,,,-3.978501,2.344184,0.003452718,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.9586042,6.222781,0.0249362,2.195767,6.250419,0.02883621,-1.029686,0.1612573,0.001136199,1.237881,-0.1016512,0.005836204,0,-3.7,0,-0.1786331,4.703242,0.0442362,1.308692,5.12757,0.0442362,0.6551822,9.8901,0.0479362,-0.612558,2.285462,0.02193619,1.229953,2.397431,0.02963619,-6.3,3.4,0,1.548815,-3.08,0,-0.4572026,5.85677,0.1645362,0,2.5,-0.2,0.4606135,4.223003,0.0354362,-5.31,3.32,0,0,0,0,0,0,0
874,08062025072238804,,,,,,,,,,,,,-3.978501,1.780256,0.003452718,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.6718775,6.237071,0.02247123,2.51139,6.114058,0.02497123,-1.115615,0.1039691,0.001971245,1.181104,-0.06093693,0.003371224,0,-3.7,0,-0.8849252,4.048553,0.03287123,2.387482,4.015212,0.03937123,1.11542,9.966371,0.04677123,-0.5244629,2.269369,0.02237123,1.37431,2.501011,0.02607124,-6.3,3.4,0,2.093983,-3.08,0,-0.5597163,5.890064,0.1629712,0,2.5,-0.2,0.6811622,4.256296,0.03347123,-5.31,3.32,0,0,0,0,0,0,0
875,08062025072239010,,,,,,,,,,,,,-3.978501,1.262063,0.003452718,2.680714,4.853901,0.2694532,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.6413512,6.318461,0.01956816,2.633507,6.146774,0.02396815,-1.174431,0.07429314,0.00136815,1.090573,-0.02328253,0.003068164,0,-3.7,0,-1.154259,4.223413,0.01866814,3.040138,3.802643,0.02646816,1.329185,10.01122,0.04626816,-0.5120974,2.253397,0.02196816,1.343466,2.536299,0.02466816,-6.3,3.4,0,2.369389,-3.08,0,-0.694401,5.909989,0.1616682,0,2.5,-0.2,0.7096812,4.285946,0.03256816,-5.31,3.32,0,0,0,0,0,0,0
876,08062025072239201,,,,,,,,,,,,,-3.978501,0.8159934,0.003452718,2.680714,4.748648,0.2694532,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.6678061,6.37018,0.01735654,2.5483,6.179071,0.02325656,-1.329901,0.2549376,-0.0008434355,0.9975076,-0.01937342,0.002456546,0,-3.7,0,-1.188694,4.28576,0.01795655,2.79578,3.968167,0.02235654,1.304693,10.02416,0.04595655,-0.6120623,2.264309,0.01955655,1.280935,2.563482,0.02595654,-6.3,3.4,0,2.391899,-3.08,0,-0.7790924,5.923407,0.1608565,0,2.5,-0.2,0.6383293,4.312287,0.02955654,-5.31,3.32,0,0,0,0,0,0,0
877,08062025072239399,,,,,,,,,,,,,-3.978501,0.2071376,0.003452718,2.680714,4.452746,0.2694532,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.8297163,6.3902,0.01773971,2.31027,6.114814,0.02493972,-1.38835,0.2571874,-0.004060283,0.9518638,0.01215124,0.001439705,0,-3.7,0,-1.372083,4.305958,0.01693971,2.390417,3.882093,0.0294397,1.030658,10.01259,0.04543971,-0.7652083,2.273136,0.0179397,1.183207,2.552959,0.02613972,-6.3,3.4,0,2.169224,-3.08,0,-0.8016627,5.924245,0.1609397,0,2.5,-0.2,0.4838033,4.305086,0.03023972,-5.31,3.32,0,0,0,0,0,0,0
878,08062025072239614,,,,,,,,,,,,,-3.978501,-0.3258277,0.003452718,2.680714,4.097854,0.2694532,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.231221,6.363264,0.01709232,1.845476,6.029304,0.02579232,-1.462237,0.2254815,-0.001207694,0.9466314,-0.00971365,0.001992315,0,-3.7,0,-1.84868,4.375189,0.01449232,1.790827,3.734482,0.03549232,0.3717672,9.959167,0.04539231,-0.9373837,2.315763,0.01659231,0.9527949,2.391124,0.02619232,-6.3,3.4,0,1.466982,-3.08,0,-0.7586366,5.921766,0.1609923,0,2.5,-0.2,0.1106861,4.265308,0.03049232,-5.31,3.32,0,0,0,0,0,0,0
879,08062025072239796,,,,,,,,,,,,,-3.978501,-0.8609294,0.003452718,2.680714,3.683052,0.2694532,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.800482,6.318172,0.01306079,1.235933,6.110213,0.0249608,-1.367725,0.1392517,-0.002139196,0.9169576,-0.05254936,0.0007607937,0,-3.7,0,-2.268757,4.413245,0.01016079,1.259388,3.804105,0.0329608,-0.4697561,9.919073,0.0447608,-1.257908,2.559711,0.0214608,0.5919387,2.307258,0.0198608,-6.3,3.4,0,0.1049995,-3.08,0,-0.6797007,5.933652,0.1610608,0,2.5,-0.2,-0.6174787,4.237958,0.0282608,-5.31,3.32,0,0,0,0,0,0,0
880,08062025072240011,,,,,,,,,,,,,-3.978501,-1.397475,0.003452718,2.680714,3.227777,0.2694532,1.882224,4.801308,-0.3227342,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.339738,6.392925,0.007234722,0.7002604,6.179827,0.02263471,-1.336296,0.09808445,-0.001965284,0.9227685,-0.04785967,0.001934722,0,-3.7,0,-3.128991,4.615056,0.008334726,0.8491601,4.066552,0.02783473,-1.1807,9.918914,0.04523472,-1.383363,2.429776,0.01233472,0.03969383,2.25199,0.01883473,-6.3,3.4,0,-1.027238,-3.08,0,-0.6381129,5.93897,0.1609347,0,2.5,-0.2,-1.246846,4.239794,0.02773471,-5.31,3.32,0,0,0,0,0,0,0
881,08062025072240203,,,,,,,,,,,,,-3.978501,-1.934994,0.003452718,2.680714,2.74516,0.2694532,1.882224,4.5574,-0.3227342,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.62891,6.396996,0.008434728,0.3608336,6.215133,0.02153471,-1.450596,0.1332698,-0.0009652823,0.9227685,-0.04785967,0.001934722,0,-3.7,0,-2.488399,4.619956,0.01263472,0.5255675,4.129335,0.02793472,-1.600734,9.890587,0.04443472,-1.439307,2.474142,0.01053472,0.008008659,2.231866,0.02063473,-6.3,3.4,0,-1.688046,-3.08,0,-0.6381129,5.93897,0.1609347,0,2.5,-0.2,-1.638437,4.288273,0.02543472,-5.31,3.32,0,0,0,0,0,0,0
882,08062025072240412,,,,,,,,,,,,,-3.978501,-2.473173,0.003452718,2.680714,2.244072,0.2694532,1.882224,4.217575,-0.3227342,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.844745,6.409538,0.009234726,0.109995,6.19538,0.01943472,-1.500035,0.2226863,-0.003665283,0.9227685,-0.04785967,0.001934722,0,-3.7,0,-2.832957,4.69279,0.01223472,0.3193874,4.109389,0.02933472,-1.721401,9.85953,0.04283471,-1.527459,2.443495,0.01023471,-0.0003384948,2.21223,0.02103472,-6.3,3.4,0,-1.831274,-3.08,0,-0.6381129,5.93897,0.1609347,0,2.5,-0.2,-1.723312,4.275235,0.02683473,-5.31,3.32,0,0,0,0,0,0,0
883,08062025072240599,,,,,,,,,,,,,-3.978501,-2.929307,0.003452718,2.680714,1.809756,0.2694532,1.882224,3.878118,-0.3227342,,,,,,,,,,,,,,,,-5.9,3.4,0,-3.028281,6.393221,0.01113471,-0.02094239,6.178393,0.01653472,-1.466724,0.1195779,-0.001865268,0.9227685,-0.04785967,0.001934722,0,-3.7,0,-2.842459,4.555421,0.01133472,0.3209845,4.118982,0.02763472,-1.713519,9.824639,0.04123472,-1.643481,2.418874,0.01103471,-0.1301292,2.224679,0.02093472,-6.3,3.4,0,-2.057611,-3.08,0,-0.6381129,5.93897,0.1609347,0,2.5,-0.2,-1.857438,4.230245,0.02613473,-5.31,3.32,0,0,0,0,0,0,0
884,08062025072240799,,,,,,,,,,,,,,,,2.680714,1.208509,0.2694532,1.882224,3.364554,-0.3227342,,,,,,,,,,,,,,,,-5.9,3.4,0,-3.172404,6.38692,0.01323472,-0.02675539,6.207967,0.01573472,-1.452553,0.09630775,-0.001265287,0.9227685,-0.04785967,0.001934722,0,-3.7,0,-3.191986,4.562285,0.01353472,0.4066982,4.054704,0.02643472,-1.666183,9.81025,0.04003473,-1.65073,2.299639,0.008434728,-0.1941036,2.268049,0.02073473,-6.3,3.4,0,-1.640178,-3.08,0,-0.6381129,5.93897,0.1609347,0,2.5,-0.2,-1.61007,4.275907,0.02343471,-5.31,3.32,0,0,0,0,0,0,0
885,08062025072241013,,,,,,,,,,,,,,,,2.680714,0.6808178,0.2694532,1.882224,2.886583,-0.3227342,-2.87884,5.081882,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-3.279563,6.421516,0.01483472,0.07945937,6.240083,0.01433472,-1.414682,0.09644556,-0.001565278,0.9227685,-0.04785967,0.001934722,0,-3.7,0,-3.890239,4.728317,0.02103472,0.5054282,4.089601,0.02393472,-1.561243,9.800466,0.03933472,-1.747111,2.675964,0.01023471,-0.2513461,2.365497,0.01983471,-6.3,3.4,0,-1.180728,-3.08,0,-0.6381129,5.93897,0.1609347,0,2.5,-0.2,-1.337804,4.378753,0.02203472,-5.31,3.32,0,0,0,0,0,0,0
886,08062025072241206,,,,,,,,,,,,,,,,2.680714,0.2149091,0.2694532,1.882224,2.450792,-0.3227342,-2.87884,4.895504,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-3.194646,6.503395,0.01448125,0.335919,6.289068,0.01358123,-1.332169,0.134697,-0.002918765,0.7938386,-0.02820349,0.0002812445,0,-3.7,0,-4.156536,4.636464,0.02238125,0.7941947,4.164209,0.02178125,-1.277732,9.811857,0.03958124,-1.565231,2.849224,0.01298125,0.1204897,2.57421,0.01588124,-6.3,3.4,0,-0.7233877,-3.08,0,-0.5807873,5.942104,0.1610812,0,2.5,-0.2,-1.009462,4.474251,0.01988125,-5.31,3.32,0,0,0,0,0,0,0
887,08062025072241400,,,,,,,,,,,,,,,,2.680714,-0.3848589,0.2694532,1.882224,1.877187,-0.3227342,-2.87884,4.538571,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-2.794785,6.556481,0.01635365,0.85953,6.242417,0.01445365,-1.146756,0.08037376,-0.001046345,1.031504,0.2312584,-0.004946351,0,-3.7,0,-3.948762,4.840453,0.02155365,1.248504,4.087522,0.02235365,-0.6955661,9.760336,0.03945366,-1.272678,2.823588,0.01615365,0.4670219,2.600434,0.01505366,-6.3,3.4,0,-0.2402773,-3.08,0,-0.4317117,5.897657,0.1620536,0,2.5,-0.2,-0.5740982,4.436181,0.02025364,-5.31,3.32,0,0,0,0,0,0,0
888,08062025072241615,,,,,,,,,,,,,,,,2.680714,-0.9207527,0.2694532,1.882224,1.356624,-0.3227342,-2.87884,4.144959,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-2.095708,6.536189,0.01833989,1.493581,6.219963,0.01463988,-1.014796,0.0792284,-0.0007601082,1.184076,0.2256875,-0.003260106,0,-3.7,0,-3.2915,4.92676,0.02183989,1.877285,4.072105,0.02383989,0.1572828,9.735485,0.04003989,-0.8108941,2.717235,0.0197399,0.8411896,2.690044,0.01843989,-6.3,3.4,0,0.7503366,-3.08,0,-0.4025362,5.857515,0.1633399,0,2.5,-0.2,0.04210779,4.427389,0.02383989,-5.31,3.32,0,1,1,1,1,1,1
889,08062025072241808,,,,,,,,,,,,,,,,,,,,,,-2.87884,3.75392,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-1.010975,6.336392,0.01365818,2.020118,6.161689,0.01385818,-0.9777459,0.1036725,-0.0006418079,1.087734,0.1876035,-0.003041819,0,-3.7,0,-1.56763,4.428103,0.01535818,2.484156,3.986843,0.01775819,0.9377499,9.690985,0.04095818,-0.5487931,2.474609,0.01445818,1.127421,2.723781,0.01125818,-6.3,3.4,0,1.646847,-3.08,0,-0.4960926,5.802871,0.1643582,0,2.5,-0.2,0.4798166,4.381423,0.02285819,-5.31,3.32,0,1,1,1,1,1,1
890,08062025072242006,,,,,,,,,,,,,,,,,,,,,,-2.87884,3.231052,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-0.6955544,6.281349,0.01308163,2.21064,6.153105,0.01458162,-0.9868798,0.09602499,0.0001816154,0.9960243,0.1646228,-0.001418367,0,-3.7,0,-0.9490052,4.454189,0.01168162,2.653641,3.963005,0.01358162,1.152193,9.674467,0.04148162,-0.4547131,2.445226,0.01638162,1.159021,2.73181,0.01328163,-6.3,3.4,0,1.904659,-3.08,0,-0.5818341,5.765299,0.1647816,0,2.5,-0.2,0.5468528,4.383986,0.02228162,-5.31,3.32,0,1,1,1,1,1,1
891,08062025072242213,,,,,,,,,,,,,,,,,,,,,,-2.87884,2.789459,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-0.828384,6.020754,0.01480682,2.240646,5.836433,0.01470681,-0.78399,0.1057019,-0.0009931773,0.8552397,0.1005054,-0.001393184,0,-3.7,0,-1.098812,4.202728,0.01850681,2.603961,3.823347,0.01900682,1.132526,9.630851,0.04230682,-0.3617109,2.490025,0.01530682,1.086946,2.656751,0.01480682,-6.3,3.4,0,2.213053,-3.08,0,-0.7213594,5.704507,0.1656068,0,2.5,-0.2,0.5900792,4.483877,0.02520682,-5.31,3.32,0,1,1,1,1,1,1
892,08062025072242410,,,,,,,,,,,,,,,,,,,,,,-2.87884,2.227344,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-0.8941617,6.008508,0.01426002,2.176255,5.787821,0.01856001,-1.109396,0.1033955,-0.0008399785,0.8038601,0.06396675,-0.0002399832,0,-3.7,0,-1.223551,4.189899,0.02136002,2.395,3.84997,0.02536002,1.015409,9.608087,0.04326002,-0.5514216,2.506676,0.01556002,1.031119,2.626724,0.01946002,-6.3,3.4,0,2.12661,-3.08,0,-0.7769482,5.670346,0.16606,0,2.5,-0.2,0.483265,4.456886,0.02496001,-5.31,3.32,0,1,1,1,1,1,1
893,08062025072242590,,,,,,,,,,,,,,,,,,,,,,-2.87884,1.799705,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-1.021941,5.910099,0.01371031,2.077427,5.784158,0.02181031,-1.557376,0.1022439,-0.0006896853,0.6103512,0.088027,-0.006089687,0,-3.7,0,-1.346222,4.162618,0.01841031,2.222028,3.686149,0.02861032,0.7029991,9.564227,0.04441032,-0.8362921,2.485777,0.01591031,0.9353793,2.593872,0.02201031,-6.3,3.4,0,1.690098,-3.08,0,-0.7040205,5.632101,0.1672103,0,2.5,-0.2,0.297519,4.404477,0.02661031,-5.31,3.32,0,1,1,1,1,1,1
894,08062025072242821,,,,,,,,,,,,,,,,,,,,,,-2.87884,1.258249,-0.3058879,,,,,,,,,,,,,-5.9,3.4,0,-1.765234,5.781087,0.01268147,1.31644,5.753847,0.02148147,-1.718522,0.1242118,-0.002918527,1.053498,-0.0103364,0.001481473,0,-3.7,0,-2.054901,4.006279,0.01368147,1.572033,3.692781,0.02678147,-0.3845091,9.470892,0.04348147,-1.275375,2.54718,0.02258147,0.58723,2.353521,0.01708147,-6.2,4.237543,0,0.168849,-3.08,0,-0.5329924,5.633926,0.1674815,0,2.5,-0.2,-0.4329337,4.299865,0.02808146,-5.31,3.32,0,1,1,1,1,1,1
895,08062025072243001,,,,,,,,,,,,,,,,,,,,,,-2.87884,0.739427,-0.3058879,-3.550819,4.792605,-0.04059076,,,,,,,,,,-5.9,3.4,0,-2.431615,5.791986,0.01319997,0.6075838,5.782018,0.01929997,-1.509383,0.1565619,-0.004200026,0.8421305,-0.05460358,0.001999974,0,-3.7,0,-2.819362,3.902302,0.01469997,0.8045295,3.862475,0.02499998,-1.121016,9.490358,0.04339997,-1.528889,2.638121,0.01769997,0.2800929,2.351489,0.01969998,-6.2,3.892899,0,-0.7832441,-3.08,0,-0.3457809,5.643143,0.1679,0,2.5,-0.2,-0.8099256,4.34521,0.02669998,-5.31,3.32,0,1,1,1,1,1,1
896,08062025072243200,,,,,,,,,,,,,,,,,,,,,,-2.87884,0.1192558,-0.3058879,-3.550819,4.633524,-0.04059076,,,,,,,,,,-5.9,3.4,0,-2.839431,6.027455,0.01446444,0.5171916,5.919867,0.01776443,-1.316141,0.2245221,-0.00273557,0.3303506,-0.09339428,0.003364429,0,-3.7,0,-3.73808,4.279847,0.01366442,0.856207,3.981896,0.02346443,-1.340086,9.52973,0.04296443,-1.45816,2.695313,0.01676443,0.08938554,2.394662,0.02186443,-6.2,2.994701,0,-1.303738,-3.08,0,-0.1012979,5.676941,0.1678644,0,2.5,-0.2,-0.8738832,4.419479,0.02596442,-5.31,3.32,0,0,0,0,0,0,0
897,08062025072243415,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,4.356799,-0.04059076,,,,,,,,,,-5.9,3.4,0,-3.153268,6.370542,0.01509845,0.8952903,6.046143,0.01789846,-0.8818517,0.1829743,-0.003201544,-0.3463676,0.06495285,0.002498448,0,-3.7,0,-4.727599,5.320435,0.01109844,1.774774,4.206585,0.02519846,-1.245096,9.528374,0.04369845,-1.156909,2.561181,0.01189846,-0.1641195,2.393626,0.01949845,-6.2,1.797881,0,-1.695484,-3.08,0,0.2580087,5.66619,0.1678984,0,2.5,-0.2,-0.7467227,4.419744,0.02669846,-5.31,3.32,0,0,0,0,0,0,0
898,08062025072243605,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,4.042863,-0.04059076,,,,,,,,,,-5.9,3.4,0,-2.94962,6.683605,0.01369546,1.33596,6.019191,0.02349547,-0.6706624,0.08613443,-0.002404541,-0.1110069,0.0420928,0.0005954504,0,-3.7,0,-4.784198,6.059954,0.01289546,2.212312,4.039149,0.02909547,-0.9649944,9.485447,0.04569546,-1.266308,2.511157,0.01919547,0.000680685,2.462236,0.02069546,-6.2,0.4250457,0,-1.977497,-3.08,0,0.5526589,5.638675,0.1683955,0,2.5,-0.2,-0.6191912,4.396814,0.02539545,-5.31,3.32,0,0,0,0,0,0,0
899,08062025072243808,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,3.575204,-0.04059076,,,,,,,,,,-5.9,3.4,0,-2.711981,6.739388,0.01267293,1.428336,5.964831,0.02597292,-1.314841,0.2225723,-0.01062708,0.1214714,-0.01466274,0.002872914,0,-3.7,0,-4.55254,6.080458,0.01257293,1.978378,3.903237,0.03297293,-0.7555383,9.492825,0.04587293,-1.513689,2.614736,0.01817293,0.1576691,2.523108,0.02367292,-6.2,-1.772959,0,-2.44507,-3.08,0,0.8021258,5.648794,0.1696729,0,2.5,-0.2,-0.6468047,4.405806,0.02717292,-5.31,3.32,0,0,0,0,0,0,0
900,08062025072243992,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,3.198301,-0.04059076,-4.287035,5.159864,-0.2042344,,,,,,,-5.9,3.4,0,-2.537645,6.559729,0.01187466,1.424788,5.864058,0.02467465,-2.180145,0.4613147,-0.005525365,0.6500667,0.02572918,0.003074646,0,-3.7,0,-4.29998,5.694409,0.01307465,1.843041,3.847335,0.03227465,-0.6821997,9.436113,0.04437464,-1.629754,2.711688,0.01697464,0.3145174,2.513965,0.02157465,-6.200019,-2.764866,0,-3.148909,-3.08,0,1.22812,5.630316,0.1701746,0,2.5,-0.2,-0.6379001,4.371018,0.02747466,-5.31,3.32,0,0,0,0,0,0,0
901,08062025072244204,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,2.698549,-0.04059076,-4.287035,5.029046,-0.2042344,,,,,,,-5.9,3.4,0,-2.971928,5.847429,0.009568393,0.4189593,5.737595,0.0189684,-2.451658,0.6021371,-0.0085316,0.7621164,0.002799511,0.00526841,0,-3.7,0,-4.025055,4.433581,0.03246839,0.7147989,3.792566,0.0249684,-1.669505,9.184611,0.0414684,-2.968376,2.593217,0.03686839,-0.1515579,2.381147,0.01716839,-6.200247,-2.343601,0,-5.194826,-3.08,0,1.621814,5.623947,0.1714684,0,2.5,-0.2,-1.456602,4.215683,0.02636839,-5.31,3.32,0,0,0,0,0,0,0
902,08062025072244408,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,2.129314,-0.04059076,-4.287035,4.723661,-0.2042344,,,,,,,-5.9,3.4,0,-3.387933,5.59962,0.009886548,-0.3132131,5.782192,0.01328655,-2.553685,0.6765137,-0.01691344,0.8462344,-0.01671886,0.005786553,0,-3.7,0,-4.146271,4.095953,0.03388655,-0.1453398,3.998623,0.01838656,-2.404963,9.161422,0.03878656,-4.410133,1.989283,0.03278656,-0.5088334,2.247554,0.01678656,-6.230165,-0.6052473,0,-5.96721,-3.08,0,1.739729,5.625805,0.1720866,0,2.5,-0.2,-1.796396,4.159471,0.02088656,-5.31,3.32,0,0,0,0,0,0,0
903,08062025072244603,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,1.685067,-0.04059076,-4.287035,4.414571,-0.2042344,,,,,,,-5.9,3.4,0,-3.646538,5.711566,0.0098079,-0.7331699,5.928647,0.008307904,-2.471755,-0.1856914,-0.003892109,-0.4388872,0.108788,0.001707897,0,-3.7,0,-3.546679,4.005399,0.03320789,-0.7017857,4.119343,0.01190789,-2.867148,9.189686,0.0355079,-2.927425,2.115836,0.0457079,-1.069173,2.237834,0.01470789,-6.266742,1.492538,0,-6.434184,-3.08,0,1.91772,5.646437,0.1722079,0,2.5,-0.2,-1.89513,4.294203,0.0175079,-5.31,3.32,0,0,0,0,0,0,0
904,08062025072244807,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,1.092077,-0.04059076,-4.287035,3.942066,-0.2042344,,,,,,,-5.9,3.4,0,-3.668964,5.751649,0.009827107,-0.7431936,5.963572,0.0076271,-2.256706,0.1370358,-0.007672891,-0.4464343,0.1584601,0.002327114,0,-3.7,0,-3.200824,3.975206,0.03352711,-0.6694076,4.202931,0.01172709,-2.893322,9.212389,0.0351271,-2.704765,2.406349,0.0349271,-1.099581,2.296286,0.0114271,-6.296367,3.191599,0,-6.570915,-3.08,0,2.08333,5.656999,0.1723271,0,2.5,-0.2,-1.810545,4.308764,0.0167271,-5.31,3.32,0,0,0,0,0,0,0
905,08062025072244995,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,0.6520911,-0.04059076,-4.287035,3.561908,-0.2042344,,,,,,,-5.9,3.4,0,-3.32583,5.752383,0.01095827,-0.3669186,5.968637,0.008758262,-1.807616,0.4030089,-0.009141743,-0.2071698,0.02802706,0.002458274,0,-3.7,0,-2.79834,3.995329,0.03455827,-0.2341495,4.231741,0.01385826,-2.55907,9.190245,0.03695826,-2.239951,2.520075,0.03725827,-0.7112279,2.301999,0.01265827,-6.3,3.4,0,-6.599251,-3.08,0,2.5027,5.645721,0.1734583,0,2.5,-0.2,-1.407967,4.263512,0.01715827,-5.31,3.32,0,0,0,0,0,0,0
906,08062025072245203,,,,,,,,,,,,,,,,,,,,,,,,,-3.550819,0.1008668,-0.04059076,-4.287035,3.062427,-0.2042344,,,,,,,-5.9,3.4,0,-2.690906,5.844341,0.01761143,0.1302233,5.957431,0.009911433,-1.469603,0.4393735,-0.007088557,0.8274379,0.01774645,0.002011433,0,-3.7,0,-2.600068,4.044024,0.03651144,0.3435178,4.381478,0.01551144,-2.036039,9.212357,0.03911142,-2.570126,2.823646,0.03751142,-0.003556252,2.408315,0.01361142,-6.3,3.4,0,-6.421623,-3.08,0,2.850078,5.652975,0.1749114,0,2.5,-0.2,-0.9553282,4.296879,0.01971142,-5.31,3.32,0,0,0,0,0,0,0
