GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Spatial_1,Temporal_1
46,12182024021230675,-0.8152922,2.897879,-6.739459,-0.8103193,2.791418,-6.697906,-0.7952294,2.460626,-6.579157,-0.7699759,2.004175,-6.426204,-0.8103193,2.791418,-6.697906,-0.8103193,2.791418,-6.697906,-0.7699759,2.004175,-6.426204,-0.7699759,2.004175,-6.426204,-0.4687798,2.69118,-6.633473,-0.3733366,2.227168,-6.593703,-0.5066015,1.885308,-6.836711,-0.5841168,1.802054,-6.921606,-0.5066015,1.885308,-6.836711,-1.142521,2.678334,-6.705851,-1.220608,2.232668,-6.674568,-1.041899,1.867384,-6.869638,-0.9891064,1.765692,-6.913345,-1.041899,1.867384,-6.869638,-0.6066226,2.004244,-6.471353,-0.2493923,1.583762,-6.943019,-0.1500804,0.6360135,-6.846397,-0.9398724,1.993052,-6.497018,-1.154624,1.553359,-7.012735,-1.120793,0.6034111,-6.921157,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,123.9635438,122.3420903,130.6327853,134.2503972,-0.1278148,-0.1604172,1.853171461,0,1
47,12182024021230854,-0.8144942,2.897814,-6.738941,-0.809648,2.790792,-6.697148,-0.794988,2.460071,-6.579701,-0.7703101,2.003534,-6.426745,-0.809648,2.790792,-6.697148,-0.809648,2.790792,-6.697148,-0.7703101,2.003534,-6.426745,-0.7703101,2.003534,-6.426745,-0.4683819,2.6906,-6.63456,-0.3733531,2.226657,-6.594809,-0.5084208,1.892166,-6.83778,-0.5858003,1.802669,-6.925639,-0.5084208,1.892166,-6.83778,-1.142082,2.678087,-6.707181,-1.22074,2.232646,-6.675832,-1.036054,1.869805,-6.870093,-0.9811046,1.76803,-6.912772,-1.036054,1.869805,-6.870093,-0.6071149,2.003863,-6.471661,-0.2483903,1.584078,-6.942802,-0.1441012,0.6289288,-6.832426,-0.9399898,1.992273,-6.497682,-1.154992,1.552511,-7.013672,-1.128312,0.5946597,-6.909363,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,123.3922139,121.840537,129.9384321,133.5813787,-0.1348995,-0.1691686,1.862271266,0,1
48,12182024021231083,-0.8140947,2.897092,-6.736159,-0.80917,2.789778,-6.69467,-0.7947235,2.459321,-6.579454,-0.7706349,2.002927,-6.427289,-0.80917,2.789778,-6.69467,-0.80917,2.789778,-6.69467,-0.7706349,2.002927,-6.427289,-0.7706349,2.002927,-6.427289,-0.4679127,2.690074,-6.635442,-0.373361,2.22629,-6.595654,-0.5086896,1.899256,-6.838104,-0.583975,1.80532,-6.926194,-0.5086896,1.899256,-6.838104,-1.141686,2.677857,-6.708207,-1.220889,2.233036,-6.676808,-1.031435,1.871091,-6.870394,-0.9755576,1.769715,-6.912389,-1.031435,1.871091,-6.870394,-0.6075794,2.003504,-6.471976,-0.2418947,1.574416,-6.946875,-0.1160278,0.6243073,-6.859139,-0.9401281,1.991549,-6.498326,-1.158834,1.541453,-7.01953,-1.153023,0.5870292,-6.941307,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,125.5071587,124.0612952,129.3594216,133.1068478,-0.139521,-0.1767991,1.868623106,0,1
49,12182024021231303,-0.8140128,2.898269,-6.735527,-0.8089214,2.790074,-6.693531,-0.7944998,2.458864,-6.579123,-0.7709105,2.002434,-6.427721,-0.8089214,2.790074,-6.693531,-0.8089214,2.790074,-6.693531,-0.7709105,2.002434,-6.427721,-0.7709105,2.002434,-6.427721,-0.467434,2.689718,-6.635883,-0.3733628,2.226171,-6.595731,-0.5054814,1.909775,-6.833938,-0.5783851,1.812271,-6.92211,-0.5054814,1.909775,-6.833938,-1.141381,2.677718,-6.708739,-1.221057,2.233765,-6.677229,-1.028574,1.869128,-6.869702,-0.9727048,1.768432,-6.91197,-1.028574,1.869128,-6.869702,-0.6079358,2.003229,-6.472198,-0.2208493,1.542824,-6.967204,-0.01240396,0.6701456,-7.074643,-0.9402958,1.990924,-6.49889,-1.171367,1.507633,-7.04354,-1.233303,0.6249441,-7.172693,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,139.5476822,138.4501405,128.9812272,133.0629762,-0.0936827,-0.1388842,1.851572981,0,1
50,12182024021231462,-0.8145367,2.897051,-6.73137,-0.80919,2.78918,-6.690182,-0.794304,2.458272,-6.577563,-0.7710158,2.002213,-6.427904,-0.80919,2.78918,-6.690182,-0.80919,2.78918,-6.690182,-0.7710158,2.002213,-6.427904,-0.7710158,2.002213,-6.427904,-0.4671725,2.689628,-6.635872,-0.3732539,2.226263,-6.594944,-0.5047388,1.915995,-6.831873,-0.5758709,1.815905,-6.920188,-0.5047388,1.915995,-6.831873,-1.141284,2.677665,-6.708732,-1.221118,2.233943,-6.677279,-1.027599,1.866964,-6.868991,-0.972007,1.767784,-6.911791,-1.027599,1.866964,-6.868991,-0.6080662,2.00313,-6.472272,-0.2098632,1.531349,-6.980547,0.01159728,0.7130287,-7.150885,-0.9403585,1.990601,-6.499165,-1.178004,1.494846,-7.0589,-1.252614,0.6653621,-7.253199,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,144.1993944,143.2636817,128.5107578,133.1859947,-0.0507996,-0.0984662,1.833264364,0,1
51,12182024021231735,-0.8155692,2.897715,-6.728527,-0.8097441,2.789506,-6.687576,-0.7940925,2.457994,-6.575952,-0.7710458,2.001929,-6.428103,-0.8097441,2.789506,-6.687576,-0.8097441,2.789506,-6.687576,-0.7710458,2.001929,-6.428103,-0.7710458,2.001929,-6.428103,-0.4668644,2.689899,-6.63486,-0.3726157,2.226729,-6.592521,-0.5019377,1.919213,-6.828926,-0.5714526,1.819182,-6.917985,-0.5019377,1.919213,-6.828926,-1.141321,2.67775,-6.708101,-1.221204,2.234247,-6.676822,-1.026271,1.863744,-6.867744,-0.9713069,1.766955,-6.9112,-1.026271,1.863744,-6.867744,-0.6081539,2.003037,-6.472314,-0.1983864,1.526277,-6.992771,0.03712213,0.7591014,-7.223049,-0.9402707,1.990093,-6.499508,-1.185216,1.487816,-7.073572,-1.272518,0.7080581,-7.330282,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,1,1,148.6823345,147.9211305,128.2914138,133.3856471,-0.0047269,-0.0557702,1.819824537,0,1
52,12182024021231898,-0.8175279,2.901556,-6.725915,-0.810887,2.792302,-6.685015,-0.7937669,2.458357,-6.574298,-0.7707699,2.001586,-6.428341,-0.810887,2.792302,-6.685015,-0.810887,2.792302,-6.685015,-0.7707699,2.001586,-6.428341,-0.7707699,2.001586,-6.428341,-0.4669439,2.691918,-6.62939,-0.3705423,2.229361,-6.587708,-0.4933555,1.917904,-6.82404,-0.5625659,1.820493,-6.916159,-0.4933555,1.917904,-6.82404,-1.14168,2.67788,-6.705965,-1.221304,2.234727,-6.675529,-1.073042,1.845579,-6.855958,-1.030181,1.745765,-6.909365,-1.073042,1.845579,-6.855958,-0.607931,2.003137,-6.472108,-0.1607623,1.572748,-7.013319,0.2120092,0.9788005,-7.47859,-0.9395861,1.989109,-6.500327,-1.219196,1.527979,-7.103376,-1.428343,0.9094189,-7.618159,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,166.601066,166.5250166,129.0177303,139.2498721,0.2149722,0.1455906,1.833647587,0,1
53,12182024021232087,-0.8179752,2.9016,-6.719838,-0.8112086,2.792506,-6.68043,-0.7935552,2.458374,-6.572671,-0.7705408,2.001439,-6.428486,-0.8112086,2.792506,-6.68043,-0.8112086,2.792506,-6.68043,-0.7705408,2.001439,-6.428486,-0.7705408,2.001439,-6.428486,-0.4667895,2.692794,-6.626324,-0.3696266,2.230922,-6.5858,-0.4894465,1.915628,-6.822858,-0.5605711,1.820686,-6.916398,-0.4894465,1.915628,-6.822858,-1.141764,2.677949,-6.70487,-1.221314,2.235001,-6.675036,-1.08349,1.84015,-6.857449,-1.039982,1.742698,-6.909825,-1.08349,1.84015,-6.857449,-0.6077545,2.003235,-6.471975,-0.1485244,1.598095,-7.026619,0.2495309,1.107655,-7.588297,-0.9390873,1.98848,-6.50105,-1.227348,1.550052,-7.121289,-1.457426,1.031638,-7.738089,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,172.9014904,173.3560305,129.5578567,140.3703083,0.3438267,0.2678097,1.839996008,1,1
54,12182024021232271,-0.8153047,2.90162,-6.702448,-0.8092368,2.793045,-6.665626,-0.7924581,2.458591,-6.56495,-0.7702544,2.001287,-6.428581,-0.8092368,2.793045,-6.665626,-0.8092368,2.793045,-6.665626,-0.7702544,2.001287,-6.428581,-0.7702544,2.001287,-6.428581,-0.4641626,2.694704,-6.615545,-0.3670871,2.234901,-6.580865,-0.4826764,1.909567,-6.822075,-0.5431756,1.840202,-6.895017,-0.4826764,1.909567,-6.822075,-1.140055,2.678709,-6.698351,-1.221031,2.236512,-6.673304,-1.096779,1.831175,-6.856695,-1.052617,1.732665,-6.912313,-1.096779,1.831175,-6.856695,-0.6070824,2.003975,-6.470734,-0.137204,1.637463,-7.046869,0.2902347,1.206182,-7.703581,-0.9386254,1.987566,-6.502174,-1.227765,1.583486,-7.150286,-1.467944,1.119161,-7.870307,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,173.973467,174.8572358,130.923561,142.312236,0.4423537,0.3553327,1.891848838,1,1
55,12182024021232485,-0.8119071,2.901239,-6.678616,-0.8061236,2.793119,-6.644514,-0.7899697,2.459037,-6.552764,-0.7693924,2.00142,-6.42826,-0.8061236,2.793119,-6.644514,-0.8061236,2.793119,-6.644514,-0.7693924,2.00142,-6.42826,-0.7693924,2.00142,-6.42826,-0.4597448,2.697046,-6.601442,-0.3651115,2.238475,-6.575747,-0.4785047,1.908209,-6.819566,-0.539804,1.852348,-6.886045,-0.4785047,1.908209,-6.819566,-1.136721,2.681197,-6.688048,-1.220154,2.237873,-6.670865,-1.095471,1.832199,-6.853763,-1.032969,1.774854,-6.897038,-1.095471,1.832199,-6.853763,-0.6057478,2.005077,-6.468882,-0.1340025,1.651606,-7.043644,0.2194105,1.043562,-7.53807,-0.9380107,1.987152,-6.502698,-1.220377,1.592998,-7.154212,-1.383832,0.9570696,-7.701244,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,160.1699872,160.2436858,132.3169222,142.8567226,0.2797337,0.1932413,1.851654059,1,1
56,12182024021232695,-0.8104393,2.901161,-6.664946,-0.8046167,2.793289,-6.631834,-0.7882417,2.459657,-6.544058,-0.7682784,2.001882,-6.427618,-0.8046167,2.793289,-6.631834,-0.8046167,2.793289,-6.631834,-0.7682784,2.001882,-6.427618,-0.7682784,2.001882,-6.427618,-0.4573755,2.699078,-6.592274,-0.36408,2.240459,-6.571647,-0.4775942,1.906983,-6.817844,-0.5422691,1.859292,-6.882884,-0.4775942,1.906983,-6.817844,-1.134101,2.683872,-6.680453,-1.21918,2.239695,-6.668355,-1.073825,1.840114,-6.853296,-0.9976901,1.814003,-6.884032,-1.073825,1.840114,-6.853296,-0.6044376,2.006096,-6.467225,-0.1374241,1.635209,-7.02346,0.1231712,0.9007058,-7.335417,-0.937215,1.987278,-6.502749,-1.208553,1.574637,-7.137804,-1.296686,0.8204136,-7.486988,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,146.0119662,145.9177352,132.9845039,140.9374771,0.1368775,0.0565853,1.825740907,1,1
57,12182024021232904,-0.8093388,2.901052,-6.653999,-0.8035114,2.793398,-6.62146,-0.7869754,2.460323,-6.536119,-0.7672752,2.002778,-6.426675,-0.8035114,2.793398,-6.62146,-0.8035114,2.793398,-6.62146,-0.7672752,2.002778,-6.426675,-0.7672752,2.002778,-6.426675,-0.4560241,2.701013,-6.585434,-0.363565,2.241647,-6.567448,-0.4778976,1.906919,-6.815505,-0.546796,1.865507,-6.880492,-0.4778976,1.906919,-6.815505,-1.132029,2.686548,-6.674146,-1.217988,2.242444,-6.665316,-1.054811,1.859218,-6.846265,-0.9766776,1.843268,-6.875115,-1.054811,1.859218,-6.846265,-0.6033531,2.007234,-6.46553,-0.1537858,1.592933,-6.989145,0.01151466,0.7501191,-7.122674,-0.9365193,1.988199,-6.502324,-1.186848,1.533912,-7.103232,-1.204488,0.6806467,-7.256964,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,1,1,134.8480528,134.7259029,133.219146,138.7895323,-0.0137092,-0.0831816,1.846945256,0,1
58,12182024021233088,-0.8088092,2.900861,-6.648685,-0.8029859,2.793363,-6.616406,-0.7864132,2.460608,-6.53214,-0.7667797,2.003494,-6.425975,-0.8029859,2.793363,-6.616406,-0.8029859,2.793363,-6.616406,-0.7667797,2.003494,-6.425975,-0.7667797,2.003494,-6.425975,-0.4556547,2.70198,-6.582672,-0.3638929,2.241582,-6.565926,-0.4794104,1.913752,-6.811652,-0.5494453,1.868727,-6.878347,-0.4794104,1.913752,-6.811652,-1.131319,2.687904,-6.671573,-1.217341,2.244115,-6.663473,-1.043223,1.861745,-6.847566,-0.9607887,1.845018,-6.878657,-1.043223,1.861745,-6.847566,-0.6028689,2.007879,-6.464625,-0.1671481,1.575044,-6.965805,-0.08978856,0.6566176,-6.934516,-0.936231,1.989201,-6.501691,-1.174945,1.518578,-7.077862,-1.133366,0.5981464,-7.050551,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,124.6415818,124.4608547,132.9389636,137.6296882,-0.1072107,-0.1656819,1.889231357,0,1
59,12182024021233283,-0.8091414,2.899432,-6.647884,-0.80316,2.792441,-6.614829,-0.78618,2.460634,-6.530031,-0.7665454,2.003888,-6.425598,-0.80316,2.792441,-6.614829,-0.80316,2.792441,-6.614829,-0.7665454,2.003888,-6.425598,-0.7665454,2.003888,-6.425598,-0.4563943,2.702236,-6.583625,-0.3648288,2.241012,-6.56615,-0.4818051,1.914762,-6.812291,-0.5596253,1.858456,-6.885892,-0.4818051,1.914762,-6.812291,-1.131677,2.688765,-6.671415,-1.217044,2.244778,-6.662405,-1.035051,1.866407,-6.849501,-0.9489634,1.835403,-6.886229,-1.035051,1.866407,-6.849501,-0.6026294,2.00818,-6.464204,-0.1871815,1.58443,-6.937747,-0.1436092,0.6213802,-6.814565,-0.9361308,1.989935,-6.501118,-1.16349,1.531019,-7.04581,-1.103602,0.5688617,-6.920822,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,119.9043912,119.6783532,132.6259983,136.4961761,-0.1424481,-0.1949666,1.905905744,0,1
60,12182024021233485,-0.8120388,2.899997,-6.666151,-0.8056022,2.79239,-6.627413,-0.78693,2.460459,-6.530649,-0.7663905,2.004304,-6.425225,-0.8056022,2.79239,-6.627413,-0.8056022,2.79239,-6.627413,-0.7663905,2.004304,-6.425225,-0.7663905,2.004304,-6.425225,-0.4586323,2.701257,-6.590349,-0.3666017,2.23942,-6.568783,-0.4864538,1.912881,-6.815048,-0.5688125,1.835807,-6.898617,-0.4864538,1.912881,-6.815048,-1.133106,2.689017,-6.673242,-1.216961,2.24537,-6.661342,-1.027834,1.871744,-6.852145,-0.942751,1.816272,-6.896608,-1.027834,1.871744,-6.852145,-0.6025857,2.008457,-6.463982,-0.2019364,1.593942,-6.917684,-0.1826171,0.6072544,-6.714958,-0.9361869,1.990831,-6.500268,-1.156096,1.54353,-7.021469,-1.082066,0.5597328,-6.812792,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,116.0654277,115.6684596,132.0119291,135.2571291,-0.1565739,-0.2040955,1.915706564,0,1
61,12182024021233712,-0.814257,2.898105,-6.673797,-0.8077487,2.790799,-6.634569,-0.7882677,2.459965,-6.533363,-0.766343,2.004599,-6.424988,-0.8077487,2.790799,-6.634569,-0.8077487,2.790799,-6.634569,-0.766343,2.004599,-6.424988,-0.766343,2.004599,-6.424988,-0.4604515,2.700293,-6.596343,-0.3681385,2.23805,-6.571883,-0.4916555,1.91241,-6.81804,-0.5735655,1.825629,-6.904866,-0.4916555,1.91241,-6.81804,-1.134762,2.688661,-6.675842,-1.217119,2.245761,-6.660597,-1.028098,1.870321,-6.855948,-0.9404392,1.80774,-6.90119,-1.028098,1.870321,-6.855948,-0.6028189,2.008557,-6.464168,-0.2083533,1.596594,-6.909524,-0.1578329,0.6245375,-6.734632,-0.9362931,1.991486,-6.499572,-1.153571,1.548207,-7.009877,-1.099109,0.5763525,-6.834567,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,118.5922152,117.9843314,131.3912432,135.0006552,-0.1392908,-0.1874758,1.885110945,0,1
62,12182024021233896,-0.8153315,2.896637,-6.676822,-0.8087991,2.789512,-6.637393,-0.7891919,2.45933,-6.535048,-0.7663664,2.004781,-6.424861,-0.8087991,2.789512,-6.637393,-0.8087991,2.789512,-6.637393,-0.7663664,2.004781,-6.424861,-0.7663664,2.004781,-6.424861,-0.4615247,2.699702,-6.599845,-0.3692643,2.237342,-6.573885,-0.4972954,1.911634,-6.821256,-0.5777237,1.818531,-6.910255,-0.4972954,1.911634,-6.821256,-1.135869,2.688251,-6.677872,-1.217461,2.245715,-6.660172,-1.027612,1.869604,-6.858714,-0.9390823,1.803898,-6.903677,-1.027612,1.869604,-6.858714,-0.6031112,2.008542,-6.46449,-0.2090327,1.595401,-6.909111,-0.1153811,0.633504,-6.802987,-0.9364028,1.991875,-6.49913,-1.154771,1.548106,-7.007406,-1.125951,0.5829669,-6.90802,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,123.3821233,122.6594916,130.8490052,134.6630952,-0.1303243,-0.1808614,1.865864359,0,1
63,12182024021234088,-0.8158391,2.895504,-6.6781,-0.8093017,2.788668,-6.638694,-0.7896927,2.458906,-6.535873,-0.7664134,2.004917,-6.424757,-0.8093017,2.788668,-6.638694,-0.8093017,2.788668,-6.638694,-0.7664134,2.004917,-6.424757,-0.7664134,2.004917,-6.424757,-0.462151,2.699368,-6.601831,-0.3700657,2.236845,-6.575292,-0.4993098,1.911652,-6.822091,-0.5783482,1.815946,-6.911401,-0.4993098,1.911652,-6.822091,-1.136557,2.687966,-6.679245,-1.217806,2.245705,-6.659948,-1.026792,1.869924,-6.860015,-0.9380502,1.80248,-6.904772,-1.026792,1.869924,-6.860015,-0.6033149,2.008545,-6.464687,-0.2066969,1.591822,-6.91276,-0.100463,0.6387589,-6.828814,-0.936512,1.992166,-6.498749,-1.157697,1.545074,-7.009978,-1.136344,0.5878384,-6.93471,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,124.9064262,124.1175508,130.7231677,134.3529323,-0.1250694,-0.1759899,1.8606215,0,1
64,12182024021234288,-0.815662,2.89877,-6.685958,-0.8093439,2.790687,-6.644713,-0.7901765,2.459148,-6.538523,-0.7664765,2.005045,-6.424663,-0.8093439,2.790687,-6.644713,-0.8093439,2.790687,-6.644713,-0.7664765,2.005045,-6.424663,-0.7664765,2.005045,-6.424663,-0.4627084,2.699098,-6.603497,-0.3707867,2.236246,-6.576725,-0.5014561,1.907829,-6.824127,-0.5794764,1.809779,-6.9155,-0.5014561,1.907829,-6.824127,-1.137077,2.687677,-6.68033,-1.218223,2.24569,-6.659746,-1.025904,1.870382,-6.861227,-0.9379429,1.800162,-6.90606,-1.025904,1.870382,-6.861227,-0.6035455,2.008518,-6.464946,-0.2071605,1.591651,-6.915483,-0.09799141,0.6368163,-6.832592,-0.9366274,1.992443,-6.498348,-1.15898,1.545714,-7.010933,-1.13804,0.5866206,-6.93689,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,124.9698528,124.095235,130.8475839,134.0300394,-0.127012,-0.1772077,1.863391154,0,1
65,12182024021234488,-0.8148663,2.9014,-6.691617,-0.8088861,2.792624,-6.649607,-0.7903349,2.459672,-6.541175,-0.7665384,2.005142,-6.424578,-0.8088861,2.792624,-6.649607,-0.8088861,2.792624,-6.649607,-0.7665384,2.005142,-6.424578,-0.7665384,2.005142,-6.424578,-0.4630931,2.698912,-6.604622,-0.3712683,2.23588,-6.577646,-0.5017133,1.906147,-6.824684,-0.5773296,1.809171,-6.914952,-0.5017133,1.906147,-6.824684,-1.137387,2.687444,-6.681013,-1.218574,2.245483,-6.659596,-1.025181,1.871279,-6.862166,-0.9382154,1.799365,-6.906583,-1.025181,1.871279,-6.862166,-0.6037274,2.008478,-6.46515,-0.2085681,1.592389,-6.917475,-0.1125764,0.6308615,-6.809483,-0.9367265,1.992661,-6.497985,-1.159704,1.547209,-7.011261,-1.128819,0.5825889,-6.909688,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,123.2145293,122.2770391,130.9918091,133.7277546,-0.1329668,-0.1812394,1.87147021,0,1
66,12182024021234647,-0.8142346,2.901855,-6.693533,-0.8085393,2.793229,-6.651814,-0.7903905,2.459935,-6.542733,-0.7666022,2.005211,-6.424509,-0.8085393,2.793229,-6.651814,-0.8085393,2.793229,-6.651814,-0.7666022,2.005211,-6.424509,-0.7666022,2.005211,-6.424509,-0.4633184,2.698796,-6.60529,-0.3715473,2.235627,-6.578173,-0.5023615,1.904763,-6.825073,-0.5767269,1.80869,-6.914733,-0.5023615,1.904763,-6.825073,-1.137575,2.687313,-6.68151,-1.218797,2.245398,-6.65948,-1.024525,1.872658,-6.862644,-0.9390162,1.799643,-6.906445,-1.024525,1.872658,-6.862644,-0.6038764,2.008426,-6.465316,-0.2106032,1.593819,-6.919106,-0.1205907,0.6289822,-6.8,-0.9368128,1.992833,-6.497661,-1.15985,1.549362,-7.011325,-1.124576,0.5819616,-6.897537,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,122.3652866,121.3941806,131.0643604,133.4617065,-0.1348461,-0.1818667,1.874712088,0,1
