GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Spatial_1,Temporal_1
11,12182024020530292,-0.6681727,3.102778,-6.532782,-0.6676377,2.963579,-6.481312,-0.6666695,2.53011,-6.341302,-0.6668363,1.930532,-6.170489,-0.6676377,2.963579,-6.481312,-0.6676377,2.963579,-6.481312,-0.6668363,1.930532,-6.170489,-0.6668363,1.930532,-6.170489,-0.3175101,2.872634,-6.498989,-0.1727542,2.456972,-6.38202,-0.3961623,2.257113,-6.691911,-0.5097194,2.302299,-6.837515,-0.3961623,2.257113,-6.691911,-1.018424,2.869161,-6.517486,-1.148995,2.371398,-6.39532,-1.105637,1.921999,-6.436125,-1.070585,1.76537,-6.421132,-1.105637,1.921999,-6.436125,-0.5067112,1.931763,-6.241356,-0.4503246,1.2996,-6.036092,-0.4261669,0.6010687,-5.738705,-0.8310461,1.923691,-6.238803,-0.8837608,1.288813,-6.03268,-0.9081799,0.5890725,-5.734911,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,174.1012123,174.2787421,94.23097651,152.6932666,-0.1627596,-0.1747558,1.608417529,0,1
12,12182024020531294,-0.6217563,2.891192,-6.547439,-0.6220216,2.75568,-6.493065,-0.6237615,2.334253,-6.346098,-0.6271988,1.752325,-6.169527,-0.6220216,2.75568,-6.493065,-0.6220216,2.75568,-6.493065,-0.6271988,1.752325,-6.169527,-0.6271988,1.752325,-6.169527,-0.263426,2.684625,-6.483637,-0.1559258,2.23298,-6.467964,-0.3823317,2.206976,-6.816178,-0.4490445,2.219061,-6.918773,-0.3823317,2.206976,-6.816178,-0.9791183,2.672792,-6.526055,-1.096506,2.187135,-6.409067,-1.053768,1.782231,-6.465901,-0.9904647,1.628487,-6.481899,-1.053768,1.782231,-6.465901,-0.4647252,1.756214,-6.239299,-0.3063736,1.18137,-6.294938,-0.3547823,0.5185957,-5.799781,-0.7955799,1.750635,-6.23898,-0.9515681,1.17049,-6.294314,-0.9141835,0.5091631,-5.799241,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,134.1655294,134.6225492,84.64200552,151.2643913,-0.2452326,-0.2546652,1.61239448,0,1
13,12182024020532280,-0.6033218,2.724851,-6.532794,-0.6039608,2.590141,-6.480421,-0.6067938,2.172162,-6.341785,-0.6110014,1.595535,-6.180501,-0.6039608,2.590141,-6.480421,-0.6039608,2.590141,-6.480421,-0.6110014,1.595535,-6.180501,-0.6110014,1.595535,-6.180501,-0.246604,2.522613,-6.464702,-0.153964,2.051199,-6.488982,-0.3721532,2.11087,-6.861333,-0.4189997,2.141021,-6.946589,-0.3721532,2.11087,-6.861333,-0.9561845,2.514654,-6.50106,-1.064467,2.036937,-6.390574,-0.9924936,1.640601,-6.485597,-0.923294,1.466842,-6.514167,-0.9924936,1.640601,-6.485597,-0.4459845,1.600838,-6.253557,-0.2696972,1.067445,-6.414128,-0.3259551,0.4671043,-5.867232,-0.7823865,1.597051,-6.246366,-0.9713299,1.059546,-6.399129,-0.9124742,0.4605008,-5.854694,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,117.8901334,118.3991825,79.1913663,145.3890341,-0.296724,-0.3033275,1.585103907,0,1
14,12182024020533260,-0.7933484,3.055183,-6.540684,-0.7911432,2.915768,-6.495505,-0.785997,2.483855,-6.376657,-0.7813154,1.888826,-6.241094,-0.7911432,2.915768,-6.495505,-0.7911432,2.915768,-6.495505,-0.7813154,1.888826,-6.241094,-0.7813154,1.888826,-6.241094,-0.428291,2.844622,-6.479932,-0.317701,2.384928,-6.481228,-0.5459584,2.4055,-6.856097,-0.5943154,2.422891,-6.939261,-0.5459584,2.4055,-6.856097,-1.14335,2.822087,-6.51983,-1.238063,2.34581,-6.422355,-1.176962,1.945888,-6.524942,-1.112202,1.769604,-6.548391,-1.176962,1.945888,-6.524942,-0.6198503,1.896121,-6.312398,-0.4242987,1.357224,-6.413954,-0.463755,0.755845,-5.862695,-0.949051,1.888,-6.308697,-1.133946,1.339718,-6.405974,-1.079208,0.7406622,-5.855775,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,0,123.2003723,123.6158702,80.52050585,147.6774957,-0.0079833,-0.0231661,1.5828064,1,1
15,12182024020534275,-0.7913824,3.118217,-6.583395,-0.7902836,2.991752,-6.503035,-0.775021,2.656736,-6.236401,-0.763054,2.206167,-5.837998,-0.7902836,2.991752,-6.503035,-0.7902836,2.991752,-6.503035,-0.763054,2.206167,-5.837998,-0.763054,2.206167,-5.837998,-0.4361171,2.925915,-6.513623,-0.2898353,2.534426,-6.400931,-0.5375699,2.395258,-6.728026,-0.6243665,2.404337,-6.845545,-0.5375699,2.395258,-6.728026,-1.137825,2.933819,-6.505659,-1.293784,2.547169,-6.161468,-1.311549,2.231997,-5.902959,-1.306037,2.124907,-5.778417,-1.311549,2.231997,-5.902959,-0.5994281,2.198432,-5.919612,-0.5252742,1.495724,-6.088122,-0.5348836,0.7856618,-5.809069,-0.9329811,2.20807,-5.895578,-1.079209,1.51173,-6.04821,-1.079338,0.8013943,-5.769839,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,144.5007288,144.5303361,84.30299045,165.5484411,0.0218335,0.037566,1.672427103,1,0
16,12182024020535296,-0.8071855,3.272191,-6.067651,-0.801486,3.136806,-6.030205,-0.7849156,2.716337,-5.933084,-0.7655874,2.161773,-5.791052,-0.801486,3.136806,-6.030205,-0.801486,3.136806,-6.030205,-0.7655874,2.161773,-5.791052,-0.7655874,2.161773,-5.791052,-0.4417789,3.061337,-6.027677,-0.2897637,2.596343,-5.947636,-0.5889075,2.515876,-6.239275,-0.7459891,2.546163,-6.365776,-0.5889075,2.515876,-6.239275,-1.170875,3.062642,-6.030159,-1.295977,2.615763,-5.773104,-1.270697,2.209677,-5.713766,-1.266773,2.123698,-5.709,-1.270697,2.209677,-5.713766,-0.6022317,2.161021,-5.872252,-0.4671472,1.563944,-6.102143,-0.3834786,0.8021437,-5.842916,-0.9351643,2.158785,-5.848178,-1.088235,1.559773,-6.057233,-1.108657,0.7972728,-5.79048,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,140.2188846,140.0177099,81.43770065,152.5453297,0.0383154,0.0334445,1.645371545,1,0
17,12182024020536271,-0.7936702,3.291949,-5.873039,-0.788167,3.155879,-5.851499,-0.7765648,2.728816,-5.807303,-0.7599001,2.145806,-5.770373,-0.788167,3.155879,-5.851499,-0.788167,3.155879,-5.851499,-0.7599001,2.145806,-5.770373,-0.7599001,2.145806,-5.770373,-0.4282965,3.088668,-5.810071,-0.2143528,2.700934,-5.555935,-0.1100336,2.29845,-5.671481,-0.09852308,2.171303,-5.724643,-0.1100336,2.29845,-5.671481,-1.156851,3.071288,-5.880194,-1.313172,2.60854,-5.66009,-1.285628,2.187505,-5.68689,-1.285342,2.056892,-5.715425,-1.285628,2.187505,-5.68689,-0.5911659,2.149981,-5.836504,-0.3992702,1.607929,-6.145778,-0.4825076,0.7812954,-5.838119,-0.9332738,2.140016,-5.843673,-1.071779,1.588339,-6.159871,-0.9522249,0.7676128,-5.847962,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,125.6276792,125.8335274,132.5541145,144.5998303,0.0174671,0.0037845,1.725198694,1,0
18,12182024020537274,-0.7867941,3.302242,-5.826416,-0.7830821,3.165864,-5.811296,-0.7713259,2.742722,-5.779536,-0.7503184,2.160807,-5.752963,-0.7830821,3.165864,-5.811296,-0.7830821,3.165864,-5.811296,-0.7503184,2.160807,-5.752963,-0.7503184,2.160807,-5.752963,-0.4085808,3.095035,-5.730955,-0.2117037,2.658029,-5.476249,-0.1402824,2.251249,-5.56279,-0.1635116,2.158174,-5.643167,-0.1402824,2.251249,-5.56279,-1.147819,3.072173,-5.848586,-1.305344,2.616332,-5.6326,-1.272309,2.200494,-5.664488,-1.255329,2.139919,-5.684925,-1.272309,2.200494,-5.664488,-0.5827219,2.166208,-5.81177,-0.3501192,1.618987,-6.131431,-0.4409325,0.7897996,-5.837822,-0.9243153,2.152857,-5.832137,-1.059707,1.591254,-6.173738,-0.9405923,0.7702712,-5.867613,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,124.5739555,124.9969935,137.8416152,143.3892332,0.0259713,0.0064429,1.746720844,1,0
19,12182024020538263,-0.7150239,3.313792,-5.734575,-0.718823,3.181321,-5.729511,-0.7306389,2.769184,-5.727374,-0.7407442,2.196625,-5.731064,-0.718823,3.181321,-5.729511,-0.718823,3.181321,-5.729511,-0.7407442,2.196625,-5.731064,-0.7407442,2.196625,-5.731064,-0.3553244,3.100154,-5.697742,-0.1743158,2.648748,-5.51166,-0.1432012,2.237969,-5.561091,-0.1611269,2.161623,-5.637702,-0.1432012,2.237969,-5.561091,-1.075207,3.113605,-5.746701,-1.234872,2.615049,-5.62182,-1.260156,2.204748,-5.659075,-1.258696,2.159956,-5.685356,-1.260156,2.204748,-5.659075,-0.5757705,2.184787,-5.796398,-0.3930079,1.768622,-6.223021,-0.6436512,1.202224,-5.736249,-0.9133616,2.205494,-5.803343,-1.082157,1.810893,-6.237196,-0.8726416,1.216269,-5.74096,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,87.92727098,88.12510803,147.3238762,156.6444013,0.4383957,0.4524407,1.599944212,1,0
20,12182024020539272,-0.7556521,3.372732,-5.613954,-0.7563016,3.241425,-5.587422,-0.7620278,2.832562,-5.521878,-0.7636874,2.255243,-5.466365,-0.7563016,3.241425,-5.587422,-0.7563016,3.241425,-5.587422,-0.7636874,2.255243,-5.466365,-0.7636874,2.255243,-5.466365,-0.4011073,3.164507,-5.582637,-0.1956822,2.659465,-5.524421,-0.1652715,2.20763,-5.63035,-0.14997,2.116871,-5.672378,-0.1652715,2.20763,-5.63035,-1.102407,3.157272,-5.648896,-1.243907,2.635317,-5.588298,-1.264269,2.214385,-5.67773,-1.288711,2.156528,-5.700987,-1.264269,2.214385,-5.67773,-0.5839505,2.252937,-5.520494,-0.3097202,1.922092,-6.122396,-0.4050471,0.9725411,-6.168942,-0.9490941,2.250499,-5.550963,-1.099009,1.916821,-6.188256,-0.9875454,0.9686514,-6.217547,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,116.5668566,116.9727354,153.5278702,157.8716599,0.2087128,0.2048231,1.893816603,1,0
21,12182024020540272,-0.7693418,3.365633,-5.55958,-0.7671033,3.232173,-5.548056,-0.7626521,2.816055,-5.526962,-0.7585101,2.238799,-5.509085,-0.7671033,3.232173,-5.548056,-0.7671033,3.232173,-5.548056,-0.7585101,2.238799,-5.509085,-0.7585101,2.238799,-5.509085,-0.407616,3.150705,-5.533428,-0.2008138,2.657922,-5.494755,-0.1574525,2.208222,-5.637326,-0.1524208,2.122946,-5.675549,-0.1574525,2.208222,-5.637326,-1.120834,3.13941,-5.587184,-1.268108,2.632815,-5.539341,-1.281574,2.214874,-5.664707,-1.287254,2.15338,-5.691613,-1.281574,2.214874,-5.664707,-0.5789212,2.237413,-5.563469,-0.2991654,1.871656,-6.179954,-0.4022338,0.9713899,-6.124547,-0.9443535,2.234022,-5.593851,-1.093598,1.864285,-6.246004,-0.9836781,0.9659951,-6.172889,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,112.4076218,112.7196657,152.4503058,153.9228613,0.2075616,0.2021668,1.876640887,1,0
22,12182024020541296,-0.7787251,3.362649,-5.515544,-0.7757658,3.229152,-5.510185,-0.7675809,2.815951,-5.506726,-0.7596368,2.244197,-5.510832,-0.7757658,3.229152,-5.510185,-0.7757658,3.229152,-5.510185,-0.7596368,2.244197,-5.510832,-0.7596368,2.244197,-5.510832,-0.4147305,3.143018,-5.495626,-0.205779,2.651465,-5.464869,-0.164458,2.213284,-5.626552,-0.1570507,2.134258,-5.674259,-0.164458,2.213284,-5.626552,-1.129153,3.129703,-5.544621,-1.277344,2.630444,-5.510449,-1.282001,2.237062,-5.652666,-1.284475,2.156735,-5.690351,-1.282001,2.237062,-5.652666,-0.5808578,2.242994,-5.566559,-0.3209267,1.864374,-6.223382,-0.2188067,1.118116,-6.663209,-0.9447796,2.23973,-5.593649,-1.077779,1.857585,-6.279721,-1.093779,1.110267,-6.72834,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,148.8058926,149.0482068,150.834378,151.6984401,0.3542877,0.3464387,1.871153774,1,0
23,12182024020542252,-0.7642851,3.352201,-5.591134,-0.7640122,3.219258,-5.57155,-0.7635216,2.80892,-5.531749,-0.7600892,2.245281,-5.511822,-0.7640122,3.219258,-5.57155,-0.7640122,3.219258,-5.57155,-0.7600892,2.245281,-5.511822,-0.7600892,2.245281,-5.511822,-0.4066877,3.134034,-5.557928,-0.2042307,2.647808,-5.469322,-0.1716911,2.201159,-5.63686,-0.159761,2.127506,-5.688108,-0.1716911,2.201159,-5.63686,-1.116637,3.125629,-5.589904,-1.273681,2.630044,-5.510882,-1.279228,2.239433,-5.655282,-1.283492,2.160563,-5.690932,-1.279228,2.239433,-5.655282,-0.5814131,2.24284,-5.56966,-0.332476,1.860924,-6.184349,-0.4067131,0.9121449,-6.168403,-0.9448953,2.241438,-5.593087,-1.091622,1.857995,-6.233278,-1.004242,0.9098396,-6.206915,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,117.2986404,117.4429562,144.8925693,146.6974996,0.1483166,0.1460113,1.914986388,1,0
24,12182024020543300,-0.7660428,3.333011,-5.664115,-0.764766,3.201153,-5.638902,-0.7628453,2.793024,-5.579807,-0.7608081,2.233868,-5.523513,-0.764766,3.201153,-5.638902,-0.764766,3.201153,-5.638902,-0.7608081,2.233868,-5.523513,-0.7608081,2.233868,-5.523513,-0.4069811,3.124568,-5.618553,-0.1999238,2.637367,-5.50785,-0.1669006,2.230811,-5.633895,-0.1647376,2.143611,-5.681114,-0.1669006,2.230811,-5.633895,-1.113595,3.11636,-5.654386,-1.277384,2.632341,-5.53329,-1.276649,2.21673,-5.666885,-1.28669,2.128747,-5.705224,-1.276649,2.21673,-5.666885,-0.5834415,2.232889,-5.582758,-0.3375019,1.86639,-6.225541,-0.2701255,1.145732,-6.67294,-0.9438938,2.228219,-5.603701,-1.092392,1.856609,-6.269402,-1.093497,1.135064,-6.720779,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,148.9256928,149.3605286,145.796414,143.7449205,0.3819037,0.3712357,1.827781213,1,0
25,12182024020544256,-0.7812403,3.319245,-5.698065,-0.7772957,3.189774,-5.669173,-0.7674125,2.788012,-5.599181,-0.7584281,2.232912,-5.527719,-0.7772957,3.189774,-5.669173,-0.7772957,3.189774,-5.669173,-0.7584281,2.232912,-5.527719,-0.7584281,2.232912,-5.527719,-0.426007,3.109546,-5.679237,-0.2033951,2.637622,-5.569655,-0.1633509,2.233179,-5.655094,-0.1712552,2.137891,-5.701411,-0.1633509,2.233179,-5.655094,-1.124639,3.113457,-5.663958,-1.282257,2.633679,-5.537933,-1.290971,2.216987,-5.663002,-1.286934,2.145032,-5.699695,-1.290971,2.216987,-5.663002,-0.5811516,2.235617,-5.591769,-0.3480244,1.922498,-6.312003,-0.385334,1.041098,-6.368728,-0.9414141,2.224923,-5.60502,-1.094825,1.900332,-6.33947,-1.016323,1.022369,-6.391935,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,115.181603,115.5609666,149.3105889,145.0009285,0.2772697,0.2585407,1.899332785,1,0
26,12182024020545278,-0.7653353,3.322596,-5.697903,-0.764522,3.194555,-5.670957,-0.7603852,2.797609,-5.604525,-0.7500691,2.254077,-5.530005,-0.764522,3.194555,-5.670957,-0.764522,3.194555,-5.670957,-0.7500691,2.254077,-5.530005,-0.7500691,2.254077,-5.530005,-0.4126735,3.110361,-5.68105,-0.2244886,2.647738,-5.581876,-0.4233634,2.379705,-5.870202,-0.5976299,2.238925,-6.00924,-0.4233634,2.379705,-5.870202,-1.119928,3.115278,-5.66621,-1.266375,2.619652,-5.591505,-1.251678,2.209208,-5.741934,-1.252397,2.031835,-5.783961,-1.251678,2.209208,-5.741934,-0.5750026,2.252979,-5.598495,-0.5425315,1.942473,-6.384968,-0.5477591,1.41518,-6.896008,-0.9315825,2.249268,-5.600619,-0.9372523,1.938365,-6.387321,-0.9065366,1.411446,-6.898146,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,155.5136803,155.5230668,104.9614617,146.309722,0.6513517,0.6476177,1.775278258,1,0
27,12182024020546272,-0.742999,3.3214,-5.690195,-0.7432869,3.195427,-5.663578,-0.7462443,2.804233,-5.60197,-0.7458045,2.263623,-5.534377,-0.7432869,3.195427,-5.663578,-0.7432869,3.195427,-5.663578,-0.7458045,2.263623,-5.534377,-0.7458045,2.263623,-5.534377,-0.392375,3.10367,-5.668498,-0.2431131,2.649902,-5.609815,-0.4488276,2.370777,-5.861687,-0.5631112,2.252994,-5.975336,-0.4488276,2.370777,-5.861687,-1.099244,3.111563,-5.673844,-1.250546,2.611046,-5.61939,-1.254418,2.196948,-5.763766,-1.269364,2.043202,-5.787654,-1.254418,2.196948,-5.763766,-0.5701582,2.259171,-5.602931,-0.4456971,1.887763,-6.167894,-0.5393723,1.017072,-5.745451,-0.928443,2.261976,-5.604549,-1.040694,1.892422,-6.170581,-0.9477243,1.020269,-5.747295,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,96.27496052,96.21764028,113.1751921,150.1584367,0.2532437,0.2564407,1.854800307,1,0
28,12182024020547286,-0.7538733,3.309604,-5.727673,-0.7528853,3.183394,-5.694976,-0.7510093,2.793747,-5.614745,-0.7506678,2.255984,-5.533131,-0.7528853,3.183394,-5.694976,-0.7528853,3.183394,-5.694976,-0.7506678,2.255984,-5.533131,-0.7506678,2.255984,-5.533131,-0.4034413,3.091238,-5.706264,-0.255201,2.638587,-5.64856,-0.4333042,2.335314,-5.883567,-0.5467027,2.22451,-6.002094,-0.4333042,2.335314,-5.883567,-1.102632,3.098547,-5.72287,-1.267711,2.61193,-5.648585,-1.280626,2.199958,-5.768607,-1.29196,2.116816,-5.782297,-1.280626,2.199958,-5.768607,-0.5725507,2.252981,-5.602203,-0.3990369,1.845403,-6.283261,-0.3585111,1.209092,-6.814219,-0.9357456,2.251846,-5.602924,-1.098019,1.84322,-6.284649,-1.134837,1.206667,-6.815761,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,158.6835444,158.9284866,118.6528892,150.3421911,0.4452637,0.4428387,1.838890836,1,0
29,12182024020548269,-0.7514737,3.309058,-5.742358,-0.7518841,3.181655,-5.710471,-0.7532648,2.790278,-5.632069,-0.7617537,2.250622,-5.555974,-0.7518841,3.181655,-5.710471,-0.7518841,3.181655,-5.710471,-0.7617537,2.250622,-5.555974,-0.7617537,2.250622,-5.555974,-0.4031476,3.088101,-5.746079,-0.253612,2.631117,-5.693979,-0.4400336,2.320089,-5.9016,-0.5607356,2.210873,-6.004697,-0.4400336,2.320089,-5.9016,-1.103197,3.106078,-5.710301,-1.258913,2.623297,-5.628258,-1.259912,2.216647,-5.755066,-1.259194,2.036281,-5.782427,-1.259912,2.216647,-5.755066,-0.5827215,2.248476,-5.624178,-0.5146993,1.857736,-6.252841,-0.6549813,0.9194382,-6.034497,-0.9472651,2.246699,-5.626526,-1.007384,1.855335,-6.256014,-0.8981954,0.9182531,-6.036064,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,107.6844329,107.9250125,120.7876708,148.2217579,0.1556099,0.1544248,1.910898645,1,0
30,12182024020549297,-0.7494509,3.316,-5.743337,-0.7514579,3.187875,-5.713908,-0.7578764,2.794102,-5.641745,-0.7706625,2.251032,-5.567801,-0.7514579,3.187875,-5.713908,-0.7514579,3.187875,-5.713908,-0.7706625,2.251032,-5.567801,-0.7706625,2.251032,-5.567801,-0.4030061,3.09028,-5.743635,-0.2540345,2.631355,-5.691775,-0.4360696,2.308648,-5.894986,-0.5521369,2.20862,-5.99227,-0.4360696,2.308648,-5.894986,-1.102473,3.108838,-5.722528,-1.267619,2.662369,-5.629807,-1.227646,2.374532,-5.989694,-1.157536,2.2935,-6.065827,-1.227646,2.374532,-5.989694,-0.5947082,2.245412,-5.638716,-0.5292451,1.879565,-6.386697,-0.6152435,1.052657,-6.570292,-0.9532151,2.250337,-5.636952,-1.035517,1.88652,-6.384207,-0.9905866,1.057813,-6.568446,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,127.6342137,127.8309402,122.5859359,113.2458665,0.2888287,0.2939847,1.880520919,1,0
31,12182024020550264,-0.7377536,3.324223,-5.741094,-0.7441567,3.194925,-5.713532,-0.7584587,2.797004,-5.644999,-0.778735,2.252715,-5.578551,-0.7441567,3.194925,-5.713532,-0.7441567,3.194925,-5.713532,-0.778735,2.252715,-5.578551,-0.778735,2.252715,-5.578551,-0.3991706,3.090585,-5.732761,-0.2565246,2.629837,-5.678513,-0.4303208,2.308213,-5.890132,-0.5444698,2.207543,-5.99249,-0.4303208,2.308213,-5.890132,-1.09501,3.117002,-5.73338,-1.306091,2.759267,-5.619609,-1.041664,2.500245,-5.825939,-0.8887435,2.459705,-5.850321,-1.041664,2.500245,-5.825939,-0.6074555,2.243369,-5.649432,-0.4934103,1.901817,-6.19709,-0.6136738,1.09025,-6.169494,-0.9574232,2.255273,-5.647683,-1.095414,1.922294,-6.194082,-1.0365,1.104632,-6.167381,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,117.4908674,117.6969626,123.0843181,94.20155478,0.3264217,0.3408037,1.666403574,1,0
