GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
1,09182024051654345,-0.8501531,2.70213,-4.066523,-0.8531092,2.594976,-3.981409,-0.8602004,2.256929,-3.752078,-0.8641984,1.781288,-3.482854,-0.8531092,2.594976,-3.981409,-0.8531092,2.594976,-3.981409,-0.8641984,1.781288,-3.482854,-0.8641984,1.781288,-3.482854,-0.5454255,2.507123,-3.886199,-0.3492376,2.115848,-3.517036,-0.5325144,1.700683,-3.735321,-0.4839061,1.613907,-3.774796,-0.5325144,1.700683,-3.735321,-1.185398,2.557928,-3.857166,-1.34172,2.118606,-3.524356,-1.396371,1.58986,-3.597802,-1.411411,1.559247,-3.61286,-1.396371,1.58986,-3.597802,-0.7205454,1.781661,-3.544413,-0.4419575,1.419263,-4.139803,-0.8118478,0.7792019,-3.441678,-1.004341,1.789745,-3.546386,-1.298052,1.443651,-4.145757,-0.9368758,0.7827636,-3.442547,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0
2,09182024051656312,-0.7541993,3.210729,-6.53549,-0.7587638,3.08471,-6.480162,-0.7718125,2.69284,-6.327732,-0.7932338,2.15311,-6.140017,-0.7587638,3.08471,-6.480162,-0.7587638,3.08471,-6.480162,-0.7932338,2.15311,-6.140017,-0.7932338,2.15311,-6.140017,-0.4354595,2.961044,-6.393428,-0.2671731,2.474778,-6.197034,-0.2947319,2.006499,-6.328564,-0.2863303,1.933114,-6.354257,-0.2947319,2.006499,-6.328564,-1.087341,2.996083,-6.366994,-1.245784,2.485344,-6.14603,-1.303205,2.016127,-6.153044,-1.292441,1.947635,-6.200085,-1.303205,2.016127,-6.153044,-0.6520423,2.148685,-6.202974,-0.5352165,1.69104,-6.777738,-0.7959448,1.04146,-6.307606,-0.9303479,2.15981,-6.202594,-1.08913,1.713182,-6.776979,-0.8800789,1.044823,-6.30749,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0
3,09182024051656404,-0.7519303,3.217726,-6.518727,-0.7565055,3.091825,-6.463551,-0.7697026,2.700276,-6.311902,-0.7907721,2.159612,-6.126736,-0.7565055,3.091825,-6.463551,-0.7565055,3.091825,-6.463551,-0.7907721,2.159612,-6.126736,-0.7907721,2.159612,-6.126736,-0.4338672,2.96969,-6.369617,-0.2684388,2.48156,-6.168775,-0.2947591,2.010385,-6.311712,-0.2855334,1.943479,-6.330727,-0.2947591,2.010385,-6.311712,-1.084663,3.004118,-6.352425,-1.246929,2.49226,-6.128762,-1.305007,2.021913,-6.137802,-1.29435,1.952713,-6.185822,-1.305007,2.021913,-6.137802,-0.6499262,2.154846,-6.18841,-0.515556,1.697555,-6.760041,-0.7785621,1.043914,-6.303534,-0.9277173,2.166264,-6.190635,-1.090784,1.721197,-6.764649,-0.8824911,1.048186,-6.304366,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
4,09182024051656585,-0.7614877,3.244476,-6.445946,-0.7660334,3.119084,-6.391189,-0.7793395,2.729194,-6.241284,-0.7987568,2.188786,-6.060299,-0.7660334,3.119084,-6.391189,-0.7660334,3.119084,-6.391189,-0.7987568,2.188786,-6.060299,-0.7987568,2.188786,-6.060299,-0.4468329,2.997746,-6.282018,-0.2902656,2.514853,-6.066843,-0.3123948,2.048784,-6.202833,-0.2991741,1.976139,-6.250442,-0.3123948,2.048784,-6.202833,-1.091451,3.031015,-6.28893,-1.260117,2.526762,-6.056775,-1.319223,2.052279,-6.076023,-1.308196,1.975257,-6.132249,-1.319223,2.052279,-6.076023,-0.6588362,2.183695,-6.116421,-0.4574798,1.723798,-6.668981,-0.7220938,1.054913,-6.274642,-0.9346257,2.194416,-6.129767,-1.106427,1.749024,-6.700385,-0.9057456,1.062052,-6.283529,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
5,09182024051656790,-0.7720021,3.255425,-6.411294,-0.7760183,3.130174,-6.357203,-0.7879708,2.740705,-6.209284,-0.8055813,2.200411,-6.030555,-0.7760183,3.130174,-6.357203,-0.7760183,3.130174,-6.357203,-0.8055813,2.200411,-6.030555,-0.8055813,2.200411,-6.030555,-0.4571716,3.008813,-6.246021,-0.3026134,2.529572,-6.026988,-0.3216568,2.065163,-6.163538,-0.3055753,1.992301,-6.214787,-0.3216568,2.065163,-6.163538,-1.100728,3.042075,-6.257403,-1.269157,2.537807,-6.025631,-1.330648,2.063417,-6.04312,-1.318623,1.992179,-6.097101,-1.330648,2.063417,-6.04312,-0.665673,2.195448,-6.085279,-0.445901,1.734643,-6.631115,-0.6034989,0.9053218,-6.211555,-0.9412463,2.205469,-6.101348,-1.115652,1.758998,-6.670168,-1.027921,0.9207559,-6.236302,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
6,09182024051656994,-0.7861419,3.265733,-6.375809,-0.7895015,3.140593,-6.322388,-0.799647,2.751416,-6.176585,-0.8148272,2.210793,-6.000871,-0.7895015,3.140593,-6.322388,-0.7895015,3.140593,-6.322388,-0.8148272,2.210793,-6.000871,-0.8148272,2.210793,-6.000871,-0.4706461,3.020656,-6.210005,-0.3137414,2.5443,-5.988417,-0.3295359,2.081272,-6.12764,-0.3125899,2.009191,-6.181098,-0.3295359,2.081272,-6.12764,-1.112859,3.052307,-6.224978,-1.280062,2.547945,-5.993413,-1.339393,2.073234,-6.014755,-1.325999,2.004472,-6.06755,-1.339393,2.073234,-6.014755,-0.6744818,2.206538,-6.054341,-0.4259815,1.741547,-6.579918,-0.4213017,0.8395782,-6.139753,-0.9506388,2.214761,-6.072844,-1.139086,1.762781,-6.627695,-1.211749,0.8631141,-6.192713,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
7,09182024051657165,-0.7881678,3.268612,-6.362804,-0.7920014,3.144067,-6.309077,-0.8031669,2.755768,-6.163248,-0.8192201,2.21501,-5.988437,-0.7920014,3.144067,-6.309077,-0.7920014,3.144067,-6.309077,-0.8192201,2.21501,-5.988437,-0.8192201,2.21501,-5.988437,-0.4729805,3.023922,-6.198568,-0.3175776,2.550317,-5.971161,-0.3300717,2.090705,-6.121928,-0.3144431,2.031008,-6.192691,-0.3300717,2.090705,-6.121928,-1.115127,3.056867,-6.212734,-1.287028,2.552236,-5.981581,-1.347803,2.077355,-6.013379,-1.334867,2.007987,-6.068658,-1.347803,2.077355,-6.013379,-0.6785467,2.210805,-6.041494,-0.4196293,1.742475,-6.558616,-0.3985915,0.8270576,-6.123504,-0.9552362,2.218731,-6.060807,-1.151662,1.763446,-6.609713,-1.244186,0.8512818,-6.182528,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
8,09182024051657377,-0.7685628,3.263096,-6.368767,-0.7773654,3.140765,-6.309499,-0.7999674,2.758394,-6.151722,-0.8218109,2.219783,-5.97381,-0.7773654,3.140765,-6.309499,-0.7773654,3.140765,-6.309499,-0.8218109,2.219783,-5.97381,-0.8218109,2.219783,-5.97381,-0.4544604,3.014139,-6.213979,-0.2895589,2.55197,-6.01261,-0.3136245,2.119354,-6.24846,-0.3080397,2.088741,-6.337169,-0.3136245,2.119354,-6.24846,-1.100135,3.055184,-6.212848,-1.284872,2.564,-5.992467,-1.34514,2.110612,-6.149813,-1.346072,2.023236,-6.201792,-1.34514,2.110612,-6.149813,-0.6809238,2.215151,-6.026716,-0.4121764,1.741037,-6.528616,-0.4030839,0.8180337,-6.10796,-0.9579293,2.223773,-6.046044,-1.172677,1.764709,-6.581679,-1.271288,0.8450581,-6.168537,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
9,09182024051657571,-0.7188535,3.259024,-6.379582,-0.7300385,3.136874,-6.317891,-0.762697,2.756324,-6.15065,-0.8003089,2.223071,-5.959475,-0.7300385,3.136874,-6.317891,-0.7300385,3.136874,-6.317891,-0.8003089,2.223071,-5.959475,-0.8003089,2.223071,-5.959475,-0.4123333,3.006271,-6.232444,-0.2478842,2.558482,-6.040563,-0.26325,2.197019,-6.394957,-0.3221109,2.150121,-6.49651,-0.26325,2.197019,-6.394957,-1.050706,3.048537,-6.222278,-1.225829,2.582076,-6.022124,-1.222581,2.150235,-6.325076,-1.181422,2.039573,-6.412443,-1.222581,2.150235,-6.325076,-0.660495,2.216187,-6.014386,-0.3943391,1.736269,-6.511547,-0.4369787,0.806937,-6.109253,-0.9363729,2.22927,-6.02968,-1.188508,1.773932,-6.555572,-1.284478,0.8471286,-6.156235,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
10,09182024051657788,-0.6964136,3.262787,-6.370893,-0.7052337,3.139911,-6.310312,-0.7289036,2.757331,-6.145421,-0.7482774,2.223116,-5.953997,-0.7052337,3.139911,-6.310312,-0.7052337,3.139911,-6.310312,-0.7482774,2.223116,-5.953997,-0.7482774,2.223116,-5.953997,-0.3867052,3.011805,-6.225562,-0.2281332,2.56945,-6.03086,-0.2631995,2.224396,-6.401195,-0.3351095,2.178379,-6.481603,-0.2631995,2.224396,-6.401195,-1.024092,3.047583,-6.21716,-1.172693,2.587571,-6.038275,-1.12317,2.157395,-6.389887,-1.078329,2.056757,-6.443009,-1.12317,2.157395,-6.389887,-0.6124953,2.217034,-6.010386,-0.2883981,1.743326,-6.501795,-0.2655977,0.8071489,-6.106122,-0.883049,2.228398,-6.022834,-1.18447,1.780963,-6.543023,-1.27954,0.849737,-6.152773,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
11,09182024051657968,-0.6784365,3.268248,-6.357445,-0.6835806,3.144752,-6.298077,-0.690353,2.759983,-6.136759,-0.6801932,2.223482,-5.95046,-0.6835806,3.144752,-6.298077,-0.6835806,3.144752,-6.298077,-0.6801932,2.223482,-5.95046,-0.6801932,2.223482,-5.95046,-0.3678644,3.01906,-6.216783,-0.2015787,2.589745,-6.017818,-0.2710449,2.264601,-6.41465,-0.3380565,2.217371,-6.479959,-0.2710449,2.264601,-6.41465,-0.9991704,3.046521,-6.204279,-1.126896,2.589206,-6.03788,-1.063324,2.159851,-6.407375,-1.008988,2.056487,-6.449626,-1.063324,2.159851,-6.407375,-0.5470251,2.221662,-6.008751,-0.1592711,1.777653,-6.49626,-0.04546416,0.8457074,-6.105702,-0.8150541,2.224403,-6.017447,-1.155916,1.787845,-6.528596,-1.237021,0.8578924,-6.144362,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
12,09182024051658170,-0.6583169,3.275114,-6.337828,-0.6597542,3.150646,-6.280835,-0.6545509,2.763161,-6.125962,-0.63208,2.224023,-5.946672,-0.6597542,3.150646,-6.280835,-0.6597542,3.150646,-6.280835,-0.63208,2.224023,-5.946672,-0.63208,2.224023,-5.946672,-0.3444081,3.028166,-6.20321,-0.1763682,2.607063,-6.00497,-0.2860848,2.295218,-6.434129,-0.3425748,2.253978,-6.483147,-0.2860848,2.295218,-6.434129,-0.9737132,3.046087,-6.18524,-1.090278,2.590291,-6.030902,-1.016327,2.161894,-6.409248,-0.9563395,2.058653,-6.448547,-1.016327,2.161894,-6.409248,-0.5013964,2.22561,-6.006492,-0.09407854,1.804198,-6.492265,0.05132699,0.8905051,-6.091345,-0.7660954,2.22141,-6.01212,-1.118413,1.787942,-6.514043,-1.189667,0.8708107,-6.117729,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
13,09182024051658385,-0.6371793,3.281581,-6.317696,-0.6360947,3.156151,-6.2634,-0.6251487,2.766144,-6.11568,-0.5988178,2.225131,-5.942884,-0.6360947,3.156151,-6.2634,-0.6360947,3.156151,-6.2634,-0.5988178,2.225131,-5.942884,-0.5988178,2.225131,-5.942884,-0.3208007,3.035791,-6.18849,-0.1568383,2.616526,-5.994653,-0.297503,2.313235,-6.44611,-0.3470874,2.27422,-6.48533,-0.297503,2.313235,-6.44611,-0.9499312,3.048384,-6.166672,-1.060074,2.592245,-6.023841,-0.9786006,2.158459,-6.409026,-0.9126067,2.054778,-6.441342,-0.9786006,2.158459,-6.409026,-0.4690096,2.228823,-6.003249,-0.05783105,1.816685,-6.484251,0.1069362,0.924727,-6.086059,-0.7329779,2.220442,-6.007842,-1.083494,1.784121,-6.502098,-1.16346,0.8843924,-6.108164,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
14,09182024051658600,-0.6067914,3.28508,-6.280054,-0.6042863,3.159543,-6.232695,-0.5921553,2.768887,-6.100515,-0.5646386,2.227376,-5.937956,-0.6042863,3.159543,-6.232695,-0.6042863,3.159543,-6.232695,-0.5646386,2.227376,-5.937956,-0.5646386,2.227376,-5.937956,-0.287187,3.045245,-6.164882,-0.1326618,2.62464,-5.978834,-0.2982403,2.340422,-6.40282,-0.3576618,2.265398,-6.386829,-0.2982403,2.340422,-6.40282,-0.9190063,3.056777,-6.141269,-1.028449,2.595491,-6.014737,-0.9404062,2.152631,-6.405892,-0.8744644,2.050211,-6.430508,-0.9404062,2.152631,-6.405892,-0.4359256,2.232707,-5.998755,-0.02464187,1.82288,-6.472115,0.1178664,0.9355798,-6.100594,-0.6985754,2.221119,-6.002594,-1.045727,1.777831,-6.48704,-1.09999,0.8818501,-6.118396,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
15,09182024051658763,-0.5903696,3.290985,-6.264324,-0.5873556,3.164615,-6.218916,-0.5753779,2.771888,-6.092793,-0.5493156,2.228847,-5.9354,-0.5873556,3.164615,-6.218916,-0.5873556,3.164615,-6.218916,-0.5493156,2.228847,-5.9354,-0.5493156,2.228847,-5.9354,-0.2678934,3.049906,-6.150717,-0.1199727,2.628849,-5.969067,-0.2967843,2.34956,-6.362868,-0.3655009,2.258673,-6.339674,-0.2967843,2.34956,-6.362868,-0.9017517,3.062928,-6.127301,-1.012162,2.597972,-6.009423,-0.9243146,2.151128,-6.399973,-0.860349,2.0478,-6.423906,-0.9243146,2.151128,-6.399973,-0.4213451,2.234626,-5.996278,-0.01219821,1.823628,-6.466283,0.0880667,0.9278386,-6.127482,-0.6828862,2.222153,-6.000042,-1.027717,1.775195,-6.480899,-1.043779,0.8738586,-6.143772,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
16,09182024051658965,-0.5774139,3.293205,-6.245281,-0.5741367,3.167097,-6.203377,-0.5624888,2.774284,-6.085447,-0.537221,2.230269,-5.932952,-0.5741367,3.167097,-6.203377,-0.5741367,3.167097,-6.203377,-0.537221,2.230269,-5.932952,-0.537221,2.230269,-5.932952,-0.2537645,3.053258,-6.140001,-0.1105449,2.632092,-5.961577,-0.298354,2.347831,-6.329454,-0.374295,2.255352,-6.307837,-0.298354,2.347831,-6.329454,-0.8886863,3.068012,-6.11623,-0.9996361,2.600276,-6.005563,-0.9150807,2.150369,-6.391726,-0.861322,2.051206,-6.419172,-0.9150807,2.150369,-6.391726,-0.4097555,2.236367,-5.993875,-0.001666546,1.824654,-6.461841,0.07348049,0.9249896,-6.146452,-0.6706353,2.223272,-5.997626,-1.013937,1.773845,-6.476398,-1.007132,0.8707507,-6.161993,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
17,09182024051659160,-0.566494,3.29279,-6.22355,-0.5632099,3.167314,-6.185566,-0.5521767,2.775784,-6.077956,-0.5275792,2.231736,-5.931411,-0.5632099,3.167314,-6.185566,-0.5632099,3.167314,-6.185566,-0.5275792,2.231736,-5.931411,-0.5275792,2.231736,-5.931411,-0.2453318,3.055702,-6.133956,-0.1030729,2.634804,-5.955975,-0.299154,2.346786,-6.310607,-0.378584,2.255541,-6.294661,-0.299154,2.346786,-6.310607,-0.8786898,3.072059,-6.107273,-0.9891039,2.602308,-6.002224,-0.9118105,2.14927,-6.382139,-0.8655112,2.050742,-6.409988,-0.9118105,2.14927,-6.382139,-0.4005772,2.237875,-5.99245,0.006851673,1.824421,-6.458846,0.0672425,0.9226019,-6.157133,-0.6609033,2.22472,-5.996088,-1.004165,1.77333,-6.472974,-0.9845903,0.8694491,-6.171831,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1
18,09182024051659365,-0.5618341,3.292664,-6.213923,-0.5586382,3.167369,-6.177549,-0.5478696,2.776381,-6.074628,-0.5239501,2.232544,-5.931326,-0.5586382,3.167369,-6.177549,-0.5586382,3.167369,-6.177549,-0.5239501,2.232544,-5.931326,-0.5239501,2.232544,-5.931326,-0.2415314,3.05677,-6.13123,-0.09972131,2.635748,-5.953775,-0.2993777,2.34669,-6.305085,-0.3805714,2.255203,-6.290775,-0.2993777,2.34669,-6.305085,-0.8742813,3.074018,-6.102453,-0.9840114,2.602884,-5.997183,-0.9240714,2.147906,-6.367529,-0.884855,2.045948,-6.403076,-0.9240714,2.147906,-6.367529,-0.397159,2.23852,-5.992553,0.008033276,1.823087,-6.458696,0.0598439,0.9196732,-6.163733,-0.6572198,2.225662,-5.995921,-1.00028,1.773237,-6.471753,-0.9740877,0.8685565,-6.177122,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1
19,09182024051659562,-0.5577755,3.292624,-6.206083,-0.5546445,3.167428,-6.170794,-0.5440118,2.77688,-6.071534,-0.5210919,2.233345,-5.931549,-0.5546445,3.167428,-6.170794,-0.5546445,3.167428,-6.170794,-0.5210919,2.233345,-5.931549,-0.5210919,2.233345,-5.931549,-0.2379496,3.057771,-6.128704,-0.0965898,2.636133,-5.952083,-0.2995319,2.343097,-6.298438,-0.3826552,2.252713,-6.287178,-0.2995319,2.343097,-6.298438,-0.8701389,3.075961,-6.096961,-0.9841522,2.601561,-5.978231,-1.003623,2.149335,-6.271257,-0.9225408,2.056583,-6.360913,-1.003623,2.149335,-6.271257,-0.3945008,2.239043,-5.993153,0.006308556,1.820997,-6.459812,0.03495502,0.9028265,-6.193578,-0.6543557,2.226722,-5.995882,-0.9973533,1.773408,-6.470354,-0.9492702,0.8561599,-6.203915,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0
20,09182024051659808,-0.5505955,3.292715,-6.194619,-0.5474986,3.167616,-6.16048,-0.5371416,2.777684,-6.065941,-0.5171542,2.234841,-5.932366,-0.5474986,3.167616,-6.16048,-0.5474986,3.167616,-6.16048,-0.5171542,2.234841,-5.932366,-0.5171542,2.234841,-5.932366,-0.2324493,3.058978,-6.125283,-0.09106338,2.635995,-5.949435,-0.3001625,2.340261,-6.29,-0.3857444,2.248446,-6.28056,-0.3001625,2.340261,-6.29,-0.8631678,3.07881,-6.089061,-0.9867442,2.596821,-5.921381,-1.069493,2.135274,-6.043053,-1.061493,2.026662,-6.111804,-1.069493,2.135274,-6.043053,-0.3907419,2.239826,-5.994895,-0.009624004,1.815398,-6.471336,-0.0868715,0.8809066,-6.27033,-0.6504768,2.228922,-5.995718,-0.9868573,1.77437,-6.474433,-0.8409098,0.8492492,-6.272719,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0
21,09182024051659973,-0.5444642,3.292599,-6.186075,-0.541461,3.167597,-6.152821,-0.5316906,2.778032,-6.061373,-0.5164442,2.236042,-5.934234,-0.541461,3.167597,-6.152821,-0.541461,3.167597,-6.152821,-0.5164442,2.236042,-5.934234,-0.5164442,2.236042,-5.934234,-0.2280256,3.059237,-6.123431,-0.08599257,2.635952,-5.946531,-0.2944468,2.339818,-6.286532,-0.3785166,2.243443,-6.27809,-0.2944468,2.339818,-6.286532,-0.8569758,3.080908,-6.08327,-0.9831262,2.592064,-5.90074,-1.079831,2.127436,-5.992212,-1.085839,2.072592,-6.019528,-1.079831,2.127436,-5.992212,-0.3901023,2.239692,-5.997752,-0.03307676,1.818836,-6.498693,-0.2120311,0.9643338,-6.206914,-0.6498379,2.231352,-5.99662,-0.9797922,1.788438,-6.494569,-0.7525327,0.9469786,-6.204559,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0
22,09182024051700177,-0.5394672,3.291739,-6.179219,-0.5367065,3.166931,-6.146708,-0.5284571,2.777709,-6.057872,-0.5198457,2.237059,-5.937972,-0.5367065,3.166931,-6.146708,-0.5367065,3.166931,-6.146708,-0.5198457,2.237059,-5.937972,-0.5198457,2.237059,-5.937972,-0.2255061,3.058754,-6.122965,-0.08173192,2.635486,-5.943009,-0.2791734,2.331303,-6.295195,-0.366807,2.237091,-6.282537,-0.2791734,2.331303,-6.295195,-0.8512678,3.082822,-6.078166,-0.9803049,2.588312,-5.889006,-1.08629,2.123153,-5.963593,-1.096033,2.085549,-5.98524,-1.08629,2.123153,-5.963593,-0.3930565,2.238885,-6.002069,-0.05580962,1.818072,-6.519373,-0.2809148,1.000543,-6.189131,-0.6535823,2.234214,-5.999793,-0.9808992,1.801487,-6.511288,-0.7275507,0.9925362,-6.185228,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0
23,09182024051700389,-0.5315821,3.290186,-6.169033,-0.5296174,3.16575,-6.137881,-0.5242904,2.776947,-6.053311,-0.5257124,2.237709,-5.943903,-0.5296174,3.16575,-6.137881,-0.5296174,3.16575,-6.137881,-0.5257124,2.237709,-5.943903,-0.5257124,2.237709,-5.943903,-0.2214539,3.057743,-6.121082,-0.07596564,2.632668,-5.93628,-0.2676322,2.325432,-6.286378,-0.3563855,2.229648,-6.283353,-0.2676322,2.325432,-6.286378,-0.8438644,3.085117,-6.071651,-0.9767159,2.583977,-5.876568,-1.091726,2.118102,-5.93426,-1.104222,2.083634,-5.960615,-1.091726,2.118102,-5.93426,-0.3984235,2.237086,-6.008337,-0.08599365,1.811337,-6.536681,-0.3555535,1.037837,-6.175021,-0.6595209,2.237288,-6.005385,-0.9818287,1.812028,-6.526553,-0.712117,1.038111,-6.17099,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0
