GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
11,10182024023659110,-0.6981236,3.069422,-6.257685,-0.7036787,2.930699,-6.242311,-0.7180206,2.503394,-6.213956,-0.7282596,1.919646,-6.195786,-0.7036787,2.930699,-6.242311,-0.7036787,2.930699,-6.242311,-0.7282596,1.919646,-6.195786,-0.7282596,1.919646,-6.195786,-0.351496,2.787651,-6.256657,-0.2946379,2.256441,-6.236526,-0.320641,1.810656,-6.297435,-0.3664728,1.653781,-6.315416,-0.320641,1.810656,-6.297435,-1.075383,2.829364,-6.280187,-1.175464,2.391838,-6.262113,-1.04303,1.988846,-6.494318,-1.031975,1.873347,-6.556055,-1.04303,1.988846,-6.494318,-0.5671287,1.928595,-6.261528,-0.3489708,1.429464,-6.723317,-0.322303,0.7836055,-6.939564,-0.8927993,1.925185,-6.263206,-1.118323,1.421408,-6.727282,-1.164812,0.7747833,-6.943906,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1,151.5670074,152.388003,166.3130927,137.0002173,0.0197772,0.010955,1.582554288
12,10182024023659269,-0.6840276,3.086673,-6.261899,-0.690439,2.948133,-6.245122,-0.7086272,2.521774,-6.21253,-0.7286243,1.939973,-6.188076,-0.690439,2.948133,-6.245122,-0.690439,2.948133,-6.245122,-0.7286243,1.939973,-6.188076,-0.7286243,1.939973,-6.188076,-0.3404113,2.797367,-6.267029,-0.2857636,2.259772,-6.239872,-0.3251966,1.819089,-6.296895,-0.3780596,1.66171,-6.318965,-0.3251966,1.819089,-6.296895,-1.068246,2.854389,-6.26896,-1.176991,2.420282,-6.23425,-1.035814,2.014155,-6.479061,-1.019256,1.905503,-6.543669,-1.035814,2.014155,-6.479061,-0.5671934,1.941031,-6.2566,-0.3601662,1.435033,-6.741508,-0.3647205,0.7850987,-6.934504,-0.8935191,1.950936,-6.252365,-1.145528,1.458872,-6.731317,-1.191236,0.8101867,-6.923778,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1,148.2915872,148.4855659,165.0613409,133.3502178,0.0212704,0.0463584,1.586957382
13,10182024023659499,-0.7469071,3.090569,-6.221675,-0.7473836,2.953277,-6.210033,-0.7505232,2.529945,-6.190043,-0.7590548,1.949387,-6.176952,-0.7473836,2.953277,-6.210033,-0.7473836,2.953277,-6.210033,-0.7590548,1.949387,-6.176952,-0.7590548,1.949387,-6.176952,-0.394448,2.806149,-6.259576,-0.2922144,2.267328,-6.246492,-0.3437047,1.818537,-6.307279,-0.3977796,1.662694,-6.331458,-0.3437047,1.818537,-6.307279,-1.124462,2.849482,-6.206501,-1.204986,2.408844,-6.172031,-1.058095,2.037091,-6.440929,-1.03279,1.938226,-6.512958,-1.058095,2.037091,-6.440929,-0.5990889,1.951131,-6.252266,-0.4105313,1.4257,-6.731095,-0.4586092,0.6991674,-6.73813,-0.9223942,1.957825,-6.234546,-1.182548,1.441686,-6.688782,-1.158636,0.7136625,-6.699761,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,134.6029601,134.3747173,160.5345188,131.2529921,-0.0646609,-0.0501658,1.640437933
14,10182024023659721,-0.8870922,3.100975,-6.174542,-0.8771786,2.963675,-6.166082,-0.8490857,2.540224,-6.156587,-0.8208443,1.957916,-6.158966,-0.8771786,2.963675,-6.166082,-0.8771786,2.963675,-6.166082,-0.8208443,1.957916,-6.158966,-0.8208443,1.957916,-6.158966,-0.5125154,2.831218,-6.233334,-0.3159131,2.304256,-6.227863,-0.3382034,1.874364,-6.267186,-0.3651978,1.742582,-6.23646,-0.3382034,1.874364,-6.267186,-1.236385,2.831158,-6.152184,-1.306727,2.372373,-6.119738,-1.087159,2.029144,-6.444401,-1.040504,1.952129,-6.506934,-1.087159,2.029144,-6.444401,-0.6614644,1.965381,-6.242702,-0.4871735,1.480283,-6.723271,-0.5351879,0.74462,-6.58078,-0.9848977,1.961406,-6.209159,-1.21658,1.471319,-6.647626,-1.069238,0.738057,-6.525394,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,121.9502576,120.9360292,155.899068,122.8501594,-0.0192083,-0.0257713,1.635794603
15,10182024023659897,-0.9437711,3.108863,-6.166537,-0.9304085,2.97187,-6.157137,-0.8911305,2.549116,-6.145843,-0.8457597,1.966644,-6.149195,-0.9304085,2.97187,-6.157137,-0.9304085,2.97187,-6.157137,-0.8457597,1.966644,-6.149195,-0.8457597,1.966644,-6.149195,-0.5703422,2.851288,-6.225386,-0.3381156,2.359337,-6.196835,-0.3307266,1.951186,-6.215199,-0.3430728,1.823014,-6.164624,-0.3307266,1.951186,-6.215199,-1.290171,2.829709,-6.139126,-1.347505,2.367577,-6.110416,-1.166499,2.014255,-6.4139,-1.094506,1.943705,-6.488611,-1.166499,2.014255,-6.4139,-0.6892083,1.97895,-6.235216,-0.5186542,1.518685,-6.71651,-0.5695276,0.7889694,-6.51908,-1.004928,1.965231,-6.19792,-1.224374,1.488021,-6.633142,-1.01663,0.7695426,-6.466263,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,116.4708104,115.452762,155.142758,128.2045334,0.0251411,0.0057143,1.624155258
16,10182024023700098,-0.9940424,3.116249,-6.162363,-0.9775917,2.979717,-6.151631,-0.9286329,2.558296,-6.137068,-0.8695067,1.977755,-6.137708,-0.9775917,2.979717,-6.151631,-0.9775917,2.979717,-6.151631,-0.8695067,1.977755,-6.137708,-0.8695067,1.977755,-6.137708,-0.6179096,2.869441,-6.213189,-0.3601453,2.412969,-6.144238,-0.3321931,2.006108,-6.132973,-0.3220665,1.865251,-6.080351,-0.3321931,2.006108,-6.132973,-1.338647,2.834478,-6.138566,-1.388415,2.367203,-6.113486,-1.222272,2.022881,-6.365336,-1.158925,1.946851,-6.457751,-1.222272,2.022881,-6.365336,-0.7148501,1.994858,-6.223393,-0.5515054,1.558012,-6.697178,-0.6183417,0.8388261,-6.455767,-1.024713,1.971063,-6.186378,-1.221053,1.506596,-6.617196,-0.9570464,0.8128163,-6.415307,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,111.9042287,111.0699134,153.8922321,132.7745873,0.0749978,0.048988,1.604014514
17,10182024023700311,-1.010897,3.120361,-6.155344,-0.9949285,2.984249,-6.144232,-0.9451221,2.563969,-6.128837,-0.8800698,1.985793,-6.127754,-0.9949285,2.984249,-6.144232,-0.9949285,2.984249,-6.144232,-0.8800698,1.985793,-6.127754,-0.8800698,1.985793,-6.127754,-0.6219013,2.879678,-6.174959,-0.3713755,2.418215,-6.06288,-0.336856,1.998823,-6.034853,-0.3085408,1.865839,-5.999249,-0.336856,1.998823,-6.034853,-1.356292,2.84059,-6.146867,-1.412233,2.369708,-6.125517,-1.253375,2.013777,-6.358126,-1.196616,1.93945,-6.449923,-1.253375,2.013777,-6.358126,-0.7250138,2.00549,-6.209471,-0.5646765,1.584351,-6.67224,-0.6371917,0.8660787,-6.428858,-1.034082,1.97592,-6.178195,-1.202319,1.523346,-6.607715,-0.926403,0.8384093,-6.399591,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,0,1,0,111.2352032,110.5672476,155.0603033,135.5280931,0.1022504,0.074581,1.584146631
18,10182024023700518,-0.9287689,3.113267,-6.117764,-0.9195951,2.978384,-6.109205,-0.8894657,2.562289,-6.099752,-0.8433161,1.989843,-6.103946,-0.9195951,2.978384,-6.109205,-0.9195951,2.978384,-6.109205,-0.8433161,1.989843,-6.103946,-0.8433161,1.989843,-6.103946,-0.5511593,2.874395,-6.121799,-0.3480157,2.403759,-6.004486,-0.336121,1.987227,-5.990979,-0.29738,1.858018,-5.966243,-0.336121,1.987227,-5.990979,-1.288446,2.839437,-6.138758,-1.371472,2.374053,-6.124251,-1.134362,2.01612,-6.409991,-1.14481,1.941332,-6.460495,-1.134362,2.01612,-6.409991,-0.6824116,2.005769,-6.176812,-0.4807318,1.587474,-6.641655,-0.5933629,0.878879,-6.467389,-1.002347,1.98157,-6.162223,-1.184006,1.53428,-6.609586,-0.9436585,0.8523837,-6.451415,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,0,1,0,113.4010586,113.0317003,155.8390414,125.8179056,0.1150507,0.0885554,1.572758726
19,10182024023700668,-0.8650968,3.110354,-6.099584,-0.8624667,2.974583,-6.092982,-0.8494642,2.557198,-6.088235,-0.8194201,1.985249,-6.097234,-0.8624667,2.974583,-6.092982,-0.8624667,2.974583,-6.092982,-0.8194201,1.985249,-6.097234,-0.8194201,1.985249,-6.097234,-0.4987514,2.870459,-6.111445,-0.323836,2.389994,-5.990925,-0.3276488,1.981745,-5.974482,-0.2899727,1.851425,-5.958385,-0.3276488,1.981745,-5.974482,-1.230019,2.83376,-6.121988,-1.311585,2.380536,-6.113194,-1.110668,2.037479,-6.404902,-1.117984,1.95115,-6.458768,-1.110668,2.037479,-6.404902,-0.6644248,2.001731,-6.169927,-0.4667419,1.600908,-6.647182,-0.5877221,0.8933089,-6.487345,-0.9718189,1.975705,-6.156387,-1.175508,1.540899,-6.615964,-0.9671132,0.8611871,-6.470634,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,0,1,0,112.4231477,112.7236306,156.9185801,126.9513047,0.1294806,0.0973588,1.561275104
20,10182024023700910,-0.7784501,3.120755,-6.103609,-0.7846624,2.982599,-6.0946,-0.800196,2.558521,-6.084579,-0.8021476,1.982431,-6.092379,-0.7846624,2.982599,-6.0946,-0.7846624,2.982599,-6.0946,-0.8021476,1.982431,-6.092379,-0.8021476,1.982431,-6.092379,-0.4185292,2.868824,-6.139306,-0.2815262,2.37017,-6.009927,-0.3063726,1.966127,-5.971076,-0.2827693,1.842002,-5.956057,-0.3063726,1.966127,-5.971076,-1.149017,2.841656,-6.110229,-1.226035,2.405443,-6.104777,-1.0173,2.106293,-6.442646,-1.03771,2.013237,-6.481854,-1.0173,2.106293,-6.442646,-0.6511248,1.997216,-6.167739,-0.4994498,1.616263,-6.652994,-0.6491527,0.9223972,-6.492342,-0.9505275,1.974855,-6.148577,-1.176939,1.565665,-6.609633,-1.011065,0.8953679,-6.469179,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,110.7310614,111.8150906,159.5351149,120.7370361,0.1585689,0.1315396,1.532508954
21,10182024023701069,-0.7396852,3.133211,-6.114567,-0.7478778,2.993927,-6.102573,-0.7709261,2.566676,-6.08561,-0.7874776,1.986261,-6.086063,-0.7478778,2.993927,-6.102573,-0.7478778,2.993927,-6.102573,-0.7874776,1.986261,-6.086063,-0.7874776,1.986261,-6.086063,-0.3842575,2.870489,-6.161336,-0.2613797,2.365673,-6.032043,-0.2933142,1.960511,-5.972819,-0.2815118,1.83638,-5.960665,-0.2933142,1.960511,-5.972819,-1.112754,2.851546,-6.110031,-1.192117,2.41618,-6.103261,-1.04193,2.089141,-6.396162,-1.006329,2.01319,-6.482496,-1.04193,2.089141,-6.396162,-0.6369178,1.997212,-6.165282,-0.4973661,1.607481,-6.634218,-0.6750823,0.926637,-6.485164,-0.9356185,1.984722,-6.137004,-1.197731,1.578195,-6.567914,-1.033119,0.911666,-6.451268,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,112.2899123,113.1769836,161.2824227,128.7272361,0.1628087,0.1478377,1.515263233
22,10182024023701302,-0.7612841,3.134014,-6.12567,-0.7605594,2.996336,-6.110903,-0.7655316,2.570682,-6.086441,-0.7806421,1.988877,-6.080529,-0.7605594,2.996336,-6.110903,-0.7605594,2.996336,-6.110903,-0.7806421,1.988877,-6.080529,-0.7806421,1.988877,-6.080529,-0.396773,2.865591,-6.170249,-0.2542535,2.362096,-6.040881,-0.2887846,1.95929,-5.97347,-0.284969,1.831061,-5.969544,-0.2887846,1.95929,-5.97347,-1.119072,2.854884,-6.114985,-1.203848,2.408374,-6.101426,-1.077462,2.043184,-6.394897,-1.019853,1.999787,-6.497862,-1.077462,2.043184,-6.394897,-0.6285205,1.997113,-6.161145,-0.4776634,1.589185,-6.624625,-0.6618291,0.916787,-6.454291,-0.9332824,1.992403,-6.12905,-1.211681,1.577841,-6.547325,-1.03198,0.911066,-6.41531,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,111.5517426,111.9473908,159.2578129,132.256813,0.1529587,0.1472377,1.525620749
23,10182024023701508,-0.7981235,3.132087,-6.128073,-0.7938291,2.995124,-6.113315,-0.783962,2.571878,-6.087244,-0.7824742,1.990634,-6.076961,-0.7938291,2.995124,-6.113315,-0.7938291,2.995124,-6.113315,-0.7824742,1.990634,-6.076961,-0.7824742,1.990634,-6.076961,-0.4262043,2.863137,-6.164875,-0.2598377,2.362677,-6.040668,-0.290448,1.959774,-5.975242,-0.2878512,1.829275,-5.974126,-0.290448,1.959774,-5.975242,-1.148832,2.853328,-6.122194,-1.237607,2.39981,-6.105453,-1.118917,2.05103,-6.375263,-1.028267,1.998511,-6.506193,-1.118917,2.05103,-6.375263,-0.6273272,1.996789,-6.158092,-0.4530498,1.56494,-6.617685,-0.6199508,0.9130859,-6.44522,-0.939903,1.996169,-6.126209,-1.213628,1.563432,-6.540106,-1.014376,0.9123041,-6.404988,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,112.3944714,112.0108525,157.3469616,132.6696846,0.1492576,0.1484758,1.524107172
24,10182024023701709,-0.8252566,3.130925,-6.130279,-0.8186983,2.99419,-6.115375,-0.8012298,2.572209,-6.088222,-0.7856968,1.99182,-6.073747,-0.8186983,2.99419,-6.115375,-0.8186983,2.99419,-6.115375,-0.7856968,1.99182,-6.073747,-0.7856968,1.99182,-6.073747,-0.4494795,2.862538,-6.159513,-0.2702231,2.366201,-6.036994,-0.2947633,1.962123,-5.978719,-0.2900711,1.828548,-5.977693,-0.2947633,1.962123,-5.978719,-1.175754,2.851586,-6.129417,-1.264972,2.396219,-6.109455,-1.120838,2.065586,-6.391093,-1.038128,1.996397,-6.498674,-1.120838,2.065586,-6.391093,-0.6284339,1.996584,-6.154251,-0.4305146,1.540168,-6.608612,-0.5876992,0.9127856,-6.437137,-0.9452965,1.997547,-6.124864,-1.212108,1.542543,-6.536123,-0.9954174,0.9140243,-6.399323,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,113.1628266,112.2505867,156.5670796,128.42,0.1489573,0.150196,1.519597606
25,10182024023701894,-0.8355796,3.130487,-6.130836,-0.8284885,2.993766,-6.115976,-0.8089677,2.572067,-6.088711,-0.7881404,1.991957,-6.072711,-0.8284885,2.993766,-6.115976,-0.8284885,2.993766,-6.115976,-0.7881404,1.991957,-6.072711,-0.7881404,1.991957,-6.072711,-0.4590838,2.862391,-6.156425,-0.2757034,2.368466,-6.034181,-0.2982221,1.96371,-5.980427,-0.2914749,1.828562,-5.979549,-0.2982221,1.96371,-5.980427,-1.185843,2.850829,-6.132335,-1.275383,2.395262,-6.111054,-1.107101,2.074499,-6.413558,-1.039743,1.997433,-6.497132,-1.107101,2.074499,-6.413558,-0.6300019,1.996418,-6.152481,-0.4190546,1.532239,-6.603508,-0.5765911,0.9065614,-6.431396,-0.948751,1.997087,-6.12538,-1.21207,1.533903,-6.536082,-0.9857188,0.9074202,-6.396609,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,0,1,0,113.2678882,112.2413268,156.1960769,124.6233458,0.1427331,0.1435919,1.525666675
26,10182024023702142,-0.8323522,3.021043,-6.272022,-0.824954,2.884298,-6.257315,-0.8042386,2.46267,-6.230355,-0.779994,1.882665,-6.213791,-0.824954,2.884298,-6.257315,-0.824954,2.884298,-6.257315,-0.779994,1.882665,-6.213791,-0.779994,1.882665,-6.213791,-0.4553442,2.753272,-6.294434,-0.2689635,2.261948,-6.172272,-0.2935395,1.85678,-6.125856,-0.2831585,1.719707,-6.123678,-0.2935395,1.85678,-6.125856,-1.182051,2.740983,-6.275699,-1.271623,2.285643,-6.253501,-1.085848,1.971972,-6.571885,-1.029978,1.89107,-6.638335,-1.085848,1.971972,-6.571885,-0.6210465,1.887125,-6.292624,-0.3989641,1.418948,-6.74009,-0.5584929,0.7907703,-6.567184,-0.9413379,1.886907,-6.268128,-1.201327,1.4184,-6.678725,-0.9675438,0.7904915,-6.5359,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,113.2519943,112.2028755,155.2427096,121.9865808,0.026942,0.0266632,1.532907656
27,10182024023702267,-0.8385572,3.020821,-6.271404,-0.8308792,2.884025,-6.256963,-0.8094246,2.462322,-6.230522,-0.7829019,1.882201,-6.213995,-0.8308792,2.884025,-6.256963,-0.8308792,2.884025,-6.256963,-0.7829019,1.882201,-6.213995,-0.7829019,1.882201,-6.213995,-0.4609155,2.753287,-6.291907,-0.2724814,2.263971,-6.169608,-0.2980978,1.858667,-6.128927,-0.2853953,1.72011,-6.125527,-0.2980978,1.858667,-6.128927,-1.188202,2.740314,-6.27647,-1.276904,2.285353,-6.254199,-1.07892,1.976853,-6.583251,-1.031896,1.895991,-6.640243,-1.07892,1.976853,-6.583251,-0.6237592,1.886957,-6.292155,-0.3938253,1.417885,-6.738809,-0.5538912,0.7865421,-6.564374,-0.9443322,1.885491,-6.269454,-1.202769,1.414184,-6.681524,-0.9645401,0.7846636,-6.535295,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,113.0470233,112.0153313,154.5753175,120.3390207,0.0227138,0.0208353,1.538947997
28,10182024023702500,-0.8443646,3.020358,-6.269623,-0.8364241,2.883551,-6.255719,-0.8141528,2.461874,-6.230309,-0.7858279,1.881731,-6.214385,-0.8364241,2.883551,-6.255719,-0.8364241,2.883551,-6.255719,-0.7858279,1.881731,-6.214385,-0.7858279,1.881731,-6.214385,-0.4662651,2.753555,-6.288631,-0.2756549,2.266019,-6.166491,-0.3032244,1.86056,-6.132158,-0.2887943,1.720701,-6.12842,-0.3032244,1.86056,-6.132158,-1.193206,2.739199,-6.275767,-1.281504,2.285077,-6.254607,-1.05661,1.983547,-6.600558,-1.030165,1.899997,-6.644435,-1.05661,1.983547,-6.600558,-0.626405,1.886989,-6.291903,-0.3896142,1.420187,-6.74064,-0.5484383,0.7856661,-6.565347,-0.9474703,1.884041,-6.270776,-1.205199,1.412699,-6.686975,-0.9652019,0.7818393,-6.537924,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,112.6675047,111.6709054,153.7462861,117.6279677,0.0218378,0.018011,1.543973946
29,10182024023702700,-0.8498238,3.019104,-6.26531,-0.8419601,2.882411,-6.252371,-0.8197101,2.461001,-6.229115,-0.79211,1.881202,-6.215618,-0.8419601,2.882411,-6.252371,-0.8419601,2.882411,-6.252371,-0.79211,1.881202,-6.215618,-0.79211,1.881202,-6.215618,-0.4721192,2.754266,-6.280917,-0.2781738,2.26759,-6.162358,-0.3058513,1.861467,-6.133948,-0.2905956,1.720679,-6.129868,-0.3058513,1.861467,-6.133948,-1.197498,2.737853,-6.274047,-1.28544,2.284979,-6.254253,-1.051105,1.981713,-6.603668,-1.024541,1.897256,-6.636819,-1.051105,1.981713,-6.603668,-0.6321815,1.886918,-6.29224,-0.3907605,1.43149,-6.751372,-0.5449923,0.8125194,-6.620897,-0.9536511,1.882915,-6.272845,-1.214003,1.421239,-6.701704,-0.9882541,0.8070002,-6.594154,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,114.2721884,113.2767445,153.2054781,117.2945068,0.0486911,0.0431719,1.518822088
30,10182024023702899,-0.8539168,3.017744,-6.254921,-0.8462019,2.881128,-6.244269,-0.8236181,2.460109,-6.226091,-0.7949146,1.880846,-6.215805,-0.8462019,2.881128,-6.244269,-0.8462019,2.881128,-6.244269,-0.7949146,1.880846,-6.215805,-0.7949146,1.880846,-6.215805,-0.4763641,2.75494,-6.2691,-0.2799996,2.268885,-6.157281,-0.3076409,1.862173,-6.134222,-0.2915279,1.721143,-6.130435,-0.3076409,1.862173,-6.134222,-1.202389,2.737008,-6.267699,-1.288963,2.285014,-6.251671,-1.182947,1.894941,-6.601971,-1.171811,1.758345,-6.714663,-1.182947,1.894941,-6.601971,-0.6354061,1.887145,-6.291644,-0.3782837,1.469322,-6.789187,-0.5073025,0.8860539,-6.800206,-0.9551412,1.880774,-6.273964,-1.232197,1.452307,-6.74197,-1.049031,0.8752595,-6.770251,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,121.159616,119.9872219,152.9038846,130.9763888,0.1222256,0.1114312,1.47294036
31,10182024023703093,-0.8548178,3.014836,-6.239333,-0.8470333,2.878422,-6.231257,-0.8239329,2.458101,-6.220094,-0.7936276,1.879324,-6.215389,-0.8470333,2.878422,-6.231257,-0.8470333,2.878422,-6.231257,-0.7936276,1.879324,-6.215389,-0.7936276,1.879324,-6.215389,-0.4773627,2.75482,-6.256868,-0.2806002,2.269898,-6.151843,-0.3078492,1.86258,-6.133476,-0.291916,1.721449,-6.130683,-0.3078492,1.86258,-6.133476,-1.205025,2.735375,-6.254449,-1.288943,2.284986,-6.244792,-1.132221,1.915096,-6.53828,-1.04042,1.841259,-6.592412,-1.132221,1.915096,-6.53828,-0.6358033,1.887439,-6.290688,-0.3685279,1.500395,-6.808085,-0.4864721,0.9086389,-6.843596,-0.9497604,1.875189,-6.274369,-1.237032,1.466509,-6.762944,-1.062705,0.886156,-6.813645,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,120.7165165,119.9098251,152.8518377,131.3473161,0.1448106,0.1223277,1.478736299
