GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Spatial_1,Temporal_1
87,12182024121617705,-0.8200971,2.63822,-5.486968,-0.8191483,2.507404,-5.480145,-0.8187661,2.102965,-5.483036,-0.8229309,1.544137,-5.517657,-0.8191483,2.507404,-5.480145,-0.8191483,2.507404,-5.480145,-0.8229309,1.544137,-5.517657,-0.8229309,1.544137,-5.517657,-0.4450667,2.433946,-5.480028,-0.2982884,1.981304,-5.426035,-0.4236081,1.763215,-5.902444,-0.5045857,1.689004,-5.969942,-0.4236081,1.763215,-5.902444,-1.159274,2.437984,-5.502018,-1.323587,1.967211,-5.409161,-1.231323,1.618878,-5.883889,-1.183289,1.573537,-5.956426,-1.231323,1.618878,-5.883889,-0.6687267,1.553681,-5.58063,-0.4943002,1.353488,-6.283412,-0.4523933,0.5897309,-6.616959,-0.9745857,1.563627,-5.592894,-1.090666,1.372883,-6.307323,-1.120068,0.6114446,-6.643729,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,129.0109356,128.6018283,102.2176744,110.2735289,-0.1740974,-0.1523837,1.752575338,0,0
88,12182024121617915,-0.8263714,2.638339,-5.52696,-0.8260747,2.505879,-5.522361,-0.8261493,2.097363,-5.529854,-0.8276464,1.535234,-5.569139,-0.8260747,2.505879,-5.522361,-0.8260747,2.505879,-5.522361,-0.8276464,1.535234,-5.569139,-0.8276464,1.535234,-5.569139,-0.4507341,2.43119,-5.529252,-0.2951864,1.969672,-5.510891,-0.4221381,1.690586,-5.907974,-0.499747,1.662588,-6.004589,-0.4221381,1.690586,-5.907974,-1.170259,2.420998,-5.539133,-1.318694,1.94415,-5.471107,-1.233461,1.610943,-5.920316,-1.186891,1.54117,-6.008946,-1.233461,1.610943,-5.920316,-0.6765196,1.54608,-5.631356,-0.450471,1.296429,-6.301518,-0.4810131,0.5485948,-6.203702,-0.9761196,1.553845,-5.645221,-1.136242,1.314201,-6.333255,-1.124092,0.5652602,-6.233463,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,101.6416691,101.136291,114.5956718,113.9331001,-0.2152335,-0.1985681,1.669485934,0,0
89,12182024121618103,-0.8088828,2.617882,-5.671849,-0.8101174,2.486218,-5.648428,-0.8148732,2.080643,-5.605109,-0.8223909,1.523369,-5.603137,-0.8101174,2.486218,-5.648428,-0.8101174,2.486218,-5.648428,-0.8223909,1.523369,-5.603137,-0.8223909,1.523369,-5.603137,-0.4454448,2.41562,-5.642097,-0.2854019,1.952617,-5.592216,-0.4402612,1.617535,-5.960763,-0.5030736,1.613904,-6.040494,-0.4402612,1.617535,-5.960763,-1.164681,2.400006,-5.650408,-1.309862,1.929207,-5.569711,-1.218816,1.603806,-5.946557,-1.180552,1.524008,-6.036429,-1.218816,1.603806,-5.946557,-0.6722662,1.535211,-5.664581,-0.4271521,1.252369,-6.307697,-0.5036034,0.5579594,-6.048458,-0.9698496,1.541999,-5.679557,-1.151933,1.268901,-6.344172,-1.120348,0.5720273,-6.079495,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,91.13140237,90.89672469,115.8459175,115.6970605,-0.2058689,-0.191801,1.654488031,0,0
90,12182024121618337,-0.7886499,2.563504,-5.803749,-0.7895932,2.434986,-5.767906,-0.7938595,2.039859,-5.683674,-0.8055084,1.500463,-5.625227,-0.7895932,2.434986,-5.767906,-0.7895932,2.434986,-5.767906,-0.8055084,1.500463,-5.625227,-0.8055084,1.500463,-5.625227,-0.4287393,2.381347,-5.752695,-0.2764812,1.926222,-5.661808,-0.4721784,1.593526,-6.015766,-0.5071294,1.59023,-6.076346,-0.4721784,1.593526,-6.015766,-1.144112,2.368778,-5.780575,-1.309185,1.913568,-5.692101,-1.177109,1.586211,-6.01166,-1.141607,1.511566,-6.076882,-1.177109,1.586211,-6.01166,-0.6528469,1.513268,-5.685628,-0.3763963,1.239284,-6.311211,-0.4826272,0.5682583,-5.996433,-0.9563509,1.519797,-5.702095,-1.166719,1.256288,-6.354091,-1.115946,0.5818841,-6.030795,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,85.58821378,85.43874417,110.468204,114.9698655,-0.19557,-0.1819442,1.65403535,0,0
91,12182024121618501,-0.7848362,2.516837,-5.920167,-0.783745,2.389374,-5.874326,-0.7817292,1.997949,-5.758655,-0.7859868,1.467496,-5.648293,-0.783745,2.389374,-5.874326,-0.783745,2.389374,-5.874326,-0.7859868,1.467496,-5.648293,-0.7859868,1.467496,-5.648293,-0.4210318,2.349527,-5.857111,-0.2724636,1.89943,-5.732028,-0.4775984,1.564709,-6.06496,-0.5078871,1.57141,-6.117839,-0.4775984,1.564709,-6.06496,-1.130724,2.341678,-5.894572,-1.311918,1.896192,-5.817145,-1.133331,1.565416,-6.097,-1.080655,1.476632,-6.158903,-1.133331,1.565416,-6.097,-0.6327106,1.483792,-5.708305,-0.3140602,1.258508,-6.328411,-0.417335,0.6114819,-6.010784,-0.9387493,1.485048,-5.725017,-1.181887,1.262071,-6.3758,-1.10895,0.6143214,-6.048551,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,80.92944921,80.67081536,108.1340202,114.1312499,-0.1523464,-0.1495069,1.630848627,0,0
92,12182024121618726,-0.7854943,2.504179,-5.953676,-0.7838644,2.376165,-5.907185,-0.779084,1.981425,-5.793426,-0.77109,1.440166,-5.69592,-0.7838644,2.376165,-5.907185,-0.7838644,2.376165,-5.907185,-0.77109,1.440166,-5.69592,-0.77109,1.440166,-5.69592,-0.4212326,2.339845,-5.890959,-0.2741498,1.887421,-5.773938,-0.4840591,1.601253,-6.131964,-0.5052485,1.558067,-6.210777,-0.4840591,1.601253,-6.131964,-1.130266,2.332172,-5.931013,-1.308949,1.880408,-5.87662,-1.108579,1.55379,-6.160634,-1.055199,1.485525,-6.208754,-1.108579,1.55379,-6.160634,-0.6179651,1.459947,-5.75442,-0.2721987,1.291668,-6.386547,-0.3585084,0.6552814,-6.061351,-0.9243935,1.455681,-5.773554,-1.175292,1.279094,-6.442939,-1.096277,0.6450099,-6.10742,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,76.05934117,75.56859994,103.271915,114.3952272,-0.1085469,-0.1188184,1.630607143,0,0
93,12182024121618911,-0.7915564,2.513912,-5.942601,-0.7856583,2.377061,-5.918073,-0.7756888,1.972434,-5.824209,-0.7518967,1.422274,-5.78504,-0.7856583,2.377061,-5.918073,-0.7856583,2.377061,-5.918073,-0.7518967,1.422274,-5.78504,-0.7518967,1.422274,-5.78504,-0.4208124,2.334229,-5.915163,-0.2730733,1.879033,-5.818933,-0.4707712,1.614549,-6.189562,-0.4934771,1.559886,-6.289407,-0.4707712,1.614549,-6.189562,-1.131986,2.325407,-5.951607,-1.298162,1.866508,-5.92695,-1.095279,1.548245,-6.2308,-1.036389,1.503518,-6.274003,-1.095279,1.548245,-6.2308,-0.6007228,1.444711,-5.841108,-0.2104559,1.317393,-6.458409,-0.2935879,0.6985022,-6.126668,-0.9039304,1.436516,-5.864974,-1.17198,1.291406,-6.53409,-1.081047,0.677219,-6.188648,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,72.40800502,71.42769147,103.2452966,116.2814787,-0.0653261,-0.0866093,1.618137136,0,0
94,12182024121619102,-0.7917658,2.543239,-5.866158,-0.7845733,2.403365,-5.86785,-0.7703496,1.972731,-5.847255,-0.7352708,1.418326,-5.855968,-0.7845733,2.403365,-5.86785,-0.7845733,2.403365,-5.86785,-0.7352708,1.418326,-5.855968,-0.7352708,1.418326,-5.855968,-0.4154269,2.342882,-5.887034,-0.2690389,1.873526,-5.854483,-0.4466721,1.62646,-6.238522,-0.4808452,1.556149,-6.343345,-0.4466721,1.62646,-6.238522,-1.134683,2.326201,-5.911745,-1.284749,1.858206,-5.961636,-1.038008,1.565543,-6.280629,-0.9857391,1.508347,-6.328134,-1.038008,1.565543,-6.280629,-0.5872476,1.441876,-5.911766,-0.169255,1.330361,-6.51437,-0.244255,0.7218219,-6.190034,-0.884836,1.432319,-5.936229,-1.17249,1.29814,-6.59684,-1.077291,0.695067,-6.258513,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,72.00829192,70.59529091,108.7131478,118.0770211,-0.0420064,-0.0687613,1.601239695,0,0
95,12182024121619333,-0.7842596,2.559441,-5.820308,-0.7769076,2.42118,-5.828505,-0.7607052,1.986975,-5.852108,-0.7246869,1.41954,-5.893342,-0.7769076,2.42118,-5.828505,-0.7769076,2.42118,-5.828505,-0.7246869,1.41954,-5.893342,-0.7246869,1.41954,-5.893342,-0.403722,2.350517,-5.8433,-0.2632752,1.87165,-5.873097,-0.4219658,1.633634,-6.260259,-0.4664468,1.553158,-6.369906,-0.4219658,1.633634,-6.260259,-1.130573,2.33141,-5.875739,-1.268407,1.857289,-5.972889,-1.043093,1.566242,-6.294131,-0.9624251,1.523362,-6.335307,-1.043093,1.566242,-6.294131,-0.5791265,1.442593,-5.948175,-0.1396646,1.326987,-6.536777,-0.2343513,0.7255367,-6.21801,-0.8720582,1.434432,-5.974502,-1.170465,1.298271,-6.629419,-1.06816,0.7023084,-6.292948,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,71.78941001,70.43406729,115.4002528,124.1889699,-0.0382916,-0.0615199,1.593353107,0,0
96,12182024121619519,-0.7789495,2.565288,-5.802616,-0.771705,2.427899,-5.812321,-0.7547069,1.99628,-5.848968,-0.7204081,1.421514,-5.906952,-0.771705,2.427899,-5.812321,-0.771705,2.427899,-5.812321,-0.7204081,1.421514,-5.906952,-0.7204081,1.421514,-5.906952,-0.397582,2.352793,-5.824288,-0.2581085,1.871944,-5.87545,-0.406816,1.634537,-6.26307,-0.4567973,1.551594,-6.375949,-0.406816,1.634537,-6.26307,-1.126285,2.335576,-5.859267,-1.259984,1.859326,-5.971584,-1.051653,1.565831,-6.295799,-0.9564247,1.52156,-6.339239,-1.051653,1.565831,-6.295799,-0.5758281,1.443847,-5.961728,-0.1320728,1.320382,-6.547343,-0.2398288,0.7248644,-6.229168,-0.8669304,1.437164,-5.988163,-1.168558,1.296587,-6.641465,-1.062679,0.705974,-6.30389,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,71.62101456,70.3852456,118.0672135,127.1345323,-0.0389639,-0.0578543,1.589896936,0,0
97,12182024121619726,-0.7707955,2.572303,-5.7782,-0.7637333,2.436075,-5.789636,-0.7455394,2.010418,-5.839351,-0.7149954,1.430653,-5.919268,-0.7637333,2.436075,-5.789636,-0.7637333,2.436075,-5.789636,-0.7149954,1.430653,-5.919268,-0.7149954,1.430653,-5.919268,-0.3889964,2.354603,-5.800425,-0.2480407,1.873449,-5.869692,-0.3847515,1.63295,-6.258708,-0.4440174,1.551062,-6.377625,-0.3847515,1.63295,-6.258708,-1.118133,2.342282,-5.833611,-1.247403,1.865824,-5.958335,-1.072843,1.563198,-6.281457,-0.9691253,1.523097,-6.324319,-1.072843,1.563198,-6.281457,-0.572034,1.451205,-5.974669,-0.130393,1.300103,-6.557942,-0.2549102,0.7161812,-6.249885,-0.8601862,1.447869,-6.000012,-1.162811,1.28815,-6.648742,-1.050285,0.7069728,-6.319837,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,73.03574988,71.86508469,120.7119043,131.9312048,-0.0476471,-0.0568555,1.577673359,0,0
98,12182024121619927,-0.7679933,2.574345,-5.770094,-0.7609923,2.438414,-5.782112,-0.742607,2.015038,-5.834546,-0.7143999,1.435747,-5.918556,-0.7609923,2.438414,-5.782112,-0.7609923,2.438414,-5.782112,-0.7143999,1.435747,-5.918556,-0.7143999,1.435747,-5.918556,-0.3860769,2.354876,-5.792895,-0.2444713,1.874123,-5.865226,-0.351191,1.584743,-6.209613,-0.4418291,1.552082,-6.36235,-0.351191,1.584743,-6.209613,-1.115309,2.344482,-5.825003,-1.243843,1.868697,-5.950915,-1.066055,1.571877,-6.276331,-0.9735488,1.529185,-6.314242,-1.066055,1.571877,-6.276331,-0.5719047,1.455478,-5.974362,-0.1344267,1.289468,-6.557295,-0.2658256,0.7092348,-6.256339,-0.8592505,1.453592,-5.998997,-1.160724,1.282731,-6.645283,-1.044163,0.7041258,-6.323068,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,74.09241056,72.95798,129.5039707,131.2628708,-0.0545935,-0.0597025,1.572423809,0,0
99,12182024121620092,-0.7655573,2.576036,-5.762994,-0.758638,2.440285,-5.775686,-0.7403809,2.018725,-5.829629,-0.7148246,1.440509,-5.914965,-0.758638,2.440285,-5.775686,-0.758638,2.440285,-5.775686,-0.7148246,1.440509,-5.914965,-0.7148246,1.440509,-5.914965,-0.3835563,2.355021,-5.78664,-0.2415736,1.874865,-5.860241,-0.3540026,1.595435,-6.213909,-0.4391338,1.552033,-6.36059,-0.3540026,1.595435,-6.213909,-1.112965,2.346236,-5.817718,-1.241458,1.871361,-5.943043,-1.05801,1.580588,-6.270565,-0.9761418,1.531049,-6.306132,-1.05801,1.580588,-6.270565,-0.5725238,1.459528,-5.971112,-0.1400697,1.279534,-6.554054,-0.2797377,0.7012396,-6.259275,-0.8595605,1.458863,-5.99515,-1.159319,1.27717,-6.63941,-1.037468,0.6994824,-6.32273,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,75.04272283,73.98243551,127.8438403,130.1882476,-0.0625887,-0.0643459,1.569888855,0,0
100,12182024121620347,-0.7637098,2.576798,-5.757995,-0.7569791,2.441364,-5.771104,-0.7391769,2.020876,-5.825569,-0.7158684,1.443612,-5.910687,-0.7569791,2.441364,-5.771104,-0.7569791,2.441364,-5.771104,-0.7158684,1.443612,-5.910687,-0.7158684,1.443612,-5.910687,-0.3817856,2.355136,-5.782432,-0.2397592,1.875392,-5.856471,-0.3570903,1.597796,-6.215858,-0.4396795,1.555727,-6.344687,-0.3570903,1.597796,-6.215858,-1.111387,2.347311,-5.812762,-1.240484,1.873294,-5.936419,-1.055279,1.584839,-6.267573,-0.9747283,1.522106,-6.30695,-1.055279,1.584839,-6.267573,-0.57358,1.462174,-5.967214,-0.1468349,1.272581,-6.551248,-0.2933846,0.6945202,-6.259649,-0.8606466,1.462257,-5.990511,-1.159001,1.272872,-6.633389,-1.032016,0.6947325,-6.319592,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,75.62368903,74.64679189,127.1078355,129.5569406,-0.0693081,-0.0690958,1.569931813,0,0
101,12182024121620533,-0.7623277,2.576579,-5.75479,-0.7558503,2.441674,-5.767756,-0.7386722,2.022034,-5.822097,-0.717229,1.445524,-5.906621,-0.7558503,2.441674,-5.767756,-0.7558503,2.441674,-5.767756,-0.717229,1.445524,-5.906621,-0.717229,1.445524,-5.906621,-0.3806001,2.355151,-5.779358,-0.238619,1.875816,-5.853571,-0.3605772,1.598461,-6.217529,-0.4418152,1.559021,-6.332943,-0.3605772,1.598461,-6.217529,-1.11026,2.348023,-5.809179,-1.240368,1.874812,-5.930935,-1.069038,1.575023,-6.262737,-0.9813623,1.519904,-6.303454,-1.069038,1.575023,-6.262737,-0.5748103,1.463803,-5.963645,-0.1549026,1.267888,-6.550196,-0.3061807,0.689198,-6.259513,-0.8621734,1.464319,-5.98591,-1.159352,1.269694,-6.628025,-1.028028,0.6904954,-6.315444,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,75.95384198,75.0548133,126.5821617,131.3493757,-0.0746303,-0.0733329,1.571245249,0,0
102,12182024121620749,-0.7614638,2.575798,-5.753356,-0.7552364,2.441367,-5.765859,-0.7385769,2.022412,-5.81974,-0.7183404,1.446345,-5.903789,-0.7552364,2.441367,-5.765859,-0.7552364,2.441367,-5.765859,-0.7183404,1.446345,-5.903789,-0.7183404,1.446345,-5.903789,-0.3800639,2.355059,-5.777655,-0.2380181,1.876044,-5.851859,-0.3643481,1.602172,-6.218997,-0.4423649,1.558659,-6.332269,-0.3643481,1.602172,-6.218997,-1.109601,2.348418,-5.806973,-1.240618,1.87569,-5.927431,-1.093342,1.560732,-6.257883,-1.041337,1.485235,-6.315375,-1.093342,1.560732,-6.257883,-0.5758015,1.464493,-5.961173,-0.1607402,1.265453,-6.549708,-0.3147586,0.6858088,-6.259292,-0.8634176,1.465183,-5.982682,-1.159954,1.267849,-6.624434,-1.025878,0.6875136,-6.312472,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,76.11581617,75.27481862,125.8290623,134.3588028,-0.0780195,-0.0763147,1.572560705,0,0
103,12182024121620909,-0.7606697,2.574224,-5.752601,-0.7547856,2.44032,-5.764306,-0.7387545,2.022325,-5.817194,-0.7196772,1.446802,-5.900728,-0.7547856,2.44032,-5.764306,-0.7547856,2.44032,-5.764306,-0.7196772,1.446802,-5.900728,-0.7196772,1.446802,-5.900728,-0.3798374,2.354784,-5.776405,-0.2375243,1.876223,-5.850249,-0.3675053,1.59816,-6.219862,-0.4448176,1.558849,-6.325985,-0.3675053,1.59816,-6.219862,-1.109116,2.348629,-5.804938,-1.241095,1.876452,-5.923967,-1.075773,1.573819,-6.252721,-1.035257,1.48954,-6.312492,-1.075773,1.573819,-6.252721,-0.5769436,1.46489,-5.958531,-0.1674663,1.263758,-6.54965,-0.3242311,0.6827978,-6.259404,-0.864966,1.4656,-5.979134,-1.160895,1.266205,-6.620711,-1.023497,0.6845204,-6.309423,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,76.20953541,75.43781587,125.8068563,131.7974319,-0.0810305,-0.0793079,1.57419181,0,0
104,12182024121621106,-0.7601656,2.572647,-5.752552,-0.7545859,2.439063,-5.763575,-0.7390854,2.02185,-5.815401,-0.7208221,1.446758,-5.898528,-0.7545859,2.439063,-5.763575,-0.7545859,2.439063,-5.763575,-0.7208221,1.446758,-5.898528,-0.7208221,1.446758,-5.898528,-0.3798853,2.354415,-5.775967,-0.2372576,1.87626,-5.849314,-0.370104,1.600071,-6.220862,-0.4464619,1.556545,-6.328845,-0.370104,1.600071,-6.220862,-1.108959,2.348533,-5.803799,-1.241555,1.87684,-5.921667,-1.070948,1.578305,-6.251171,-1.027992,1.501501,-6.305578,-1.070948,1.578305,-6.251171,-0.5778849,1.464858,-5.956684,-0.1729783,1.263044,-6.550065,-0.3315486,0.681101,-6.259714,-0.866311,1.465482,-5.976519,-1.161869,1.265183,-6.618068,-1.021888,0.6825942,-6.307187,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,76.21131302,75.49562218,125.2997911,130.8665602,-0.0827273,-0.0812341,1.575359243,0,0
105,12182024121621314,-0.7595704,2.570625,-5.752855,-0.7543881,2.437315,-5.763095,-0.7395707,2.021021,-5.813526,-0.7221794,1.446463,-5.896187,-0.7543881,2.437315,-5.763095,-0.7543881,2.437315,-5.763095,-0.7221794,1.446463,-5.896187,-0.7221794,1.446463,-5.896187,-0.3801316,2.35381,-5.775931,-0.2370684,1.876199,-5.848434,-0.3728541,1.601974,-6.221976,-0.44793,1.554187,-6.331831,-0.3728541,1.601974,-6.221976,-1.108947,2.348199,-5.8028,-1.242269,1.877089,-5.919086,-1.090195,1.56454,-6.24729,-1.019883,1.507658,-6.30116,-1.090195,1.56454,-6.24729,-0.5790017,1.464585,-5.954701,-0.1786333,1.262352,-6.550209,-0.3391785,0.6792892,-6.259447,-0.8678721,1.465122,-5.97377,-1.163209,1.26418,-6.615203,-1.020625,0.6805546,-6.304431,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,76.17861511,75.51992471,124.7381713,133.3486902,-0.0845391,-0.0832737,1.576713516,0,0
106,12182024121621526,-0.7590956,2.569357,-5.753153,-0.7542405,2.436074,-5.762776,-0.740084,2.020258,-5.81201,-0.7234981,1.445982,-5.894186,-0.7542405,2.436074,-5.762776,-0.7542405,2.436074,-5.762776,-0.7234981,1.445982,-5.894186,-0.7234981,1.445982,-5.894186,-0.3804948,2.35322,-5.776261,-0.2370719,1.875984,-5.847785,-0.3751602,1.603477,-6.223056,-0.449825,1.549296,-6.338308,-0.3751602,1.603477,-6.223056,-1.108985,2.347868,-5.802053,-1.242987,1.877085,-5.91676,-1.088726,1.566501,-6.244792,-1.005791,1.506705,-6.299565,-1.088726,1.566501,-6.244792,-0.5801417,1.464112,-5.952984,-0.1832375,1.262453,-6.550205,-0.3486265,0.6793104,-6.258842,-0.8693081,1.464614,-5.971457,-1.164688,1.264159,-6.612905,-1.017119,0.6804719,-6.301549,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,75.89854892,75.29478889,124.2449968,132.8384872,-0.0845179,-0.0833564,1.577954811,0,0
107,12182024121621717,-0.7595171,2.579501,-5.756337,-0.7553462,2.442988,-5.764233,-0.7420883,2.022501,-5.81052,-0.7270848,1.445979,-5.89135,-0.7553462,2.442988,-5.764233,-0.7553462,2.442988,-5.764233,-0.7270848,1.445979,-5.89135,-0.7270848,1.445979,-5.89135,-0.381102,2.356188,-5.778045,-0.2374992,1.877178,-5.84719,-0.4271949,1.652799,-6.220599,-0.4663201,1.575338,-6.333588,-0.4271949,1.652799,-6.220599,-1.109504,2.349863,-5.801862,-1.243779,1.880572,-5.901641,-1.09884,1.560199,-6.220691,-1.019002,1.528217,-6.269612,-1.09884,1.560199,-6.220691,-0.5844532,1.463771,-5.950744,-0.1905761,1.267246,-6.550276,-0.3818974,0.6769778,-6.285376,-0.8723227,1.464921,-5.967916,-1.171257,1.271164,-6.608772,-0.9941334,0.6794238,-6.321895,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,76.37953598,75.84185729,116.2412644,133.462295,-0.0868505,-0.0844045,1.579534082,0,0
