GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Spatial_1,Temporal_1
11,12182024015037650,-1.033481,3.453137,-5.783974,-1.022612,3.313148,-5.758295,-0.9806688,2.875548,-5.695756,-0.9482576,2.261216,-5.628246,-1.022612,3.313148,-5.758295,-1.022612,3.313148,-5.758295,-0.9482576,2.261216,-5.628246,-0.9482576,2.261216,-5.628246,-0.6890272,3.276717,-5.71592,-0.5343913,2.747872,-5.70381,-0.6506328,2.362408,-5.982579,-0.6980214,2.267441,-6.078034,-0.6506328,2.362408,-5.982579,-1.350397,3.207033,-5.80805,-1.371074,2.720329,-5.861744,-1.161501,2.329376,-6.047551,-1.107756,2.272578,-6.058004,-1.161501,2.329376,-6.047551,-0.7906675,2.281106,-5.680356,-0.3366293,1.950885,-6.175484,0.04186678,1.203302,-6.338583,-1.102655,2.256145,-5.720416,-1.3539,1.869496,-6.306102,-1.576638,1.073809,-6.546401,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,141.4094307,141.8395897,132.5484019,146.2262805,0.4394737,0.3099807,1.785814533,0,0
12,12182024015038667,-1.005965,3.445497,-5.7683,-1.007099,3.304795,-5.74424,-0.996765,2.863488,-5.6856,-1.004661,2.250286,-5.62677,-1.007099,3.304795,-5.74424,-1.007099,3.304795,-5.74424,-1.004661,2.250286,-5.62677,-1.004661,2.250286,-5.62677,-0.6761135,3.26714,-5.72658,-0.5443504,2.723964,-5.736185,-0.6937624,2.351378,-6.01369,-0.7532632,2.268129,-6.099255,-0.6937624,2.351378,-6.01369,-1.335072,3.210632,-5.760007,-1.406974,2.738417,-5.801162,-1.20206,2.356994,-6.025086,-1.148958,2.306884,-6.025699,-1.20206,2.356994,-6.025086,-0.8435428,2.262903,-5.688872,-0.6069797,1.897229,-6.280456,-0.6370959,1.046362,-6.208291,-1.159045,2.253895,-5.708702,-1.317516,1.876942,-6.325113,-1.308216,1.0272,-6.250471,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,114.6029087,115.6175541,132.8013204,138.3389617,0.2825337,0.2633717,1.767588561,0,0
13,12182024015039644,-1.030211,3.454285,-5.787667,-1.018583,3.310807,-5.757147,-0.9937881,2.868008,-5.688015,-0.9312844,2.267812,-5.624049,-1.018583,3.310807,-5.757147,-1.018583,3.310807,-5.757147,-0.9312844,2.267812,-5.624049,-0.9312844,2.267812,-5.624049,-0.6998295,3.289309,-5.72598,-0.5305084,2.763055,-5.677188,-0.5972446,2.367933,-5.940084,-0.6134836,2.2687,-6.029379,-0.5972446,2.367933,-5.940084,-1.348487,3.203309,-5.791084,-1.365913,2.714592,-5.871345,-1.098026,2.350575,-6.047412,-1.025073,2.340521,-6.057206,-1.098026,2.350575,-6.047412,-0.7713959,2.293188,-5.669653,-0.5175967,2.040144,-6.36725,-0.2281532,1.283626,-6.682199,-1.085189,2.255915,-5.724359,-1.00844,1.981841,-6.452823,-0.9904701,1.193077,-6.815099,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,135.3148762,135.1610844,133.7148412,141.2117394,0.5197977,0.4292487,1.834352232,0,0
14,12182024015040649,-1.041447,3.426637,-5.815519,-1.027086,3.288252,-5.782666,-0.9847417,2.855901,-5.703037,-0.9194851,2.256967,-5.625696,-1.027086,3.288252,-5.782666,-1.027086,3.288252,-5.782666,-0.9194851,2.256967,-5.625696,-0.9194851,2.256967,-5.625696,-0.7084644,3.281662,-5.730665,-0.5286493,2.764452,-5.669781,-0.5986832,2.353235,-5.958486,-0.6103477,2.243677,-6.04324,-0.5986832,2.353235,-5.958486,-1.355627,3.18673,-5.831998,-1.371152,2.702213,-5.891658,-1.121266,2.318086,-6.05304,-1.041952,2.269884,-6.098421,-1.121266,2.318086,-6.05304,-0.7597861,2.286081,-5.665135,-0.3652222,2.095573,-6.362948,0.04371035,1.542056,-6.878267,-1.076054,2.242986,-5.731589,-1.075444,1.998798,-6.512179,-1.090559,1.3875,-7.116598,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,152.1583681,152.028472,130.7688975,143.9542208,0.7782277,0.6236717,1.867213956,0,0
15,12182024015041669,-1.033488,3.426531,-5.806168,-1.020637,3.286284,-5.777312,-0.977271,2.851907,-5.704618,-0.9142504,2.252293,-5.627531,-1.020637,3.286284,-5.777312,-1.020637,3.286284,-5.777312,-0.9142504,2.252293,-5.627531,-0.9142504,2.252293,-5.627531,-0.7057964,3.275921,-5.727697,-0.52939,2.758674,-5.66822,-0.6028967,2.371751,-5.964228,-0.6211034,2.270647,-6.051984,-0.6028967,2.371751,-5.964228,-1.349618,3.188309,-5.822489,-1.372545,2.70134,-5.889941,-1.118291,2.326427,-6.06434,-1.045413,2.316193,-6.074446,-1.118291,2.326427,-6.06434,-0.7552044,2.281197,-5.66633,-0.3434488,2.11216,-6.377426,0.04885608,1.627135,-6.956401,-1.07067,2.239469,-5.733303,-1.083266,2.014301,-6.534487,-1.07716,1.478192,-7.195451,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,156.5910389,156.6178466,128.7600143,142.0990644,0.8633067,0.7143637,1.872650879,0,0
16,12182024015042696,-0.9958496,3.435517,-5.786592,-0.9877889,3.29439,-5.759571,-0.9581688,2.856426,-5.695993,-0.9094027,2.251193,-5.629586,-0.9877889,3.29439,-5.759571,-0.9877889,3.29439,-5.759571,-0.9094027,2.251193,-5.629586,-0.9094027,2.251193,-5.629586,-0.6582521,3.251637,-5.693653,-0.5102697,2.746704,-5.641175,-0.5283541,2.348126,-5.904382,-0.60185,2.278545,-6.043976,-0.5283541,2.348126,-5.904382,-1.319305,3.201694,-5.828671,-1.347222,2.705271,-5.894836,-1.031568,2.377409,-6.054025,-0.9796122,2.289454,-6.063995,-1.031568,2.377409,-6.054025,-0.7528843,2.274103,-5.665881,-0.3318259,2.072453,-6.314815,0.02288437,1.39161,-6.720457,-1.06358,2.243225,-5.737942,-1.083795,1.99772,-6.489222,-1.083776,1.281628,-6.977129,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,0,142.3915192,142.3405736,136.9724541,132.8517865,0.6277817,0.5177997,1.845759127,1,0
17,12182024015043666,-0.9940913,3.431581,-5.790576,-0.9831141,3.290829,-5.76136,-0.9526367,2.853378,-5.695132,-0.9110262,2.247053,-5.631802,-0.9831141,3.290829,-5.76136,-0.9831141,3.290829,-5.76136,-0.9110262,2.247053,-5.631802,-0.9110262,2.247053,-5.631802,-0.6577668,3.247182,-5.688643,-0.5116805,2.743415,-5.637773,-0.6010394,2.384208,-5.956386,-0.6109205,2.282871,-6.048489,-0.6010394,2.384208,-5.956386,-1.318855,3.199271,-5.827116,-1.355338,2.705039,-5.896141,-1.060027,2.342821,-6.075077,-0.9999913,2.270685,-6.122089,-1.060027,2.342821,-6.075077,-0.7519748,2.26685,-5.667084,-0.4742233,2.094533,-6.610086,-0.2333156,1.655305,-7.148808,-1.067786,2.242835,-5.74082,-0.8429903,2.066492,-6.696187,-0.7436818,1.616496,-7.267971,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,152.3924956,152.2284727,126.1138459,136.1577191,0.8914767,0.8526677,1.922529297,0,0
18,12182024015044684,-0.9999634,3.421674,-5.808145,-0.9903432,3.281902,-5.776459,-0.9602755,2.847637,-5.702136,-0.9233893,2.246292,-5.630238,-0.9903432,3.281902,-5.776459,-0.9903432,3.281902,-5.776459,-0.9233893,2.246292,-5.630238,-0.9233893,2.246292,-5.630238,-0.668301,3.249857,-5.706097,-0.5126735,2.748189,-5.635091,-0.5820295,2.367103,-5.927686,-0.5929465,2.282124,-6.036005,-0.5820295,2.367103,-5.927686,-1.321659,3.193223,-5.834767,-1.360593,2.703822,-5.901218,-1.042445,2.380978,-6.074841,-0.9800975,2.342191,-6.076504,-1.042445,2.380978,-6.074841,-0.7598245,2.264615,-5.666921,-0.4826639,2.132477,-6.561867,-0.2240604,1.718935,-7.100943,-1.084151,2.244012,-5.737858,-0.9183806,2.104798,-6.657166,-0.8611183,1.678466,-7.240279,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,152.2572216,152.1164941,128.3403375,130.8076467,0.9551067,0.9146377,1.862532731,0,0
19,12182024015045668,-1.007708,3.421093,-5.813707,-0.9982197,3.280535,-5.783636,-0.9671285,2.84504,-5.711285,-0.9215134,2.245456,-5.633804,-0.9982197,3.280535,-5.783636,-0.9982197,3.280535,-5.783636,-0.9215134,2.245456,-5.633804,-0.9215134,2.245456,-5.633804,-0.6740009,3.249107,-5.712593,-0.5161011,2.747177,-5.641285,-0.5827755,2.371847,-5.959338,-0.5939177,2.284234,-6.043777,-0.5827755,2.371847,-5.959338,-1.327409,3.18683,-5.849345,-1.361784,2.696438,-5.911974,-1.054774,2.336098,-6.079166,-0.9825161,2.273611,-6.08438,-1.054774,2.336098,-6.079166,-0.7604748,2.264888,-5.671772,-0.4255979,1.919945,-6.236591,-0.1186264,1.107478,-5.995147,-1.079137,2.241886,-5.73969,-1.064223,1.873848,-6.372703,-1.277659,1.023816,-6.242175,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,111.6498635,110.4781011,126.0622006,135.2275919,0.3436497,0.2599877,1.809770785,1,0
20,12182024015046677,-1.01257,3.411404,-5.802277,-1.008779,3.270667,-5.774193,-0.9979993,2.833166,-5.705534,-0.9881719,2.229218,-5.634664,-1.008779,3.270667,-5.774193,-1.008779,3.270667,-5.774193,-0.9881719,2.229218,-5.634664,-0.9881719,2.229218,-5.634664,-0.6846136,3.235299,-5.744507,-0.5468693,2.691792,-5.739625,-0.6799604,2.312013,-6.008188,-0.730697,2.220288,-6.1134,-0.6799604,2.312013,-6.008188,-1.350575,3.189339,-5.799973,-1.435783,2.71802,-5.808249,-1.25169,2.329236,-6.015733,-1.182422,2.304559,-6.034071,-1.25169,2.329236,-6.015733,-0.8264448,2.245,-5.694384,-0.4401638,2.02177,-6.330691,-0.1535127,1.632095,-7.069898,-1.143872,2.229922,-5.7192,-1.405885,1.975896,-6.406189,-1.54992,1.565763,-7.179066,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,166.6832998,167.2869504,133.5098666,137.7219441,0.8682667,0.8019347,1.841806149,0,0
21,12182024015047684,-1.051275,3.407484,-5.787515,-1.045656,3.266887,-5.760713,-1.028635,2.829728,-5.697919,-1.008976,2.227153,-5.632137,-1.045656,3.266887,-5.760713,-1.045656,3.266887,-5.760713,-1.008976,2.227153,-5.632137,-1.008976,2.227153,-5.632137,-0.7170488,3.237314,-5.750311,-0.5671668,2.70035,-5.741896,-0.6849082,2.315517,-6.011361,-0.7331642,2.227924,-6.107949,-0.6849082,2.315517,-6.011361,-1.382084,3.18225,-5.770176,-1.456179,2.706871,-5.793596,-1.235139,2.334905,-6.034973,-1.16839,2.291624,-6.048108,-1.235139,2.334905,-6.034973,-0.8455343,2.244792,-5.697588,-0.5818851,1.904723,-6.298284,-0.4864531,1.115953,-5.927104,-1.165319,2.226674,-5.710582,-1.352141,1.861083,-6.329583,-1.419833,1.063071,-5.965031,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,96.23984433,96.91874072,133.7477688,134.1051256,0.3521247,0.2992427,1.797644669,0,0
22,12182024015048661,-1.030077,3.409374,-5.759501,-1.027324,3.269178,-5.735117,-1.016634,2.833902,-5.679646,-0.9993752,2.232295,-5.624432,-1.027324,3.269178,-5.735117,-1.027324,3.269178,-5.735117,-0.9993752,2.232295,-5.624432,-0.9993752,2.232295,-5.624432,-0.7065779,3.239438,-5.722568,-0.5557835,2.704913,-5.715029,-0.6583632,2.32387,-5.995947,-0.7080166,2.242729,-6.091496,-0.6583632,2.32387,-5.995947,-1.362427,3.18204,-5.769124,-1.436577,2.705382,-5.798907,-1.218904,2.339068,-6.042137,-1.155288,2.281474,-6.053799,-1.218904,2.339068,-6.042137,-0.8359993,2.249849,-5.688845,-0.5516835,1.913931,-6.281678,-0.4664445,1.139067,-5.945319,-1.156147,2.231376,-5.703913,-1.357735,1.867423,-6.319614,-1.424013,1.083817,-5.990386,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,97.8044228,98.70224292,133.7619771,134.331749,0.3752387,0.3199887,1.771402778,1,0
23,12182024015049675,-1.023607,3.408583,-5.760777,-1.021027,3.268631,-5.734709,-1.011741,2.834262,-5.676362,-0.9958962,2.233241,-5.621863,-1.021027,3.268631,-5.734709,-1.021027,3.268631,-5.734709,-0.9958962,2.233241,-5.621863,-0.9958962,2.233241,-5.621863,-0.7034678,3.238404,-5.721804,-0.5514418,2.704226,-5.7106,-0.6571269,2.324321,-5.994361,-0.7089025,2.235363,-6.094849,-0.6571269,2.324321,-5.994361,-1.355493,3.182339,-5.773151,-1.430087,2.706215,-5.801368,-1.21964,2.335766,-6.041035,-1.152823,2.274626,-6.056257,-1.21964,2.335766,-6.041035,-0.8327034,2.250087,-5.685546,-0.5367817,1.919388,-6.277183,-0.4597174,1.140487,-5.95467,-1.152464,2.232817,-5.702063,-1.361368,1.874852,-6.319776,-1.423788,1.088417,-6.004468,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,98.22578364,99.08463358,132.8950679,135.1976858,0.3766587,0.3245887,1.769373749,1,0
24,12182024015050661,-1.024468,3.406771,-5.770859,-1.021323,3.267518,-5.743562,-1.010838,2.835272,-5.681507,-0.9936215,2.237971,-5.624296,-1.021323,3.267518,-5.743562,-1.021323,3.267518,-5.743562,-0.9936215,2.237971,-5.624296,-0.9936215,2.237971,-5.624296,-0.705737,3.239049,-5.728498,-0.5511562,2.70376,-5.71157,-0.6662962,2.327409,-5.997621,-0.7161939,2.23641,-6.09936,-0.6662962,2.327409,-5.997621,-1.35391,3.186083,-5.778896,-1.430586,2.709739,-5.802205,-1.196318,2.364174,-6.04004,-1.11223,2.31731,-6.051942,-1.196318,2.364174,-6.04004,-0.8277718,2.255385,-5.686756,-0.6950884,2.075005,-6.572704,-0.5945612,1.798571,-7.272026,-1.153353,2.237341,-5.707096,-1.155866,2.049467,-6.60149,-1.146445,1.767984,-7.306504,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,170.0106105,170.0603257,131.2489739,130.9749706,1.0347427,1.0041557,1.853022184,1,0
25,12182024015051667,-1.034037,3.402153,-5.787313,-1.028105,3.26417,-5.759448,-1.01074,2.835192,-5.695307,-0.9789796,2.241733,-5.634548,-1.028105,3.26417,-5.759448,-1.028105,3.26417,-5.759448,-0.9789796,2.241733,-5.634548,-0.9789796,2.241733,-5.634548,-0.7116048,3.240944,-5.737038,-0.5513246,2.710628,-5.695425,-0.6683047,2.34639,-5.994611,-0.6982452,2.255017,-6.09475,-0.6683047,2.34639,-5.994611,-1.357288,3.18819,-5.798113,-1.431919,2.710634,-5.8217,-1.18638,2.336902,-6.027295,-1.133915,2.282504,-6.06447,-1.18638,2.336902,-6.027295,-0.813623,2.261765,-5.690426,-0.5663528,1.920449,-6.29695,-0.4651362,1.087978,-5.948922,-1.13861,2.237447,-5.724455,-1.200141,1.873024,-6.363312,-1.265177,1.028113,-6.032692,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,98.40973673,98.62561154,126.8887612,133.8501986,0.3241497,0.2642847,1.830938163,1,0
26,12182024015052645,-1.027944,3.396626,-5.783185,-1.021867,3.258852,-5.755298,-1.000732,2.830636,-5.689017,-0.9657075,2.239859,-5.621434,-1.021867,3.258852,-5.755298,-1.021867,3.258852,-5.755298,-0.9657075,2.239859,-5.621434,-0.9657075,2.239859,-5.621434,-0.6975509,3.236607,-5.71609,-0.5435353,2.713288,-5.671514,-0.651191,2.34903,-5.973035,-0.6827958,2.256925,-6.079962,-0.651191,2.34903,-5.973035,-1.356754,3.182788,-5.791521,-1.423167,2.704739,-5.814256,-1.193562,2.32235,-6.016093,-1.114232,2.303501,-6.03001,-1.193562,2.32235,-6.016093,-0.7999397,2.260827,-5.675649,-0.4920495,1.928458,-6.254887,-0.3017471,1.199355,-6.035363,-1.125712,2.235143,-5.71086,-1.243692,1.8692,-6.336129,-1.371632,1.115007,-6.151003,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,107.5218367,107.6675102,127.2326064,136.695647,0.4355267,0.3511787,1.704435725,1,0
27,12182024015053661,-1.03214,3.391374,-5.781149,-1.028807,3.252338,-5.751222,-1.018621,2.818941,-5.679463,-1.0139,2.220098,-5.601025,-1.028807,3.252338,-5.751222,-1.028807,3.252338,-5.751222,-1.0139,2.220098,-5.601025,-1.0139,2.220098,-5.601025,-0.7009618,3.233816,-5.723144,-0.5573494,2.702633,-5.692849,-0.6858243,2.332279,-5.985272,-0.7356499,2.247229,-6.085407,-0.6858243,2.332279,-5.985272,-1.369743,3.179681,-5.76787,-1.459791,2.708423,-5.769279,-1.255346,2.334785,-6.002811,-1.196296,2.297061,-6.018641,-1.255346,2.334785,-6.002811,-0.8520299,2.235154,-5.661448,-0.5131,1.904118,-6.230453,-0.4847899,1.096337,-5.813156,-1.168441,2.222344,-5.684994,-1.400198,1.868204,-6.296466,-1.46336,1.05672,-5.885975,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,93.36690815,94.31564343,128.9467186,132.6846453,0.3325087,0.2928917,1.831141543,1,0
28,12182024015054654,-1.011907,3.415277,-5.739257,-1.011615,3.273642,-5.714468,-1.009429,2.834419,-5.657048,-1.00541,2.229505,-5.595974,-1.011615,3.273642,-5.714468,-1.011615,3.273642,-5.714468,-1.00541,2.229505,-5.595974,-1.00541,2.229505,-5.595974,-0.6881129,3.232612,-5.692843,-0.5507545,2.704415,-5.684292,-0.6788474,2.338907,-5.977213,-0.7289694,2.245636,-6.078364,-0.6788474,2.338907,-5.977213,-1.355743,3.188183,-5.736976,-1.434446,2.711663,-5.774085,-1.214864,2.352593,-6.019022,-1.164833,2.281024,-6.030429,-1.214864,2.352593,-6.019022,-0.8426863,2.243723,-5.659433,-0.5355596,1.921132,-6.246546,-0.4429885,1.165771,-5.885884,-1.161374,2.232292,-5.677186,-1.388862,1.890525,-6.294082,-1.503656,1.127725,-5.944972,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,95.58073627,96.53880065,130.7337996,133.6799205,0.4019427,0.3638967,1.763597956,1,0
29,12182024015055651,-1.002713,3.428106,-5.724126,-1.002256,3.286276,-5.700217,-0.99981,2.847196,-5.645958,-0.9930253,2.242469,-5.593607,-1.002256,3.286276,-5.700217,-1.002256,3.286276,-5.700217,-0.9930253,2.242469,-5.593607,-0.9930253,2.242469,-5.593607,-0.6805183,3.233617,-5.680216,-0.5486556,2.711427,-5.683591,-0.6814557,2.347019,-5.974549,-0.7538744,2.258476,-6.047996,-0.6814557,2.347019,-5.974549,-1.346556,3.197747,-5.725752,-1.420924,2.717426,-5.777184,-1.217317,2.349207,-6.015738,-1.155391,2.276319,-6.034233,-1.217317,2.349207,-6.015738,-0.8282028,2.25639,-5.656584,-0.5134176,1.936394,-6.245262,-0.4046716,1.176473,-5.899294,-1.151033,2.244857,-5.674933,-1.38301,1.905327,-6.294689,-1.506583,1.137107,-5.961926,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,96.79386097,97.60206815,131.7125452,137.3909429,0.4126447,0.3732787,1.767757489,1,0
30,12182024015056664,-1.002381,3.431997,-5.721574,-1.001608,3.290178,-5.697732,-0.9983861,2.850985,-5.643969,-0.9914942,2.24599,-5.59394,-1.001608,3.290178,-5.697732,-1.001608,3.290178,-5.697732,-0.9914942,2.24599,-5.59394,-0.9914942,2.24599,-5.59394,-0.6792632,3.236643,-5.679436,-0.5542929,2.724853,-5.693138,-0.6916403,2.354099,-5.973835,-0.7698084,2.270033,-6.032893,-0.6916403,2.354099,-5.973835,-1.345684,3.200541,-5.725611,-1.418114,2.719378,-5.778883,-1.215013,2.350142,-6.014874,-1.160703,2.276722,-6.028252,-1.215013,2.350142,-6.014874,-0.8268827,2.259274,-5.65676,-0.5087882,1.93617,-6.244199,-0.3551673,1.106195,-6.098296,-1.149593,2.248758,-5.675486,-1.38342,1.907668,-6.29495,-1.526127,1.068037,-6.166244,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,0,111.3411527,111.9714485,133.6640276,137.9387533,0.3423667,0.3042087,1.784071796,0,0
31,12182024015057656,-1.02903,3.414633,-5.755163,-1.028543,3.274066,-5.728097,-1.026632,2.837728,-5.665588,-1.024147,2.235454,-5.60534,-1.028543,3.274066,-5.728097,-1.028543,3.274066,-5.728097,-1.024147,2.235454,-5.60534,-1.024147,2.235454,-5.60534,-0.7059179,3.24046,-5.715026,-0.5818795,2.723629,-5.717127,-0.7250142,2.347219,-5.986624,-0.7985483,2.267616,-6.046898,-0.7250142,2.347219,-5.986624,-1.366812,3.196113,-5.740057,-1.455447,2.722562,-5.765691,-1.271657,2.343102,-5.993134,-1.207765,2.304308,-6.020219,-1.271657,2.343102,-5.993134,-0.8603827,2.249871,-5.66845,-0.5664081,1.960908,-6.290034,-0.5666784,1.097545,-5.974255,-1.179928,2.237364,-5.686416,-1.392339,1.928581,-6.336469,-1.412002,1.06446,-6.02178,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,1,94.44311395,95.52367848,133.520372,137.0724288,0.3337167,0.3006317,1.845830957,0,0
