GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Spatial_1,Temporal_1
59,12182024122216451,-0.8936263,2.909067,-6.372871,-0.8798481,2.780312,-6.350634,-0.8365178,2.382864,-6.299778,-0.7700121,1.839301,-6.245561,-0.8798481,2.780312,-6.350634,-0.8798481,2.780312,-6.350634,-0.7700121,1.839301,-6.245561,-0.7700121,1.839301,-6.245561,-0.5349448,2.73081,-6.351462,-0.3596928,2.230185,-6.342963,-0.5497468,1.918731,-6.649746,-0.6348207,1.859045,-6.764467,-0.5497468,1.918731,-6.649746,-1.215144,2.701241,-6.398973,-1.367463,2.153702,-6.443979,-1.374871,1.7062,-6.59555,-1.38677,1.606887,-6.686334,-1.374871,1.7062,-6.59555,-0.5980867,1.867236,-6.296899,-0.2366309,1.746734,-6.962801,0.0492506,1.172936,-7.436273,-0.9464484,1.819191,-6.336103,-1.090128,1.629021,-7.058852,-1.106358,1.013556,-7.566324,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,0,142.9150703,143.1910326,118.3308877,159.8920217,0.4091077,0.2497277,1.758229064,1,1
60,12182024122216781,-0.8904099,2.906876,-6.36942,-0.8769436,2.778438,-6.347636,-0.834938,2.381996,-6.298785,-0.7702774,1.839181,-6.246702,-0.8769436,2.778438,-6.347636,-0.8769436,2.778438,-6.347636,-0.7702774,1.839181,-6.246702,-0.7702774,1.839181,-6.246702,-0.5313609,2.730211,-6.346933,-0.3581719,2.230618,-6.34037,-0.5374106,1.910967,-6.65004,-0.6137866,1.800726,-6.764477,-0.5374106,1.910967,-6.65004,-1.213481,2.701574,-6.398132,-1.36477,2.153388,-6.443841,-1.371775,1.705936,-6.595371,-1.391237,1.598179,-6.693339,-1.371775,1.705936,-6.595371,-0.5982596,1.865194,-6.298326,-0.2103781,1.674776,-6.877193,-0.007369518,0.8184916,-6.861299,-0.9468262,1.820719,-6.337129,-1.12101,1.558585,-6.978563,-1.100019,0.6790768,-6.982932,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,111.4589756,111.4332353,119.9384836,159.9880547,0.0546633,-0.0847515,1.793473483,0,1
61,12182024122217104,-0.8889031,2.904316,-6.369036,-0.8755183,2.776452,-6.346727,-0.8340968,2.381296,-6.297966,-0.7714608,1.83928,-6.246825,-0.8755183,2.776452,-6.346727,-0.8755183,2.776452,-6.346727,-0.7714608,1.83928,-6.246825,-0.7714608,1.83928,-6.246825,-0.5293882,2.729804,-6.344913,-0.3562381,2.223639,-6.339247,-0.5244508,1.899438,-6.654242,-0.5764863,1.821279,-6.745931,-0.5244508,1.899438,-6.654242,-1.21238,2.701361,-6.39819,-1.363118,2.153466,-6.443927,-1.37043,1.705992,-6.595237,-1.392877,1.594609,-6.69717,-1.37043,1.705992,-6.595237,-0.6001825,1.863987,-6.29794,-0.1821176,1.664088,-6.841486,-0.05469131,0.7659152,-6.644775,-0.9474648,1.821851,-6.337386,-1.154553,1.546102,-6.95194,-1.097749,0.6393607,-6.76325,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,100.9458371,100.7805405,121.0756657,160.0693257,0.0020869,-0.1244676,1.831306699,0,1
62,12182024122217434,-0.8867596,2.900528,-6.373414,-0.8737494,2.773159,-6.349452,-0.8333571,2.379874,-6.297851,-0.7726433,1.838773,-6.246207,-0.8737494,2.773159,-6.349452,-0.8737494,2.773159,-6.349452,-0.7726433,1.838773,-6.246207,-0.7726433,1.838773,-6.246207,-0.528,2.729056,-6.345114,-0.3562431,2.216722,-6.342736,-0.5191363,1.892154,-6.659821,-0.5832161,1.798126,-6.763973,-0.5191363,1.892154,-6.659821,-1.210909,2.698969,-6.401236,-1.362869,2.154081,-6.444329,-1.370346,1.706394,-6.595177,-1.39084,1.611354,-6.688988,-1.370346,1.706394,-6.595177,-0.6020483,1.862715,-6.296915,-0.172635,1.660529,-6.828521,-0.02701479,0.8165294,-6.737965,-0.9479738,1.82197,-6.336877,-1.167058,1.543401,-6.943399,-1.122763,0.6874665,-6.864549,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,107.5461494,107.4102216,121.8719976,159.8105184,0.0527011,-0.0763618,1.761273123,0,1
63,12182024122217744,-0.8845887,2.900397,-6.375303,-0.8718855,2.772784,-6.350854,-0.8324743,2.379426,-6.297928,-0.7730886,1.838589,-6.246059,-0.8718855,2.772784,-6.350854,-0.8718855,2.772784,-6.350854,-0.7730886,1.838589,-6.246059,-0.7730886,1.838589,-6.246059,-0.526958,2.728125,-6.346372,-0.3563721,2.214307,-6.345222,-0.5167744,1.889189,-6.662194,-0.5773173,1.807742,-6.756557,-0.5167744,1.889189,-6.662194,-1.210408,2.698491,-6.402689,-1.363133,2.154711,-6.444792,-1.3708,1.706843,-6.595258,-1.392636,1.605822,-6.693031,-1.3708,1.706843,-6.595258,-0.6026559,1.862139,-6.296699,-0.1702089,1.657991,-6.825354,-0.01807082,0.8278775,-6.773316,-0.948254,1.822162,-6.336637,-1.171601,1.542157,-6.941077,-1.132019,0.699024,-6.902046,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,110.1614276,110.0620472,122.3027327,159.7221794,0.0640492,-0.0648043,1.745436382,0,1
64,12182024122218093,-0.8823112,2.901703,-6.376379,-0.8699712,2.773616,-6.351744,-0.8316218,2.379524,-6.297909,-0.7737116,1.838649,-6.245804,-0.8699712,2.773616,-6.351744,-0.8699712,2.773616,-6.351744,-0.7737116,1.838649,-6.245804,-0.7737116,1.838649,-6.245804,-0.5261077,2.727224,-6.347961,-0.3564044,2.21287,-6.3471,-0.5189325,1.891449,-6.666072,-0.5691302,1.832662,-6.744448,-0.5189325,1.891449,-6.666072,-1.210087,2.698294,-6.403704,-1.363418,2.155341,-6.445143,-1.371713,1.707415,-6.595284,-1.394156,1.601563,-6.696278,-1.371713,1.707415,-6.595284,-0.6031603,1.861766,-6.296484,-0.172373,1.654711,-6.827174,-0.02065074,0.8280833,-6.782948,-0.9490964,1.822834,-6.336081,-1.172723,1.54213,-6.941674,-1.136325,0.7025235,-6.910649,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,110.7595272,110.6478473,121.8392618,159.7034462,0.064255,-0.0613048,1.742806732,0,1
65,12182024122218433,-0.8811218,2.902593,-6.376687,-0.8689305,2.774273,-6.352052,-0.8311126,2.379726,-6.297875,-0.7742193,1.838795,-6.245595,-0.8689305,2.774273,-6.352052,-0.8689305,2.774273,-6.352052,-0.7742193,1.838795,-6.245595,-0.7742193,1.838795,-6.245595,-0.5256805,2.726721,-6.348936,-0.3564611,2.212379,-6.348166,-0.5240361,1.897563,-6.670638,-0.5694116,1.842916,-6.742566,-0.5240361,1.897563,-6.670638,-1.209923,2.698209,-6.404128,-1.363621,2.155734,-6.445312,-1.372419,1.70781,-6.595257,-1.395055,1.599426,-6.697779,-1.372419,1.70781,-6.595257,-0.6034335,1.861632,-6.296351,-0.1752072,1.652683,-6.829763,-0.02436876,0.8268578,-6.787155,-0.9498426,1.823354,-6.335685,-1.172306,1.542505,-6.942982,-1.138023,0.7037997,-6.913607,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,110.894643,110.7769646,120.8030139,159.7129595,0.0630295,-0.0600286,1.743011731,0,1
66,12182024122218735,-0.8804919,2.903086,-6.376886,-0.8683512,2.774617,-6.352243,-0.8308048,2.37982,-6.29782,-0.7749028,1.838925,-6.245246,-0.8683512,2.774617,-6.352243,-0.8683512,2.774617,-6.352243,-0.7749028,1.838925,-6.245246,-0.7749028,1.838925,-6.245246,-0.5253741,2.72632,-6.349827,-0.3564051,2.212678,-6.349059,-0.5244575,1.898647,-6.671435,-0.5839235,1.809298,-6.760466,-0.5244575,1.898647,-6.671435,-1.209697,2.69759,-6.404584,-1.3641,2.156112,-6.445302,-1.373175,1.708174,-6.59521,-1.395723,1.597872,-6.698701,-1.373175,1.708174,-6.59521,-0.6037714,1.861522,-6.296138,-0.1791486,1.651049,-6.832951,-0.02972794,0.8247689,-6.790772,-0.9507565,1.823759,-6.335106,-1.171468,1.543054,-6.944394,-1.13865,0.7040838,-6.915311,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,110.8943979,110.7849148,120.7094065,159.6440712,0.0609406,-0.0597445,1.744395161,0,1
67,12182024122219103,-0.8807802,2.903556,-6.377089,-0.8683071,2.774937,-6.352479,-0.8305455,2.379915,-6.29786,-0.7749619,1.838972,-6.245213,-0.8683071,2.774937,-6.352479,-0.8683071,2.774937,-6.352479,-0.7749619,1.838972,-6.245213,-0.7749619,1.838972,-6.245213,-0.5252725,2.726047,-6.350584,-0.3566252,2.212893,-6.350295,-0.5227602,1.896017,-6.670981,-0.5958062,1.779402,-6.775719,-0.5227602,1.896017,-6.670981,-1.209935,2.696318,-6.40491,-1.365353,2.156006,-6.444491,-1.374166,1.708264,-6.595127,-1.393004,1.603393,-6.695707,-1.374166,1.708264,-6.595127,-0.6035091,1.861684,-6.296291,-0.1808876,1.65177,-6.835476,-0.03215343,0.8245504,-6.792699,-0.950794,1.823712,-6.334949,-1.171013,1.543511,-6.945691,-1.138497,0.7035841,-6.915851,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,110.7298218,110.6727516,121.2135413,159.3887451,0.0607221,-0.0602442,1.746198622,0,1
68,12182024122219409,-0.8877995,2.901038,-6.377989,-0.8735048,2.772962,-6.35326,-0.83178,2.379079,-6.297892,-0.7751458,1.838712,-6.244954,-0.8735048,2.772962,-6.35326,-0.8735048,2.772962,-6.35326,-0.7751458,1.838712,-6.244954,-0.7751458,1.838712,-6.244954,-0.5278886,2.723518,-6.352115,-0.3571463,2.213054,-6.350833,-0.5215969,1.892987,-6.669042,-0.6032469,1.767046,-6.782158,-0.5215969,1.892987,-6.669042,-1.213137,2.694801,-6.404946,-1.369647,2.154692,-6.442526,-1.375737,1.707748,-6.594839,-1.393762,1.600754,-6.697157,-1.375737,1.707748,-6.594839,-0.6035342,1.861679,-6.296223,-0.1829829,1.654294,-6.838852,-0.0302152,0.8208628,-6.79693,-0.9508175,1.823012,-6.334435,-1.169817,1.544422,-6.947435,-1.136201,0.6977239,-6.918624,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,110.6279276,110.563115,121.4478122,158.77001,0.0570345,-0.0661044,1.753682321,0,1
69,12182024122219767,-0.8959628,2.901035,-6.377459,-0.8803636,2.772987,-6.352884,-0.8345708,2.379008,-6.297532,-0.7756611,1.838694,-6.244572,-0.8803636,2.772987,-6.352884,-0.8803636,2.772987,-6.352884,-0.7756611,1.838694,-6.244572,-0.7756611,1.838694,-6.244572,-0.5312902,2.722579,-6.353397,-0.3593065,2.214331,-6.349726,-0.5246096,1.894466,-6.6673,-0.6095019,1.766741,-6.781516,-0.5246096,1.894466,-6.6673,-1.222407,2.691096,-6.403191,-1.374622,2.152627,-6.440259,-1.377666,1.706536,-6.594251,-1.394634,1.598215,-6.698713,-1.377666,1.706536,-6.594251,-0.6039546,1.862231,-6.296028,-0.1850488,1.657505,-6.841616,-0.02495843,0.8191016,-6.8004,-0.9514312,1.822456,-6.333689,-1.169046,1.544872,-6.948267,-1.13429,0.6921213,-6.920636,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,110.6437719,110.5265082,121.077612,158.580169,0.0552733,-0.071707,1.760245545,0,1
70,12182024122220080,-0.8999363,2.904035,-6.377614,-0.8843886,2.774954,-6.35298,-0.8369057,2.379281,-6.297272,-0.7757109,1.838631,-6.244079,-0.8843886,2.774954,-6.35298,-0.8843886,2.774954,-6.35298,-0.7757109,1.838631,-6.244079,-0.7757109,1.838631,-6.244079,-0.5335281,2.723401,-6.354323,-0.3603078,2.216056,-6.350953,-0.5047651,1.891952,-6.678948,-0.5516591,1.797985,-6.748642,-0.5047651,1.891952,-6.678948,-1.224725,2.688345,-6.404232,-1.377049,2.153013,-6.44029,-1.380061,1.707936,-6.596873,-1.405351,1.660995,-6.674729,-1.380061,1.707936,-6.596873,-0.6041889,1.863157,-6.295652,-0.06945854,1.778651,-6.798978,0.4892956,1.337794,-7.115866,-0.9508089,1.821059,-6.332867,-1.315132,1.627363,-6.932718,-1.67256,1.075235,-7.34797,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,0,149.3674364,149.163075,122.2680485,158.2162972,0.5739657,0.3114067,1.703006627,0,1
71,12182024122220434,-0.9015783,2.906905,-6.386165,-0.8860238,2.776808,-6.359741,-0.83771,2.378813,-6.299798,-0.7741234,1.836154,-6.244328,-0.8860238,2.776808,-6.359741,-0.8860238,2.776808,-6.359741,-0.7741234,1.836154,-6.244328,-0.7741234,1.836154,-6.244328,-0.5382593,2.724499,-6.36377,-0.3584778,2.219644,-6.364594,-0.4876142,1.896853,-6.712646,-0.5194478,1.805963,-6.747952,-0.4876142,1.896853,-6.712646,-1.225385,2.678326,-6.409061,-1.385777,2.154119,-6.440913,-1.41028,1.714569,-6.611208,-1.410682,1.671517,-6.714001,-1.41028,1.714569,-6.611208,-0.6035923,1.863504,-6.296208,0.04583836,1.89301,-6.792172,0.5396051,1.400059,-7.1633,-0.9471604,1.813586,-6.33233,-1.447256,1.676075,-6.949152,-1.712933,1.072782,-7.400126,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,139.3382388,140.1264067,122.0835031,157.6755037,0.6362307,0.3089537,1.800037884,1,1
72,12182024122220713,-0.9029696,2.907599,-6.389595,-0.8874863,2.777076,-6.363163,-0.8388302,2.377808,-6.302181,-0.7739275,1.833883,-6.24463,-0.8874863,2.777076,-6.363163,-0.8874863,2.777076,-6.363163,-0.7739275,1.833883,-6.24463,-0.7739275,1.833883,-6.24463,-0.539789,2.724924,-6.366782,-0.3630285,2.218477,-6.373112,-0.4867981,1.885906,-6.709334,-0.5182724,1.810264,-6.742593,-0.4867981,1.885906,-6.709334,-1.226814,2.674171,-6.410443,-1.393459,2.153361,-6.441429,-1.439285,1.713157,-6.610344,-1.461817,1.648233,-6.710691,-1.439285,1.713157,-6.610344,-0.6035808,1.863209,-6.296852,-0.03388166,1.827047,-6.764544,0.1674603,1.018124,-6.858839,-0.9469049,1.809077,-6.332076,-1.361292,1.617752,-6.900733,-1.326554,0.78256,-7.01212,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,0,107.6836133,109.8440447,124.5390996,158.9445037,0.2542957,0.0187317,1.767880865,0,1
73,12182024122221051,-0.9026187,2.909769,-6.389732,-0.8874471,2.778872,-6.363689,-0.8393534,2.378017,-6.30306,-0.7743184,1.832908,-6.244767,-0.8874471,2.778872,-6.363689,-0.8874471,2.778872,-6.363689,-0.7743184,1.832908,-6.244767,-0.7743184,1.832908,-6.244767,-0.5404502,2.725391,-6.368199,-0.3649293,2.216918,-6.377358,-0.4946538,1.875822,-6.697936,-0.5370136,1.840634,-6.739594,-0.4946538,1.875822,-6.697936,-1.227093,2.678474,-6.409991,-1.397752,2.153327,-6.444277,-1.454951,1.711085,-6.605385,-1.472319,1.630971,-6.699994,-1.454951,1.711085,-6.605385,-0.6038099,1.863024,-6.297361,-0.07941133,1.795037,-6.776941,-0.03140509,0.8678786,-6.637848,-0.9481035,1.80805,-6.331844,-1.311511,1.598305,-6.900341,-1.150035,0.6892648,-6.749884,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,91.83873201,94.0299063,126.0004227,160.6707286,0.1040503,-0.0745635,1.837986789,0,1
74,12182024122221384,-0.9404659,2.910897,-6.381917,-0.9148139,2.78186,-6.357921,-0.8469071,2.381871,-6.301783,-0.7748101,1.834141,-6.24462,-0.9148139,2.78186,-6.357921,-0.9148139,2.78186,-6.357921,-0.7748101,1.834141,-6.24462,-0.7748101,1.834141,-6.24462,-0.5816235,2.732076,-6.364344,-0.3811736,2.225173,-6.379639,-0.503251,1.87431,-6.686414,-0.5817779,1.794758,-6.776438,-0.503251,1.87431,-6.686414,-1.263066,2.677118,-6.407933,-1.41313,2.152752,-6.446859,-1.457546,1.70778,-6.60028,-1.476213,1.605766,-6.701769,-1.457546,1.70778,-6.60028,-0.6042931,1.86634,-6.297702,-0.1086042,1.787194,-6.795264,0.03567505,0.9227867,-6.686193,-0.9491092,1.809573,-6.331231,-1.279685,1.594398,-6.909137,-1.198077,0.7196734,-6.806159,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,0,97.88819794,99.46079771,126.990164,162.0761842,0.1589584,-0.0441549,1.78039729,0,1
75,12182024122221712,-1.01766,2.920131,-6.38162,-0.9868647,2.792466,-6.357611,-0.8956865,2.396717,-6.302618,-0.7850554,1.846374,-6.24639,-0.9868647,2.792466,-6.357611,-0.9868647,2.792466,-6.357611,-0.7850554,1.846374,-6.24639,-0.7850554,1.846374,-6.24639,-0.6648851,2.752046,-6.361774,-0.4993086,2.271317,-6.35933,-0.6485976,1.935181,-6.660108,-0.7161497,1.821967,-6.775743,-0.6485976,1.935181,-6.660108,-1.336108,2.682657,-6.422257,-1.44942,2.152176,-6.455732,-1.458713,1.705152,-6.598677,-1.475097,1.596388,-6.705424,-1.458713,1.705152,-6.598677,-0.6160067,1.888727,-6.296768,-0.1091918,1.817829,-6.792388,0.2184421,1.009321,-6.789288,-0.9581613,1.815092,-6.335238,-1.25865,1.570456,-6.921629,-1.226084,0.6984464,-6.951705,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,110.9124753,111.1252447,124.3005041,162.2523058,0.2454927,-0.0653819,1.773057219,0,1
76,12182024122222057,-0.9700422,2.914734,-6.361226,-0.9534735,2.786998,-6.341103,-0.8952779,2.394934,-6.297093,-0.7917469,1.8514,-6.247868,-0.9534735,2.786998,-6.341103,-0.9534735,2.786998,-6.341103,-0.7917469,1.8514,-6.247868,-0.7917469,1.8514,-6.247868,-0.6451792,2.75028,-6.36176,-0.4263037,2.25069,-6.366056,-0.5758075,1.896111,-6.643463,-0.6741114,1.809292,-6.761028,-0.5758075,1.896111,-6.643463,-1.29636,2.668027,-6.389271,-1.42613,2.151703,-6.436833,-1.459668,1.706328,-6.599779,-1.455778,1.619273,-6.69662,-1.459668,1.706328,-6.599779,-0.621072,1.894646,-6.300401,-0.140344,1.809318,-6.816483,0.1633332,1.025859,-6.866192,-0.9665308,1.816539,-6.335246,-1.248075,1.558863,-6.928215,-1.213569,0.7145466,-7.005074,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,1,113.5044274,115.0577378,124.2469235,162.2780679,0.2620307,-0.0492817,1.752180935,0,0
77,12182024122222378,-0.9222153,2.912561,-6.354354,-0.9115129,2.78387,-6.334063,-0.8750154,2.38984,-6.291491,-0.7943308,1.851741,-6.248261,-0.9115129,2.78387,-6.334063,-0.9115129,2.78387,-6.334063,-0.7943308,1.851741,-6.248261,-0.7943308,1.851741,-6.248261,-0.5875216,2.738065,-6.348451,-0.4052442,2.235093,-6.355856,-0.5672434,1.896028,-6.647228,-0.6599033,1.786076,-6.768386,-0.5672434,1.896028,-6.647228,-1.239689,2.688513,-6.385801,-1.389323,2.156664,-6.449199,-1.459402,1.709183,-6.600255,-1.449149,1.636894,-6.687723,-1.459402,1.709183,-6.600255,-0.6219302,1.886921,-6.303757,-0.1699908,1.773678,-6.836838,0.02143931,1.102149,-7.123313,-0.9700826,1.817573,-6.334317,-1.245353,1.559478,-6.931232,-1.169244,0.8649778,-7.22783,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,1,1,126.1571567,128.7289129,124.2458498,166.3757904,0.3383207,0.1011495,1.663841058,0,0
78,12182024122222705,-0.8892825,2.8949,-6.371251,-0.8806424,2.766883,-6.346935,-0.8529685,2.373111,-6.294701,-0.7951419,1.835975,-6.246011,-0.8806424,2.766883,-6.346935,-0.8806424,2.766883,-6.346935,-0.7951419,1.835975,-6.246011,-0.7951419,1.835975,-6.246011,-0.5623591,2.729727,-6.34691,-0.3879714,2.22388,-6.343024,-0.5811135,1.913572,-6.653062,-0.6615884,1.851017,-6.773386,-0.5811135,1.913572,-6.653062,-1.213567,2.688123,-6.399369,-1.379937,2.154905,-6.46082,-1.450657,1.650811,-6.661643,-1.458966,1.616783,-6.690713,-1.450657,1.650811,-6.661643,-0.6207839,1.861204,-6.302768,-0.3124359,1.793019,-7.045335,-0.1571257,1.368818,-7.758697,-0.9723262,1.812978,-6.33178,-1.114914,1.68293,-7.111563,-1.050083,1.246317,-7.832391,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,1,152.8987085,153.8763795,118.4266436,162.2719758,0.6049897,0.4824887,1.846737248,1,0
79,12182024122223023,-0.8841934,2.889005,-6.379236,-0.8736911,2.760049,-6.353805,-0.8447313,2.364405,-6.297562,-0.7955372,1.824594,-6.245759,-0.8736911,2.760049,-6.353805,-0.8736911,2.760049,-6.353805,-0.7955372,1.824594,-6.245759,-0.7955372,1.824594,-6.245759,-0.5641957,2.724497,-6.351171,-0.3914269,2.222388,-6.342563,-0.5909412,1.919786,-6.657562,-0.6568491,1.886501,-6.75282,-0.5909412,1.919786,-6.657562,-1.212788,2.683495,-6.41021,-1.384196,2.145089,-6.469923,-1.434488,1.660145,-6.661792,-1.460873,1.608296,-6.690608,-1.434488,1.660145,-6.661792,-0.6199614,1.847895,-6.303071,-0.3431762,1.669196,-6.984264,-0.1875077,1.006395,-7.351757,-0.9740387,1.806865,-6.331213,-1.084304,1.583314,-7.043168,-1.047234,0.9067701,-7.420086,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,1,134.709833,135.269819,116.7429546,160.824004,0.2425667,0.1429418,1.728364814,1,0
