GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
49,10182024021827622,-0.9128581,3.152689,-5.445765,-0.912451,3.027127,-5.400625,-0.9077451,2.639585,-5.280498,-0.9040483,2.109421,-5.142208,-0.912451,3.027127,-5.400625,-0.912451,3.027127,-5.400625,-0.9040483,2.109421,-5.142208,-0.9040483,2.109421,-5.142208,-0.6167677,2.941282,-5.36954,-0.5079604,2.526146,-5.34006,-0.4235942,2.110826,-5.419626,-0.4080628,2.01908,-5.422718,-0.4235942,2.110826,-5.419626,-1.221898,2.916297,-5.456397,-1.310095,2.509003,-5.373299,-1.376313,2.086549,-5.378522,-1.389925,1.995175,-5.411732,-1.376313,2.086549,-5.378522,-0.7645296,2.114954,-5.19062,-0.4983829,1.813367,-5.92228,-0.4762447,0.9965121,-5.89258,-1.037411,2.10764,-5.222237,-1.102741,1.797168,-5.992301,-1.072045,0.9805415,-5.96161,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,109.7332086,109.548666,165.0919424,167.5795742,0.2326838,0.2167132,1.806183868
50,10182024021827928,-0.9034316,3.149455,-5.432497,-0.9048731,3.023921,-5.39334,-0.9053143,2.637682,-5.285524,-0.9027451,2.107286,-5.150176,-0.9048731,3.023921,-5.39334,-0.9048731,3.023921,-5.39334,-0.9027451,2.107286,-5.150176,-0.9027451,2.107286,-5.150176,-0.6079429,2.94137,-5.3617,-0.5043201,2.526388,-5.343439,-0.4179875,2.110646,-5.422976,-0.4021313,2.018695,-5.423788,-0.4179875,2.110646,-5.422976,-1.213966,2.91399,-5.429828,-1.308331,2.507153,-5.360431,-1.375726,2.086064,-5.379983,-1.387069,1.998489,-5.411094,-1.375726,2.086064,-5.379983,-0.7638059,2.113206,-5.197273,-0.473343,1.768809,-5.931177,-0.3490872,1.090165,-6.221766,-1.035537,2.105168,-5.2315,-1.102906,1.750185,-6.010475,-1.103315,1.067853,-6.316766,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,138.5320829,138.4770229,166.7484896,167.3097043,0.3263367,0.3040247,1.762347393
51,10182024021828260,-0.8945632,3.13729,-5.398312,-0.896,3.012457,-5.363642,-0.8986267,2.62932,-5.272099,-0.8997047,2.103696,-5.152801,-0.896,3.012457,-5.363642,-0.896,3.012457,-5.363642,-0.8997047,2.103696,-5.152801,-0.8997047,2.103696,-5.152801,-0.6001832,2.934281,-5.330433,-0.4968633,2.519773,-5.329395,-0.4154854,2.10504,-5.412877,-0.4026892,2.015292,-5.428458,-0.4154854,2.10504,-5.412877,-1.213832,2.908874,-5.380386,-1.327703,2.507234,-5.310755,-1.375496,2.086711,-5.37722,-1.376432,2.003825,-5.418225,-1.375496,2.086711,-5.37722,-0.7583613,2.110517,-5.196992,-0.4459124,1.832764,-6.046123,-0.2866679,1.51068,-6.599164,-1.034035,2.100452,-5.236331,-1.066115,1.810121,-6.134625,-1.043351,1.483054,-6.707143,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,167.254212,167.5409728,168.3272839,159.3863023,0.7468517,0.7192257,1.762556318
52,10182024021828576,-0.8918015,3.130468,-5.365059,-0.8929691,3.005579,-5.334045,-0.8953954,2.623,-5.254848,-0.897531,2.100519,-5.152354,-0.8929691,3.005579,-5.334045,-0.8929691,3.005579,-5.334045,-0.897531,2.100519,-5.152354,-0.897531,2.100519,-5.152354,-0.5995033,2.929812,-5.298018,-0.4935728,2.514336,-5.306237,-0.4172086,2.102978,-5.406356,-0.4108551,2.032002,-5.418779,-0.4172086,2.102978,-5.406356,-1.216556,2.906973,-5.347194,-1.335494,2.505072,-5.291043,-1.375243,2.086591,-5.37885,-1.371413,2.003205,-5.432626,-1.375243,2.086591,-5.37885,-0.7542179,2.108243,-5.193881,-0.414265,1.848293,-6.053741,-0.2179126,1.510355,-6.61829,-1.033524,2.096499,-5.237706,-1.061943,1.821061,-6.155368,-1.054465,1.475182,-6.749553,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,166.0451935,166.3064531,167.0844696,157.6738066,0.7465267,0.7113537,1.806701437
53,10182024021828936,-0.8921505,3.12832,-5.334536,-0.8932058,3.002802,-5.307237,-0.8954146,2.61905,-5.239505,-0.8971013,2.097773,-5.152028,-0.8932058,3.002802,-5.307237,-0.8932058,3.002802,-5.307237,-0.8971013,2.097773,-5.152028,-0.8971013,2.097773,-5.152028,-0.598562,2.925991,-5.268816,-0.4917073,2.509787,-5.289815,-0.4156429,2.101855,-5.403374,-0.4122435,2.026955,-5.423074,-0.4156429,2.101855,-5.403374,-1.217884,2.906044,-5.315327,-1.336246,2.501395,-5.271379,-1.374424,2.086571,-5.381,-1.368853,1.999515,-5.447721,-1.374424,2.086571,-5.381,-0.7525339,2.106481,-5.191469,-0.3860385,1.805415,-5.989894,-0.1297247,1.314439,-6.540301,-1.034967,2.09227,-5.239407,-1.080306,1.770481,-6.107733,-1.11095,1.265066,-6.706844,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,159.9540693,160.194135,166.9339247,156.5864807,0.5506107,0.5012377,1.874881144
54,10182024021829254,-0.8905269,3.127132,-5.316084,-0.8917729,3.001295,-5.290348,-0.8939908,2.616596,-5.227284,-0.8949238,2.094986,-5.149565,-0.8917729,3.001295,-5.290348,-0.8917729,3.001295,-5.290348,-0.8949238,2.094986,-5.149565,-0.8949238,2.094986,-5.149565,-0.5947059,2.921717,-5.250766,-0.484467,2.504702,-5.275506,-0.4092464,2.096015,-5.386456,-0.4085358,2.028125,-5.415142,-0.4092464,2.096015,-5.386456,-1.216873,2.905393,-5.299679,-1.334529,2.499058,-5.260089,-1.365808,2.088515,-5.384369,-1.367043,2.009992,-5.442866,-1.365808,2.088515,-5.384369,-0.7487504,2.104918,-5.185821,-0.3552518,1.815583,-5.960653,-0.1606616,1.158821,-6.347924,-1.034762,2.08856,-5.239835,-1.078312,1.77423,-6.097206,-1.080168,1.106233,-6.521576,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,141.8359019,142.4866901,167.5611782,154.9762179,0.3949927,0.3424047,1.872179741
55,10182024021829598,-0.8856138,3.101675,-5.447467,-0.8875545,2.981013,-5.392614,-0.8921342,2.609281,-5.253929,-0.8928338,2.092489,-5.142838,-0.8875545,2.981013,-5.392614,-0.8875545,2.981013,-5.392614,-0.8928338,2.092489,-5.142838,-0.8928338,2.092489,-5.142838,-0.593179,2.909907,-5.371353,-0.4668285,2.500476,-5.343967,-0.3986305,2.088278,-5.404108,-0.3871636,2.001645,-5.444338,-0.3986305,2.088278,-5.404108,-1.204584,2.894797,-5.424265,-1.317856,2.492211,-5.34489,-1.366254,2.084514,-5.388617,-1.376397,2.002088,-5.443604,-1.366254,2.084514,-5.388617,-0.745836,2.103794,-5.179001,-0.3767388,1.765335,-5.896037,-0.3304676,0.891581,-5.932158,-1.033955,2.085131,-5.232522,-1.068633,1.720517,-6.024563,-1.031314,0.8461837,-6.062348,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,116.2462929,117.0344878,165.8499495,160.9629855,0.1277527,0.0823554,1.915939499
56,10182024021829916,-0.8845383,3.091639,-5.573725,-0.8865055,2.971025,-5.519017,-0.8906841,2.598167,-5.378575,-0.8920525,2.083235,-5.225671,-0.8865055,2.971025,-5.519017,-0.8865055,2.971025,-5.519017,-0.8920525,2.083235,-5.225671,-0.8920525,2.083235,-5.225671,-0.5912973,2.912146,-5.496975,-0.4671432,2.507114,-5.430017,-0.3903946,2.08849,-5.419707,-0.3797781,1.995859,-5.458128,-0.3903946,2.08849,-5.419707,-1.192832,2.89143,-5.552615,-1.293928,2.491349,-5.45562,-1.367192,2.075117,-5.445125,-1.393181,1.968506,-5.479694,-1.367192,2.075117,-5.445125,-0.749315,2.093653,-5.268653,-0.4442068,1.683815,-5.974533,-0.3515335,0.8623897,-6.131382,-1.029405,2.077408,-5.31046,-1.059665,1.648119,-6.066397,-1.031842,0.8229333,-6.232925,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,130.4468827,130.8568421,169.9252182,167.4848932,0.0985614,0.059105,1.873655006
57,10182024021830227,-0.8805074,3.09146,-5.596183,-0.8838004,2.968977,-5.547542,-0.888449,2.594729,-5.414361,-0.8928015,2.076996,-5.272472,-0.8838004,2.968977,-5.547542,-0.8838004,2.968977,-5.547542,-0.8928015,2.076996,-5.272472,-0.8928015,2.076996,-5.272472,-0.5807097,2.914339,-5.507694,-0.4649424,2.507318,-5.45043,-0.380378,2.08907,-5.44487,-0.3672776,1.975106,-5.486486,-0.380378,2.08907,-5.44487,-1.187645,2.891551,-5.575513,-1.288661,2.490941,-5.482887,-1.370244,2.071877,-5.482135,-1.4089,1.947194,-5.516544,-1.370244,2.071877,-5.482135,-0.75227,2.085411,-5.315547,-0.3148376,1.739571,-6.008147,-0.1626646,1.201326,-6.235543,-1.028033,2.073405,-5.357587,-1.197447,1.701144,-6.142703,-1.237576,1.154526,-6.399416,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,139.8220847,140.2328847,171.74865,167.0844042,0.4374977,0.3906977,1.650318599
58,10182024021830589,-0.8543855,3.08121,-5.516681,-0.8621423,2.957845,-5.484356,-0.8818991,2.582195,-5.398869,-0.8971936,2.06854,-5.285096,-0.8621423,2.957845,-5.484356,-0.8621423,2.957845,-5.484356,-0.8971936,2.06854,-5.285096,-0.8971936,2.06854,-5.285096,-0.5497151,2.900289,-5.42244,-0.4452931,2.490143,-5.375463,-0.3718268,2.081208,-5.447024,-0.3582312,1.998067,-5.468643,-0.3718268,2.081208,-5.447024,-1.175267,2.884759,-5.511798,-1.308373,2.49445,-5.423923,-1.378853,2.075533,-5.46068,-1.411713,2.012225,-5.467774,-1.378853,2.075533,-5.46068,-0.7607624,2.072928,-5.322381,-0.1401813,1.751486,-5.896804,-0.005332232,1.174657,-6.069537,-1.028917,2.068487,-5.374225,-1.362234,1.731249,-6.133075,-1.407966,1.15143,-6.340721,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,131.2858952,131.8026546,163.3841199,160.6789781,0.4108287,0.3876017,1.671427627
59,10182024021830912,-0.8475978,3.080322,-5.490256,-0.8556127,2.956244,-5.460299,-0.8779551,2.577616,-5.383874,-0.8991479,2.063375,-5.286599,-0.8556127,2.956244,-5.460299,-0.8556127,2.956244,-5.460299,-0.8991479,2.063375,-5.286599,-0.8991479,2.063375,-5.286599,-0.5430877,2.896004,-5.391078,-0.4403824,2.484565,-5.35418,-0.3652544,2.075307,-5.44261,-0.3526799,2.01637,-5.454442,-0.3652544,2.075307,-5.44261,-1.173373,2.882584,-5.483776,-1.315452,2.494121,-5.400711,-1.384132,2.074795,-5.447779,-1.413635,2.021356,-5.461836,-1.384132,2.074795,-5.447779,-0.763893,2.066663,-5.321859,-0.1281887,1.72212,-5.863889,-0.03453976,1.140458,-6.006289,-1.029352,2.064838,-5.378198,-1.36763,1.713599,-6.126939,-1.395784,1.131099,-6.29519,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,127.9877625,128.8351991,162.6527077,159.3197929,0.3766297,0.3672707,1.659708849
60,10182024021831237,-0.8443822,3.080064,-5.470754,-0.852347,2.955816,-5.442631,-0.8754874,2.5757,-5.372268,-0.9005619,2.059932,-5.286118,-0.852347,2.955816,-5.442631,-0.852347,2.955816,-5.442631,-0.9005619,2.059932,-5.286118,-0.9005619,2.059932,-5.286118,-0.5399516,2.890463,-5.350329,-0.438601,2.477256,-5.337176,-0.3576096,2.067803,-5.435974,-0.3483881,2.033383,-5.439043,-0.3576096,2.067803,-5.435974,-1.17378,2.881662,-5.465673,-1.320947,2.493838,-5.387027,-1.386964,2.074147,-5.441581,-1.414091,2.024852,-5.459445,-1.386964,2.074147,-5.441581,-0.7661484,2.062539,-5.319742,-0.1515719,1.677817,-5.80811,-0.04242021,1.08663,-5.914077,-1.029626,2.062376,-5.379824,-1.354218,1.677074,-6.082353,-1.41765,1.08578,-6.227675,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,130.4573194,131.4750068,164.6945102,158.440339,0.3228017,0.3219517,1.636200482
61,10182024021831584,-0.8410618,3.080391,-5.463178,-0.8492479,2.956018,-5.435508,-0.8731402,2.575226,-5.367716,-0.9007165,2.058441,-5.287028,-0.8492479,2.956018,-5.435508,-0.8492479,2.956018,-5.435508,-0.9007165,2.058441,-5.287028,-0.9007165,2.058441,-5.287028,-0.5364366,2.890574,-5.343813,-0.437106,2.474968,-5.330889,-0.3543286,2.065465,-5.434121,-0.346401,2.038798,-5.434669,-0.3543286,2.065465,-5.434121,-1.173048,2.881443,-5.458063,-1.322763,2.494003,-5.381086,-1.387817,2.074322,-5.438859,-1.412649,2.025011,-5.460215,-1.387817,2.074322,-5.438859,-0.7667384,2.060469,-5.319907,-0.1598418,1.690354,-5.85541,-0.08311135,1.092889,-5.943623,-1.029171,2.061588,-5.381674,-1.318887,1.695296,-6.128207,-1.366264,1.098359,-6.245631,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,125.5390163,126.5550802,164.2611438,158.0174392,0.3290607,0.3345307,1.650384094
62,10182024021831883,-0.8388042,3.081754,-5.459886,-0.8471819,2.957173,-5.432371,-0.8716974,2.575634,-5.365575,-0.9009234,2.058004,-5.287649,-0.8471819,2.957173,-5.432371,-0.8471819,2.957173,-5.432371,-0.9009234,2.058004,-5.287649,-0.9009234,2.058004,-5.287649,-0.5340055,2.891674,-5.339995,-0.4357422,2.474872,-5.329504,-0.3531814,2.064558,-5.433843,-0.3556871,2.003579,-5.470616,-0.3531814,2.064558,-5.433843,-1.171488,2.881723,-5.454606,-1.310544,2.487469,-5.400695,-1.377779,2.072172,-5.499157,-1.412175,1.977437,-5.553492,-1.377779,2.072172,-5.499157,-0.7671015,2.059457,-5.320328,-0.2259731,1.672528,-5.854115,-0.03222126,0.9951503,-6.125469,-1.029233,2.062057,-5.382555,-1.26174,1.6828,-6.099996,-1.338057,1.008101,-6.435462,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,142.6335209,143.5566288,164.4851524,157.1005473,0.231322,0.2442727,1.761163645
63,10182024021832220,-0.837136,3.084201,-5.462476,-0.8455068,2.959527,-5.43483,-0.8700978,2.577351,-5.368339,-0.9004226,2.058417,-5.29482,-0.8455068,2.959527,-5.43483,-0.8455068,2.959527,-5.43483,-0.9004226,2.058417,-5.29482,-0.9004226,2.058417,-5.29482,-0.5340638,2.897405,-5.346124,-0.4348156,2.479981,-5.33912,-0.3540849,2.0659,-5.434862,-0.3601967,1.982597,-5.489244,-0.3540849,2.0659,-5.434862,-1.164805,2.881719,-5.462767,-1.279447,2.471579,-5.454752,-1.362279,2.063132,-5.560084,-1.419702,1.881619,-5.638427,-1.362279,2.063132,-5.560084,-0.765708,2.059299,-5.326344,-0.3625243,1.599394,-5.934161,-0.2481567,0.851252,-6.267657,-1.02967,2.063139,-5.39152,-1.096945,1.61008,-6.115499,-1.074838,0.8632801,-6.471776,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,146.2402899,147.0121289,166.0830778,164.193451,0.0874237,0.0994518,1.845913623
64,10182024021832570,-0.8388532,3.084609,-5.466693,-0.8467248,2.960098,-5.43944,-0.8702148,2.578068,-5.374399,-0.9002895,2.058123,-5.305919,-0.8467248,2.960098,-5.43944,-0.8467248,2.960098,-5.43944,-0.9002895,2.058123,-5.305919,-0.9002895,2.058123,-5.305919,-0.5392941,2.901475,-5.354307,-0.4376919,2.483933,-5.34963,-0.3567614,2.067931,-5.437019,-0.3633319,1.975104,-5.495893,-0.3567614,2.067931,-5.437019,-1.164474,2.881142,-5.471225,-1.27126,2.465989,-5.473704,-1.358262,2.05883,-5.575914,-1.421246,1.868029,-5.64765,-1.358262,2.05883,-5.575914,-0.7642197,2.059221,-5.335448,-0.4061422,1.594271,-5.941815,-0.5178097,0.7989057,-5.891712,-1.030942,2.062492,-5.404799,-1.040062,1.602045,-6.106644,-1.002034,0.804844,-6.017618,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,116.1648851,116.8276181,167.4424676,166.3367175,0.0350774,0.0410157,1.806419999
65,10182024021832882,-0.8450013,3.085092,-5.470702,-0.8515762,2.960691,-5.443884,-0.8721459,2.578747,-5.379972,-0.9005189,2.058049,-5.314143,-0.8515762,2.960691,-5.443884,-0.8515762,2.960691,-5.443884,-0.9005189,2.058049,-5.314143,-0.9005189,2.058049,-5.314143,-0.5470398,2.904356,-5.361903,-0.4425822,2.486979,-5.361074,-0.3719977,2.075416,-5.469011,-0.3652454,1.921835,-5.553195,-0.3719977,2.075416,-5.469011,-1.168682,2.880057,-5.476771,-1.269105,2.461642,-5.483971,-1.357857,2.052643,-5.580298,-1.423684,1.863399,-5.649777,-1.357857,2.052643,-5.580298,-0.7632871,2.05917,-5.343938,-0.4428036,1.639908,-5.873395,-0.6300922,0.8651115,-5.604403,-1.032185,2.062408,-5.412908,-1.047922,1.647194,-6.028604,-1.045859,0.8701177,-5.711044,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,101.2231142,101.7613655,164.7843056,167.9330087,0.1012832,0.1062894,1.746898001
66,10182024021833208,-0.8511659,3.085836,-5.470987,-0.8564014,2.961435,-5.44496,-0.8738188,2.579396,-5.382465,-0.9005317,2.058241,-5.317917,-0.8564014,2.961435,-5.44496,-0.8564014,2.961435,-5.44496,-0.9005317,2.058241,-5.317917,-0.9005317,2.058241,-5.317917,-0.5522749,2.9053,-5.365019,-0.4459192,2.488042,-5.366662,-0.3746002,2.07618,-5.469776,-0.3701363,1.95409,-5.523709,-0.3746002,2.07618,-5.469776,-1.174244,2.878625,-5.476852,-1.273332,2.458673,-5.483654,-1.360314,2.048315,-5.576031,-1.42456,1.858474,-5.651154,-1.360314,2.048315,-5.576031,-0.7626005,2.059398,-5.348265,-0.4395481,1.64477,-5.860475,-0.4508113,0.8193878,-5.817737,-1.032685,2.062567,-5.416361,-1.063199,1.652088,-6.017715,-1.104493,0.827058,-5.982549,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,121.4703927,121.9418595,165.6593402,168.4108357,0.0555595,0.0632297,1.720389922
67,10182024021833555,-0.8630714,3.087919,-5.461192,-0.8662611,2.963053,-5.438053,-0.8774529,2.580029,-5.382144,-0.9006032,2.05827,-5.320367,-0.8662611,2.963053,-5.438053,-0.8662611,2.963053,-5.438053,-0.9006032,2.05827,-5.320367,-0.9006032,2.05827,-5.320367,-0.5581065,2.905308,-5.365354,-0.4499951,2.488214,-5.369959,-0.375649,2.076317,-5.468942,-0.3768058,1.975319,-5.511161,-0.375649,2.076317,-5.468942,-1.186057,2.874949,-5.465139,-1.286067,2.455042,-5.471518,-1.36302,2.044432,-5.570755,-1.423305,1.880646,-5.630641,-1.36302,2.044432,-5.570755,-0.7620613,2.059649,-5.351215,-0.3828114,1.590612,-5.933885,-0.2341077,0.9434386,-6.288707,-1.033278,2.062367,-5.418553,-1.083502,1.597633,-6.107852,-1.066681,0.9517813,-6.495418,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,153.8308185,154.5232608,166.6114994,167.1843588,0.1796103,0.187953,1.751354264
68,10182024021833859,-0.8722085,3.090111,-5.448988,-0.8746605,2.964931,-5.427438,-0.8824964,2.581035,-5.376668,-0.9007129,2.058356,-5.320158,-0.8746605,2.964931,-5.427438,-0.8746605,2.964931,-5.427438,-0.9007129,2.058356,-5.320158,-0.9007129,2.058356,-5.320158,-0.5644604,2.903459,-5.361426,-0.4536697,2.4872,-5.371308,-0.3766909,2.075509,-5.467974,-0.3755598,1.975423,-5.510242,-0.3766909,2.075509,-5.467974,-1.193859,2.872889,-5.454725,-1.295049,2.453525,-5.462458,-1.363947,2.04272,-5.569081,-1.420129,1.892226,-5.626114,-1.363947,2.04272,-5.569081,-0.761539,2.060229,-5.351486,-0.3630959,1.598866,-5.959534,-0.2283148,0.8949376,-6.197429,-1.034221,2.061674,-5.417056,-1.095931,1.60275,-6.135753,-1.11934,0.899661,-6.411688,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,143.5667032,143.9629022,167.5612488,166.0822143,0.1311093,0.1358327,1.775612125
69,10182024021834198,-0.8758449,3.091298,-5.444732,-0.8781723,2.966079,-5.423265,-0.8853551,2.582143,-5.372732,-0.9008391,2.058823,-5.317979,-0.8781723,2.966079,-5.423265,-0.8781723,2.966079,-5.423265,-0.9008391,2.058823,-5.317979,-0.9008391,2.058823,-5.317979,-0.5675778,2.903386,-5.360928,-0.4559855,2.487256,-5.373014,-0.3769357,2.075409,-5.465849,-0.3744007,1.978339,-5.508941,-0.3769357,2.075409,-5.465849,-1.195387,2.873025,-5.453331,-1.296593,2.453817,-5.461922,-1.363758,2.042703,-5.570053,-1.418905,1.899174,-5.625737,-1.363758,2.042703,-5.570053,-0.761272,2.061288,-5.350302,-0.3061497,1.654308,-5.935706,0.02414358,1.184605,-6.227555,-1.034564,2.06151,-5.412982,-1.170431,1.655009,-6.133931,-1.345119,1.185717,-6.541599,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,160.1109501,159.8434704,168.3743455,165.9342547,0.4207767,0.4218887,1.648501812
