GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
11,10182024022351151,-0.7879716,3.017673,-5.233639,-0.7974578,2.887334,-5.211996,-0.8124889,2.480488,-5.148309,-0.8236772,1.922508,-5.046775,-0.7974578,2.887334,-5.211996,-0.7974578,2.887334,-5.211996,-0.8236772,1.922508,-5.046775,-0.8236772,1.922508,-5.046775,-0.4911325,2.861243,-5.155374,-0.3991562,2.369227,-5.267513,-0.3716837,1.963431,-5.479065,-0.3179536,1.880559,-5.541172,-0.3716837,1.963431,-5.479065,-1.10604,2.840888,-5.217089,-1.258958,2.378065,-5.217874,-1.291095,1.949885,-5.387534,-1.324471,1.917274,-5.411141,-1.291095,1.949885,-5.387534,-0.6708376,1.927807,-5.0911,-0.1645421,1.755034,-5.85804,-0.1294096,1.193465,-5.964129,-0.9711202,1.924982,-5.143579,-1.165414,1.745617,-6.032959,-1.149845,1.183864,-6.142467,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,111.4938289,111.5498633,163.8730082,154.5593361,0.4296367,0.4200357,1.676794866
12,10182024022352173,-0.8053553,3.045296,-5.534996,-0.8086868,2.913126,-5.490141,-0.8170704,2.508042,-5.355106,-0.8321941,1.939785,-5.218405,-0.8086868,2.913126,-5.490141,-0.8086868,2.913126,-5.490141,-0.8321941,1.939785,-5.218405,-0.8321941,1.939785,-5.218405,-0.5083591,2.875497,-5.468289,-0.3591306,2.321019,-5.41875,-0.281424,1.871219,-5.497628,-0.2317741,1.787504,-5.545286,-0.281424,1.871219,-5.497628,-1.112505,2.833887,-5.484149,-1.246233,2.333725,-5.354418,-1.339404,1.880945,-5.463269,-1.353873,1.81501,-5.550803,-1.339404,1.880945,-5.463269,-0.6730629,1.945591,-5.279421,-0.4249312,1.644174,-6.062304,-0.1921156,1.295305,-6.565456,-0.9856821,1.940861,-5.299878,-1.12139,1.633637,-6.107877,-1.287146,1.278736,-6.63711,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,166.3380867,166.0530377,164.3602784,152.4827908,0.5314767,0.5149077,1.70721803
13,10182024022353152,-0.7959235,3.026055,-5.449267,-0.7993491,2.891559,-5.414597,-0.8092762,2.480298,-5.327211,-0.8223659,1.918549,-5.222532,-0.7993491,2.891559,-5.414597,-0.7993491,2.891559,-5.414597,-0.8223659,1.918549,-5.222532,-0.8223659,1.918549,-5.222532,-0.493754,2.871101,-5.366958,-0.3514932,2.311166,-5.373726,-0.2705928,1.868755,-5.479815,-0.214304,1.777708,-5.539639,-0.2705928,1.868755,-5.479815,-1.112698,2.825061,-5.398369,-1.278544,2.371388,-5.277202,-1.321858,1.931212,-5.38251,-1.339883,1.893818,-5.449679,-1.321858,1.931212,-5.38251,-0.6665573,1.923699,-5.278268,-0.3083417,1.684854,-6.069104,-0.05763882,1.28972,-6.540384,-0.9726725,1.921132,-5.308531,-1.158499,1.677724,-6.153152,-1.313195,1.27919,-6.66451,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,158.6253566,158.633041,166.8218879,149.0177819,0.5258917,0.5153617,1.738130965
14,10182024022354148,-0.7535471,3.014576,-5.370726,-0.7617309,2.881419,-5.342478,-0.7849582,2.471591,-5.275139,-0.8115122,1.911972,-5.20006,-0.7617309,2.881419,-5.342478,-0.7617309,2.881419,-5.342478,-0.8115122,1.911972,-5.20006,-0.8115122,1.911972,-5.20006,-0.4605734,2.856431,-5.279306,-0.3404679,2.333846,-5.31183,-0.264414,1.90114,-5.456707,-0.2573743,1.881356,-5.496481,-0.264414,1.90114,-5.456707,-1.098442,2.820746,-5.363974,-1.278605,2.374462,-5.259834,-1.305459,1.93059,-5.421637,-1.349545,1.882594,-5.457451,-1.305459,1.93059,-5.421637,-0.6583781,1.91701,-5.244508,-0.1280032,1.6735,-5.905529,0.1150337,1.15853,-6.210363,-0.9593375,1.914951,-5.294713,-1.233645,1.665937,-6.089968,-1.386235,1.14826,-6.460799,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,143.1583203,144.1535959,164.9362497,142.9949652,0.3947017,0.3844317,1.707692879
15,10182024022355144,-0.7539405,3.00821,-5.395823,-0.7605615,2.875752,-5.36111,-0.7808995,2.468311,-5.276885,-0.8087716,1.910291,-5.19474,-0.7605615,2.875752,-5.36111,-0.7605615,2.875752,-5.36111,-0.8087716,1.910291,-5.19474,-0.8087716,1.910291,-5.19474,-0.4580776,2.853117,-5.302639,-0.3366249,2.3287,-5.30783,-0.2735281,1.896995,-5.476499,-0.252416,1.846843,-5.528967,-0.2735281,1.896995,-5.476499,-1.092125,2.819275,-5.363025,-1.272867,2.373225,-5.272213,-1.314212,1.936033,-5.428738,-1.340174,1.928562,-5.473094,-1.314212,1.936033,-5.428738,-0.6579031,1.91445,-5.239283,-0.1361908,1.656887,-5.897127,0.09784132,1.083894,-6.196507,-0.9545451,1.914055,-5.290778,-1.210971,1.655455,-6.083702,-1.35439,1.08196,-6.448605,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,140.6047048,141.5040297,158.9058139,145.5410873,0.3200657,0.3181317,1.741872273
16,10182024022500339,-0.8755834,2.655661,-2.473541,-0.8758006,2.519094,-2.433821,-0.8754749,2.096705,-2.330573,-0.8729597,1.514922,-2.210154,-0.8758006,2.519094,-2.433821,-0.8758006,2.519094,-2.433821,-0.8729597,1.514922,-2.210154,-0.8729597,1.514922,-2.210154,-0.579366,2.517439,-2.434688,-0.5092273,2.035907,-2.389828,-0.6744785,2.085567,-2.765108,-0.7219105,2.070411,-2.874129,-0.6744785,2.085567,-2.765108,-1.177588,2.427292,-2.437196,-1.262466,1.953744,-2.362649,-1.305989,1.483068,-2.323343,-1.298836,1.367214,-2.317441,-1.305989,1.483068,-2.323343,-0.728435,1.524373,-2.262537,-0.6179489,0.7261992,-2.196612,-0.6809485,0.1258301,-2.007788,-1.014031,1.516,-2.295322,-1.08022,0.7126465,-2.249678,-1.028492,0.1156406,-2.047684,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,161.4098313,161.9403768,74.97162905,173.6834571,-0.6379982,-0.6481877,1.604528449
17,10182024022502363,-0.8173524,3.091432,-6.196779,-0.8174314,2.953865,-6.144042,-0.8185429,2.530744,-6.001781,-0.8217547,1.952096,-5.827793,-0.8174314,2.953865,-6.144042,-0.8174314,2.953865,-6.144042,-0.8217547,1.952096,-5.827793,-0.8217547,1.952096,-5.827793,-0.521708,2.942248,-6.112654,-0.426284,2.504523,-5.940958,-0.5883602,2.568691,-6.326198,-0.7440999,2.597433,-6.248113,-0.5883602,2.568691,-6.326198,-1.109672,2.851761,-6.164673,-1.208446,2.428837,-5.975008,-1.262764,1.987766,-5.808461,-1.280213,1.836061,-5.746903,-1.262764,1.987766,-5.808461,-0.6817806,1.953611,-5.873412,-0.6214936,1.055596,-5.704953,-0.6531838,0.472015,-5.595153,-0.9570581,1.956288,-5.919112,-0.9788198,1.059071,-5.764275,-0.9356174,0.4747618,-5.64204,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,173.1700879,174.1317871,57.26684391,173.558664,-0.2918133,-0.2890665,1.672548926
18,10182024022503386,-0.8030179,2.766524,-5.933184,-0.7964425,2.637767,-5.924428,-0.7764515,2.243353,-5.909188,-0.7540132,1.708789,-5.878519,-0.7964425,2.637767,-5.924428,-0.7964425,2.637767,-5.924428,-0.7540132,1.708789,-5.878519,-0.7540132,1.708789,-5.878519,-0.5014544,2.652449,-5.823701,-0.3990924,2.217843,-5.69006,-0.2857368,1.770713,-5.645328,-0.2487705,1.673348,-5.718132,-0.2857368,1.770713,-5.645328,-1.107932,2.594865,-5.911322,-1.183917,2.160212,-5.768549,-1.232983,1.761026,-5.747118,-1.26978,1.620369,-5.817617,-1.232983,1.761026,-5.747118,-0.6033974,1.713616,-5.922496,-0.347615,0.9925008,-6.222206,-0.3650665,0.3488551,-6.065173,-0.9006147,1.712216,-5.971558,-0.9584991,0.9896225,-6.323045,-0.9274161,0.3462055,-6.158,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,139.2556736,139.1312798,168.835263,164.8494973,-0.4149732,-0.4176228,1.644268248
19,10182024022504389,-0.7586403,2.826496,-5.673809,-0.7581673,2.695638,-5.631412,-0.7543536,2.294285,-5.524927,-0.7450328,1.753314,-5.405782,-0.7581673,2.695638,-5.631412,-0.7581673,2.695638,-5.631412,-0.7450328,1.753314,-5.405782,-0.7450328,1.753314,-5.405782,-0.4700519,2.683682,-5.593992,-0.3607659,2.20349,-5.572852,-0.2658476,1.790023,-5.63015,-0.2466171,1.699726,-5.734839,-0.2658476,1.790023,-5.63015,-1.082034,2.643802,-5.648808,-1.189877,2.171213,-5.571001,-1.23461,1.764304,-5.653763,-1.255545,1.673941,-5.74052,-1.23461,1.764304,-5.653763,-0.5822793,1.763774,-5.448963,-0.1876224,1.499608,-6.158736,-0.1973046,0.8323923,-5.999642,-0.9047117,1.749522,-5.500828,-1.013288,1.463111,-6.291549,-0.9855228,0.797551,-6.126431,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,95.83063694,95.62544127,169.8492769,158.4344662,0.068564,0.0337227,1.720136068
20,10182024022505377,-0.7478371,2.82906,-5.728197,-0.7492015,2.698459,-5.689312,-0.7538509,2.294945,-5.587116,-0.7602652,1.739421,-5.471995,-0.7492015,2.698459,-5.689312,-0.7492015,2.698459,-5.689312,-0.7602652,1.739421,-5.471995,-0.7602652,1.739421,-5.471995,-0.4558281,2.673073,-5.650031,-0.3190343,2.211056,-5.587717,-0.2795202,1.805259,-5.685009,-0.2751221,1.734514,-5.725266,-0.2795202,1.805259,-5.685009,-1.066855,2.639419,-5.693707,-1.191263,2.177698,-5.618783,-1.248548,1.752689,-5.746141,-1.251534,1.662449,-5.829691,-1.248548,1.752689,-5.746141,-0.5955402,1.74973,-5.514082,-0.2157437,1.587955,-6.389371,-0.05119753,1.219377,-6.849736,-0.9211014,1.735617,-5.567499,-0.9674776,1.555367,-6.512713,-0.9555342,1.180174,-6.998117,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,152.3965354,152.8246526,156.5464533,153.5216785,0.4555487,0.4163457,1.764076979
21,10182024022506391,-0.7485434,2.82234,-5.704153,-0.7486494,2.689543,-5.671995,-0.7510668,2.283875,-5.588898,-0.7530131,1.725827,-5.492554,-0.7486494,2.689543,-5.671995,-0.7486494,2.689543,-5.671995,-0.7530131,1.725827,-5.492554,-0.7530131,1.725827,-5.492554,-0.4519643,2.664319,-5.613539,-0.3198464,2.202089,-5.558311,-0.2646412,1.831996,-5.632067,-0.2734018,1.753956,-5.674919,-0.2646412,1.831996,-5.632067,-1.075116,2.628904,-5.682546,-1.210644,2.169369,-5.619482,-1.247711,1.752812,-5.753178,-1.259606,1.650689,-5.829996,-1.247711,1.752812,-5.753178,-0.5884534,1.739623,-5.526575,-0.1300355,1.497742,-6.2493,0.1397545,1.042064,-6.650647,-0.9146147,1.718755,-5.597619,-0.9796106,1.443386,-6.434354,-1.022746,0.9676864,-6.903863,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,1,1,1,1,1,152.4532988,152.9020152,160.799477,152.3952063,0.2782357,0.2038581,1.745927807
22,10182024022507363,-0.7522042,2.825863,-5.606927,-0.7527318,2.696253,-5.565031,-0.7556496,2.302942,-5.419419,-0.7579596,1.77223,-5.214422,-0.7527318,2.696253,-5.565031,-0.7527318,2.696253,-5.565031,-0.7579596,1.77223,-5.214422,-0.7579596,1.77223,-5.214422,-0.4635528,2.668149,-5.555744,-0.3559808,2.19308,-5.575177,-0.3289426,1.771076,-5.737551,-0.2662896,1.686436,-5.84136,-0.3289426,1.771076,-5.737551,-1.071178,2.646955,-5.557544,-1.18925,2.182924,-5.493865,-1.230667,1.789578,-5.584649,-1.269864,1.695783,-5.641253,-1.230667,1.789578,-5.584649,-0.5939851,1.778363,-5.284313,-0.486429,1.568493,-6.117764,-0.3792215,0.9005958,-6.395002,-0.9185888,1.771721,-5.282622,-1.023826,1.557497,-6.114965,-1.132789,0.8851757,-6.391077,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,1,127.1912385,127.2639708,159.288011,157.914075,0.1367675,0.1213474,1.775580535
23,10182024022508371,-0.7430561,2.830128,-5.469392,-0.7455665,2.698456,-5.436344,-0.7515912,2.297352,-5.354298,-0.7572926,1.740143,-5.249801,-0.7455665,2.698456,-5.436344,-0.7455665,2.698456,-5.436344,-0.7572926,1.740143,-5.249801,-0.7572926,1.740143,-5.249801,-0.4522581,2.655427,-5.415163,-0.3449376,2.177728,-5.490337,-0.3477233,1.826204,-5.672442,-0.3343259,1.75893,-5.767422,-0.3477233,1.826204,-5.672442,-1.057639,2.638085,-5.444664,-1.213367,2.180565,-5.408038,-1.230611,1.806526,-5.571215,-1.254579,1.720265,-5.641732,-1.230611,1.806526,-5.571215,-0.5905852,1.746546,-5.301499,-0.2392753,1.588756,-6.200282,-0.2503356,1.058561,-6.328178,-0.9209612,1.739932,-5.336153,-1.059927,1.572328,-6.286362,-1.011826,1.043318,-6.408051,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,1,111.4108723,111.8377648,157.6018868,147.9745314,0.2947327,0.2794897,1.704837611
24,10182024022509381,-0.7592518,2.746269,-5.95535,-0.7601848,2.632308,-5.856475,-0.7627068,2.276765,-5.578411,-0.7667435,1.763435,-5.272336,-0.7601848,2.632308,-5.856475,-0.7601848,2.632308,-5.856475,-0.7667435,1.763435,-5.272336,-0.7667435,1.763435,-5.272336,-0.4632402,2.601419,-5.834287,-0.2989176,2.159779,-5.711974,-0.209299,1.755078,-5.753502,-0.160957,1.643795,-5.811173,-0.209299,1.755078,-5.753502,-1.066529,2.573742,-5.886662,-1.205399,2.136988,-5.738525,-1.26906,1.737063,-5.75582,-1.312417,1.609609,-5.875641,-1.26906,1.737063,-5.75582,-0.6041165,1.774667,-5.326907,-0.3879703,1.535835,-6.099441,-0.4119495,0.833511,-5.926549,-0.9263853,1.758394,-5.355006,-0.9698836,1.50645,-6.150178,-0.9135113,0.8081844,-5.970281,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,92.74316399,92.88656256,158.2585254,157.9510707,0.0696827,0.0443561,1.738379421
25,10182024022510387,-0.7564015,2.772114,-5.962455,-0.7604744,2.645238,-5.903219,-0.7713426,2.259335,-5.740737,-0.7853681,1.737931,-5.524419,-0.7604744,2.645238,-5.903219,-0.7604744,2.645238,-5.903219,-0.7853681,1.737931,-5.524419,-0.7853681,1.737931,-5.524419,-0.4592183,2.628652,-5.849499,-0.3169016,2.16721,-5.79662,-0.1836449,1.713488,-5.783082,-0.1357626,1.619737,-5.810384,-0.1836449,1.713488,-5.783082,-1.072533,2.596051,-5.905403,-1.185203,2.133391,-5.825138,-1.268103,1.687105,-5.826756,-1.305537,1.595317,-5.886378,-1.268103,1.687105,-5.826756,-0.6243943,1.745133,-5.577435,-0.4251672,1.407731,-6.298905,-0.4696668,0.8044196,-6.015411,-0.9418159,1.73796,-5.607932,-0.9764872,1.395273,-6.351874,-0.97154,0.793079,-6.063629,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,88.97212206,89.13687321,175.3264709,169.7330684,0.0405913,0.0292507,1.664794119
26,10182024022511412,-0.7209833,2.838141,-5.622411,-0.7218511,2.708152,-5.566487,-0.723399,2.313388,-5.400795,-0.72295,1.807758,-5.163032,-0.7218511,2.708152,-5.566487,-0.7218511,2.708152,-5.566487,-0.72295,1.807758,-5.163032,-0.72295,1.807758,-5.163032,-0.4349573,2.659954,-5.574768,-0.3073843,2.183659,-5.626414,-0.2209615,1.78292,-5.731299,-0.1839941,1.659063,-5.821082,-0.2209615,1.78292,-5.731299,-1.019881,2.621578,-5.602257,-1.154404,2.15255,-5.629466,-1.23701,1.762628,-5.756653,-1.292094,1.626114,-5.870621,-1.23701,1.762628,-5.756653,-0.5615124,1.814423,-5.224485,-0.347905,1.588012,-6.038193,-0.3328183,0.8855706,-5.961331,-0.8821282,1.805753,-5.240052,-0.9980848,1.570429,-6.06976,-0.9866532,0.8678892,-5.993076,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,99.31973654,99.39231925,171.1795997,164.9619392,0.1217423,0.1040609,1.753843608
27,10182024022512369,-0.7675451,2.915031,-5.356485,-0.765733,2.78714,-5.324718,-0.7609129,2.395134,-5.236161,-0.7684278,1.868358,-5.111139,-0.765733,2.78714,-5.324718,-0.765733,2.78714,-5.324718,-0.7684278,1.868358,-5.111139,-0.7684278,1.868358,-5.111139,-0.4935495,2.769732,-5.301337,-0.3615955,2.303112,-5.292869,-0.2707968,1.86205,-5.360457,-0.2767712,1.830297,-5.383275,-0.2707968,1.86205,-5.360457,-1.075283,2.704725,-5.323605,-1.187173,2.247264,-5.24807,-1.251791,1.777504,-5.362214,-1.259977,1.72157,-5.397938,-1.251791,1.777504,-5.362214,-0.6140628,1.880507,-5.16283,-0.3069492,1.638687,-5.986185,-0.2950549,0.9668666,-6.183924,-0.9195162,1.859666,-5.196637,-0.9969112,1.591611,-6.062548,-0.9404732,0.9228296,-6.255357,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,121.0136309,122.5556809,169.6022817,156.6053253,0.2030383,0.1590013,1.781873948
28,10182024022513367,-0.7892764,2.894089,-5.353625,-0.785495,2.768484,-5.315203,-0.7755474,2.38262,-5.218939,-0.7654441,1.851381,-5.11387,-0.785495,2.768484,-5.315203,-0.785495,2.768484,-5.315203,-0.7654441,1.851381,-5.11387,-0.7654441,1.851381,-5.11387,-0.5143641,2.769761,-5.302293,-0.3833606,2.296631,-5.329282,-0.2791587,1.861684,-5.494034,-0.2351761,1.745894,-5.557165,-0.2791587,1.861684,-5.494034,-1.094928,2.694137,-5.321734,-1.242284,2.23882,-5.238758,-1.247711,1.796685,-5.385267,-1.265186,1.714885,-5.425256,-1.247711,1.796685,-5.385267,-0.6055759,1.867255,-5.16892,-0.3235777,1.677618,-6.096551,-0.1432267,1.281141,-6.704434,-0.9214855,1.83728,-5.196534,-0.9922441,1.614171,-6.155001,-1.019831,1.197964,-6.781059,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,159.046778,159.4206354,162.8132834,147.0967553,0.5173127,0.4341357,1.916067904
29,10182024022514388,-0.805576,2.881291,-5.335904,-0.800301,2.755422,-5.302579,-0.7843357,2.369714,-5.215876,-0.7637953,1.839081,-5.118371,-0.800301,2.755422,-5.302579,-0.800301,2.755422,-5.302579,-0.7637953,1.839081,-5.118371,-0.7637953,1.839081,-5.118371,-0.5381505,2.776408,-5.285823,-0.391102,2.307044,-5.328054,-0.291366,1.849998,-5.438782,-0.2695245,1.786757,-5.459258,-0.291366,1.849998,-5.438782,-1.117294,2.68162,-5.295263,-1.270128,2.231866,-5.210097,-1.253452,1.795401,-5.406152,-1.262353,1.699174,-5.475551,-1.253452,1.795401,-5.406152,-0.6042319,1.857897,-5.176212,-0.3294352,1.66769,-6.112296,-0.1505332,1.262189,-6.652815,-0.9202203,1.822057,-5.199867,-1.001131,1.591506,-6.162579,-1.040743,1.161221,-6.719455,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,155.5092662,155.7906474,170.2081221,140.0247565,0.4983607,0.3973927,1.875293729
30,10182024022515396,-0.7415423,2.701261,-5.973917,-0.7478073,2.606511,-5.856505,-0.762559,2.303916,-5.527728,-0.7774292,1.887259,-5.137334,-0.7478073,2.606511,-5.856505,-0.7478073,2.606511,-5.856505,-0.7774292,1.887259,-5.137334,-0.7774292,1.887259,-5.137334,-0.4513505,2.570466,-5.76333,-0.3523166,2.185341,-5.4933,-0.2039527,1.746317,-5.610869,-0.1525405,1.670299,-5.667927,-0.2039527,1.746317,-5.610869,-1.052464,2.536629,-5.957452,-1.240386,2.132428,-5.783813,-1.32832,1.753456,-5.725972,-1.339642,1.645302,-5.796569,-1.32832,1.753456,-5.725972,-0.6318796,1.902144,-5.185009,-0.2990605,1.5808,-5.958618,-0.2643052,0.8923913,-5.771039,-0.9196315,1.875984,-5.227028,-0.9463239,1.521956,-6.053137,-0.9016004,0.8344542,-5.864102,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,97.82531443,97.6970508,131.416824,162.8107656,0.128563,0.0706259,1.782090874
31,10182024022516410,-0.6192746,2.835039,-6.377992,-0.6316146,2.700541,-6.319011,-0.6491272,2.299895,-6.179306,-0.6581131,1.752064,-6.049426,-0.6316146,2.700541,-6.319011,-0.6316146,2.700541,-6.319011,-0.6581131,1.752064,-6.049426,-0.6581131,1.752064,-6.049426,-0.378595,2.687053,-6.176006,-0.3672392,2.310376,-5.899951,-0.2736948,1.829577,-5.890666,-0.213928,1.720102,-5.913004,-0.2736948,1.829577,-5.890666,-0.9283004,2.630487,-6.471888,-1.150316,2.227993,-6.340857,-1.141567,1.841415,-6.236066,-1.153347,1.716063,-6.175445,-1.141567,1.841415,-6.236066,-0.5390477,1.763157,-6.05266,-0.05645078,1.219463,-6.489633,-0.03076446,0.548154,-6.344834,-0.7771345,1.747914,-6.183159,-0.527445,1.189309,-6.747793,-0.5463235,0.5151467,-6.627421,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,122.6064524,122.1956223,143.8235654,150.9405182,-0.2156743,-0.2486816,1.696743221
