GlobalID,EntryID,Spatial,Temporal,App,missing_joints_count,missing_joints_ratio,collapsed_joints_count,center_of_mass_x,center_of_mass_y,center_of_mass_z,distance_from_origin,bbox_width,bbox_height,bbox_depth,bbox_volume,max_joint_distance_from_com,distance_from_floor,below_floor,left_forearm_length,right_forearm_length,left_shin_length,right_shin_length,arm_length_symmetry,leg_length_symmetry,body_forward_x,body_forward_y,body_forward_z
2644,08062025061652615,1,1,Puzzle,0,0.0,0,-2.34493124,-2.593103307,13.257174000000001,13.710417562838058,9.808713000000001,14.562728,2.682690000000001,383.19978407980966,7.609548619013271,,,2.5614395607566074,3.1342878686220423,4.721351544738223,4.880177748247459,0.572848307865435,0.15882620350923649,0.009145026731219526,0.964246692069675,-0.26484841951345456
2645,08062025061652820,1,1,Puzzle,0,0.0,0,-3.00643248,-2.7029274099999996,12.620668999999998,13.252386156767738,9.6157739,14.970902,3.10801,447.41920104205485,7.90389204688254,,,2.219034689363373,3.14121097109852,5.245557190676697,4.9087359441343565,0.9221762817351471,0.3368212465423408,0.02368816334627204,0.9649553205105973,-0.26134287886906504
2646,08062025061653013,1,1,Puzzle,0,0.0,0,-4.2775177933,-3.01591868,12.003327,13.094761663554632,10.681667267,14.775649000000001,2.37852,375.39840144923295,8.029408681822792,,,3.049568109534817,3.106724946092347,5.376044007504495,5.32500045902154,0.0571568365575299,0.051043548482955,-0.021027778271538185,0.9676489669495818,-0.25142257118717515
2647,08062025061653214,1,1,Puzzle,0,0.0,0,-5.803948499999999,-3.37740808,11.4754409,13.295805631058778,9.612246,14.761963,2.9585410000000003,419.80400889545155,7.926404413925644,,,2.6587192954174395,3.009288239219607,5.360952719479999,5.373553242300852,0.3505689438021675,0.012600522820852333,-0.0373134641329848,0.970387686893282,-0.23865339411016495
2648,08062025061653414,1,1,Puzzle,0,0.0,0,-6.0447028000000005,-2.98796239,10.915213,12.829973734180104,5.642671000000001,15.729574,3.042586,270.05023071192903,8.359216746347014,,,4.979725611424554,2.817340769675846,5.144142870988324,5.439166245177381,2.162384841748708,0.2950233741890571,-0.10035074472596074,0.9720757691502867,-0.21212832687744357
2649,08062025061653618,1,1,Puzzle,0,0.0,0,-6.440788599999999,-3.34380565,11.164087899999998,13.315466670522225,5.157988999999999,15.752518,2.6545190000000005,215.68315829122542,7.993479413554306,,,3.5955136787192172,2.5123292240702155,4.664926963823228,5.228216084832761,1.0831844546490017,0.5632891210095332,-0.09386085969484738,0.9784224844162361,-0.1840640676669519
2650,08062025061653821,0,1,Puzzle,0,0.0,0,-6.363441900000001,-3.69893359,11.1886011,13.392546325954116,6.143578000000001,13.761984000000002,2.812779000000001,237.81433860761686,7.946867842934768,,,3.3135450776049873,3.5986784635565336,4.668419196645049,4.726591801576481,0.28513338595154636,0.05817260493143195,0.001274977175051603,0.9862055041412554,-0.16552062721816724
2651,08062025061654044,0,0,Puzzle,0,0.0,0,-6.481092200000001,-3.6741714,11.22857,13.475343254491843,6.081555999999999,13.771362,2.939070000000001,246.1509603283044,7.8679659743114545,,,3.291390373449379,3.6666476866497058,4.485711052031773,4.604628214015763,0.37525731320032696,0.11891716198399038,-0.01636704929113622,0.9894394886988119,-0.1440195052794412
2652,08062025061654218,0,0,Puzzle,0,0.0,0,-6.7192573,-4.386985643,11.381922,13.926313586501468,6.446218,12.771273,3.3111499999999996,272.59509212553115,7.399694412007576,,,2.8228611571098825,3.166366717010405,4.522973204857619,4.727752352632802,0.34350555990052234,0.20477914777518258,-0.12367199768385569,0.9747157626626364,-0.18610324824107619
2653,08062025061654413,0,0,Puzzle,0,0.0,0,-6.7461708,-4.2651028,11.278390300000002,13.816801732545583,6.268527,12.11221,2.926907,222.2275079272055,7.768139879734953,,,2.9493315233914026,3.172317228345275,4.55459851950235,2.7674575286932583,0.2229857049538726,1.7871409908090916,-0.07033022529193618,0.9829713953615502,-0.16976717972373992
