GlobalID,EntryID,Spatial,Temporal,App,missing_joints_count,missing_joints_ratio,collapsed_joints_count,center_of_mass_x,center_of_mass_y,center_of_mass_z,distance_from_origin,bbox_width,bbox_height,bbox_depth,bbox_volume,max_joint_distance_from_com,distance_from_floor,min_foot_height_above_floor,below_floor,left_forearm_length,right_forearm_length,left_shin_length,right_shin_length,arm_length_symmetry,leg_length_symmetry,body_upright_x,body_upright_y,body_upright_z,body_forward_x,body_forward_y,body_forward_z
31,09182024053606468,0,1,PianoTiles,0,0.0,0,5.7716983,1.0086737099999998,-4.5465504,7.4162689041868095,1.4774830000000003,2.0324075,1.4049299999999993,4.218790580775989,1.3734447472466875,1.0086737099999998,0.1789635,False,0.5654726703919561,0.6041019657987299,0.8550380672117761,0.8534442792995688,0.038629295406773734,0.0015937879122073229,0.029090680366058733,0.9855147251126056,-0.16707620686999425,0.14463048339517978,0.0,-0.989485736770812
32,09182024053606951,0,1,PianoTiles,0,0.0,0,5.7593936999999995,0.9419107,-4.3301300000000005,7.266900121459918,1.1626180000000002,2.3641346,0.8306899999999997,2.2832224394715874,1.2723769356954644,0.9419107,0.1502086,True,0.4904092230076839,0.610239236678239,1.0038794940289844,1.0042544115069696,0.11983001367055507,0.0003749174779852371,0.02291116690524793,0.9838041031313615,-0.17777672820967724,0.370865638732188,0.0,-0.9286865337710923
33,09182024053607454,0,1,PianoTiles,0,0.0,0,5.764147899999999,0.9474589530000002,-4.3057971,7.256925529937776,1.1232190000000006,2.31625052,0.8222849999999999,2.1393031914301854,1.2713449909775356,0.9474589530000002,0.09839952,True,0.5480966636775306,0.6113722764163914,1.0189097900270967,1.018328143135683,0.06327561273886073,0.0005816468914137118,0.01666264020320812,0.9846726402076073,-0.17361494189164267,0.39952366145918844,0.0,-0.9167228828464159
34,09182024053607965,0,1,PianoTiles,0,0.0,0,5.7705285,0.9453180000000001,-4.3057485,7.261686817516196,1.1110629999999997,2.32253118,0.8112499999999994,2.0934131510354685,1.2795828693552833,0.9453180000000001,0.09804618,True,0.5876065393644714,0.613676571242507,0.9990581046307326,0.9979472604209857,0.026070031878035582,0.0011108442097469418,0.012967303841850752,0.9873010521564268,-0.15833029224341702,0.34447680080473425,0.0,-0.9387948304647482
35,09182024053608427,0,0,PianoTiles,0,0.0,0,5.7814482,1.00268181,-4.468095099999999,7.375255109081456,1.685962,2.0939893,1.1995930000000006,4.235026798587922,1.3886457418570335,1.00268181,0.1130827,False,0.5259158497722235,0.6123098154299751,0.8402421293739323,0.8428475786060016,0.08639396565775159,0.00260544923206929,0.016542803185418942,0.9912605971240868,-0.13087690496022306,0.18240730065345273,0.0,-0.9832230553990894
36,09182024053608929,0,0,PianoTiles,0,0.0,0,5.7757688,0.988437727,-4.4780489,7.374919411220815,1.19712,2.17173051,1.1770929999999997,3.060232310559038,1.283465880621751,0.988437727,0.02834749,False,0.5204723653829183,0.6185459340449097,0.8235942488073349,0.8258436419480655,0.09807356866199135,0.0022493931407305823,0.019650913049690775,0.9908301571500487,-0.13367662958918147,0.031708065297772224,0.0,-0.9994971728799797
37,09182024053609460,0,0,PianoTiles,0,0.0,0,5.7635573,0.9312784500000001,-4.316161500000001,7.260518052859586,1.1303460000000003,2.3676238,0.8100930000000002,2.1679985041567296,1.2697289936055811,0.9312784500000001,0.1671048,True,0.5162484783502612,0.6195904262612844,0.9929995791395129,0.9902127399049158,0.10334194791102314,0.002786839234597105,0.013388834755307581,0.9939990616004102,-0.10856613026814098,0.13716466102935837,0.0,-0.990548260189629
38,09182024053609955,0,1,PianoTiles,0,0.0,0,5.783249100000001,0.9486658969999999,-4.412388900000001,7.335878471023416,1.1321789999999998,2.30359486,0.8726599999999998,2.2759685981384465,1.2770102964658456,0.9486658969999999,0.08910286,True,0.5295214621639145,0.619217628235219,0.8157467482426956,0.8178112263773474,0.08969616607130448,0.002064478134651826,0.0074117718662164616,0.9969640532331786,-0.07750962649035927,0.35928969969009783,0.0,-0.9332260774842286
39,09182024053610468,0,1,PianoTiles,0,0.0,0,5.8139826,1.0036295100000001,-4.628688200000001,7.498961282688747,1.120666,2.0527244000000002,1.7325209999999998,3.985523260332609,1.3906064228275181,1.0036295100000001,0.1677226,False,0.5619949606395506,0.6316854565986224,0.9260301087177243,0.9248927030443528,0.06969049595907184,0.0011374056733715054,0.00845653255377719,0.9971673091403682,-0.07473850840714064,0.4003207573531783,0.0,-0.9163750821755128
40,09182024053610968,0,1,PianoTiles,0,0.0,0,5.7869905,0.9232061999999999,-4.3447598,7.295101538327258,1.1186920000000002,2.4007384999999997,0.8399029999999996,2.255716529760737,1.296314160553116,0.9232061999999999,0.1843535,True,0.5375406644115401,0.6372236308789013,0.9754778665459509,0.9756716603713617,0.09968296646736119,0.00019379382541073742,0.00694906375334495,0.9962248176640474,-0.08653220893509701,0.3348172721694538,0.0,-0.9422830754380584
41,09182024053611508,0,1,PianoTiles,0,0.0,0,5.7932556,0.92006326,-4.3961284,7.330366413667174,1.122496,2.4000016,0.7924370000000001,2.1348190938165805,1.298842875818822,0.92006326,0.1882246,True,0.537787174794091,0.6346717599038184,0.8942944875391997,0.8937276578882182,0.09688458510972742,0.0005668296509815374,0.004298863964380583,0.9958575773428372,-0.09082513648473392,0.3191245247135248,0.0,-0.9477127928472671
42,09182024053611959,0,1,PianoTiles,0,0.0,0,5.8081782,0.9908600200000001,-4.5206556,7.426510932867534,1.3426169999999997,2.0973998999999997,1.4042469999999998,3.9543662383758713,1.3734350693010156,0.9908600200000001,0.1123831,False,0.5421116286109718,0.6309793809008422,0.8732843906628811,0.8717721285477125,0.08886775228987032,0.0015122621151686388,0.004316903012850048,0.9960308933411108,-0.0889034524553805,0.3418800822109672,0.0,-0.939743587042456
43,09182024053612463,0,1,PianoTiles,0,0.0,0,5.7896141000000005,0.92949892,-4.3238121000000005,7.285530230896472,1.1405659999999997,2.3761267000000004,0.8159770000000002,2.211403196806664,1.2798594937386008,0.92949892,0.1685077,True,0.5449569862439053,0.6322450242255448,0.9786078035148966,0.9784135386176185,0.08728803798163953,0.00019426489727814023,0.004133510897311673,0.9959665934416481,-0.0896295645191957,0.33407353165009185,0.0,-0.9425470149816586
44,09182024053612969,0,1,PianoTiles,0,0.0,0,5.787957199999999,0.9292350199999999,-4.3001816999999996,7.27017805314568,1.142811,2.3436806000000003,0.7932809999999995,2.1247111142377295,1.2743436438452742,0.9292350199999999,0.1408436,True,0.5435784230378905,0.6299507966352689,0.9571865813172947,0.9571901252483754,0.08637237359737837,3.5439310807072744e-06,0.0035372151016001044,0.9958668714047256,-0.09075606066753097,0.3243582491323927,0.0,-0.9459343139033327
45,09182024053613435,0,1,PianoTiles,0,0.0,0,5.7895921999999995,0.9279106699999999,-4.3024204,7.272634828735514,1.1507459999999998,2.3355001,0.794403,2.135011603732656,1.2722749431921112,0.9279106699999999,0.1362561,True,0.5419378114596175,0.6337882112333428,0.938444566279442,0.9384606593086149,0.09185039977372533,1.6093029172936646e-05,0.0045107738262472104,0.9960690571620591,-0.08846516989061359,0.406536025055825,0.0,-0.9136347521476016
46,09182024053613964,0,1,PianoTiles,0,0.0,0,5.7910049,0.9222448400000001,-4.2939134999999995,7.268009799265056,1.1691819999999993,2.3287084,0.7844179999999996,2.1357222943993897,1.2753087684399276,0.9222448400000001,0.1319644,True,0.5386948003753237,0.6569227631221877,0.9297235613857541,0.9297952344585393,0.11822796274686398,7.167307278521662e-05,0.004599038140206196,0.9962320867521386,-0.08660530107138097,0.9997663296369084,0.0,-0.021616801899092555
47,09182024053614433,0,1,PianoTiles,0,0.0,0,5.793220600000001,0.9110809400000001,-4.3449334,7.298624503968622,1.1471270000000002,2.3857959,0.7780360000000002,2.1293374002412584,1.2886853470029074,0.9110809400000001,0.1897359,True,0.5351859112034244,0.6437609258956308,0.9155977759388891,0.915803927710053,0.10857501469220643,0.00020615177116389827,0.0035429594354226103,0.9963266897799699,-0.08556035688639223,0.6987833551882848,0.0,0.7153333646012907
48,09182024053614947,0,1,PianoTiles,0,0.0,0,5.8177993,1.00825014,-4.590366100000001,7.478958348053539,1.1428529999999997,1.9714720000000001,1.6857690000000005,3.7982106679712753,1.3931500645292016,1.00825014,0.22265,False,0.5409438129009702,0.6199882833587179,0.9088995400672237,0.9086427515520278,0.07904447045774776,0.00025678851519594925,-0.0024664660925150694,0.9956102809953827,-0.09356326694440309,0.40779421569455143,0.0,0.9130738620977307
49,09182024053615454,0,1,PianoTiles,0,0.0,0,5.8014409,0.9316414900000002,-4.3293407,7.298483628724444,1.1632889999999998,2.3569949,0.8702760000000005,2.386180384079011,1.2624351398440081,0.9316414900000002,0.1644229,True,0.5291595287604673,0.6005520355323091,0.9791418610728532,0.9820441517360405,0.07139250677184172,0.002902290663187368,-0.010305670171722835,0.9930547599695403,-0.11720083986111389,0.9643258700319263,0.0,0.2647179940751449
50,09182024053615951,0,1,PianoTiles,0,0.0,0,5.837457000000001,0.95788239,-4.3084645,7.3182176277889806,1.3781220000000003,2.3324911999999998,0.9119190000000001,2.931324811971638,1.2400764535503535,0.95788239,0.1378882,True,0.5445167143772631,0.6005101812226001,0.9414334088321332,0.944205401353016,0.055993466845337014,0.0027719925208827823,-0.016924085637785777,0.994113509748609,-0.107013574188637,0.9973874182300151,0.0,0.07223806445680166
51,09182024053616459,0,1,PianoTiles,0,0.0,0,5.8335474,1.04751665,-4.4468418,7.409586249872608,1.5702100000000003,2.0589157,1.4909950000000003,4.820282497103722,1.31136718021812,1.04751665,0.1464493,False,0.5825941404929248,0.6254069002049787,0.8208865701346075,0.820112442793767,0.042812759712053894,0.0007741273408404803,-0.01740405952173541,0.99585095487428,-0.08931950732146178,0.02213422159327803,0.0,0.999755008106716
