GlobalID,EntryID,Spatial,Temporal,App,missing_joints_count,missing_joints_ratio,collapsed_joints_count,center_of_mass_x,center_of_mass_y,center_of_mass_z,distance_from_origin,bbox_width,bbox_height,bbox_depth,bbox_volume,max_joint_distance_from_com,distance_from_floor,min_foot_height_above_floor,below_floor,left_forearm_length,right_forearm_length,left_shin_length,right_shin_length,arm_length_symmetry,leg_length_symmetry,body_upright_x,body_upright_y,body_upright_z,body_forward_x,body_forward_y,body_forward_z
844,08062025072225855,0,0,War,0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.7,3.7,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
845,08062025072232610,1,0,War,0,0.0,0,0.007007488999999989,4.0460764137,0.020720515200000005,4.0461355377880865,3.267045,9.623805663,0.046600003,1.4651696219522725,5.581764029665709,7.7460764137,3.7039353370000003,False,1.8666293414882875,1.9901616280835082,2.5882342587235283,2.488968265332378,0.12353228659522064,0.09926599339115016,0.027959277366717578,0.9996051677115495,0.002790608087129012,-0.9968760413986194,0.0,-0.0789820111507558
846,08062025072233013,0,0,War,0,0.0,0,0.0886473989,4.488435367,0.024816667500000004,4.489379274694216,3.896449,9.63771013,0.060199997,2.26068121644083,5.15422709488008,8.188435367,3.70422287,False,1.931985486794867,1.9450973060422962,2.6191437837800065,2.4998276335853213,0.013111819247429324,0.11931615019468511,0.026547348052664017,0.9996440217138574,0.002658601721922397,0.999443752009524,0.0,0.03334946130187198
847,08062025072233320,0,0,War,0,0.0,0,-0.010142395000000044,4.41501359,0.024924118259999996,4.415095591233792,4.219472,9.634245700000001,0.060400006,2.455346614233712,5.2309565032636245,8.11501359,3.7114913,False,1.7499015923340946,1.0756532320023033,2.5234166556564457,2.4864617972156218,0.6742483603317913,0.03695485844082391,0.02957127021351363,0.999558853739772,0.0027636729893742553,-0.9979469062078967,0.0,0.06404664230143027
848,08062025072233570,0,0,War,0,0.0,0,-0.13412743100000002,4.151638957,0.019101831900000008,4.153848947302809,4.663245,9.62112333,0.049,2.1984171078872867,5.4962611949148865,7.8516389570000005,3.72289867,False,1.7115288941895197,1.9804556991796098,2.4759253470923657,2.3952879304407224,0.26892680499009014,0.08063741665164326,0.037442866020465176,0.9992942965121361,0.0029901074376074764,-0.9998352627705214,0.0,-0.01815068375027046
849,08062025072233786,0,0,War,0,0.0,0,-0.05736554500000006,4.129451594,0.0187122397,4.12989242243147,4.449811,9.63510806,0.051200022,2.1951707266137412,5.520218653435357,7.829451594,3.71178694,False,1.4827814702515676,2.115592956351718,2.5108187143127414,2.398790806267477,0.6328114861001506,0.11202790804526419,0.03765713058851214,0.9992857816328014,0.00314120078331224,-0.9992034948573304,0.0,-0.03990458450976455
850,08062025072234016,0,0,War,0,0.0,0,-0.05326085050000001,4.1139537621,0.020037927400000002,4.114347310744101,5.103802,9.671971779,0.053399985,2.6360277233154066,5.5560535280614305,7.813953762100001,3.693140221,False,2.020921574225779,2.114366477688293,2.6205991306669167,2.440946527818122,0.093444903462514,0.1796526028487948,0.03504934797963496,0.9993796840691156,0.0034336971498653756,-0.9998344911497997,0.0,-0.018193139015060086
851,08062025072234193,0,0,War,0,0.0,0,-0.055886866999999917,4.0912297639999995,0.021146839599999998,4.091666104726489,5.086583,9.70690836,0.052199994,2.5773744451790983,5.580491303607491,7.791229764,3.65556164,False,2.0854763771558766,2.109524340473463,2.6533746149362405,2.465406031927946,0.024047963317586518,0.18796858300829467,0.042094129573072174,0.9991067052641343,0.003725017010935958,-0.9999084432220593,0.0,-0.013531636014826971
852,08062025072234416,0,0,War,0,0.0,0,-0.07356710000000004,4.04935594,0.020835156599999995,4.0500777462619455,5.134587,9.4773902,0.0656,3.1922589841739897,5.564377532342444,7.74935594,3.8158938,False,1.9511405693616743,2.151320633741284,2.3196703330404946,2.379850844138851,0.20018006437960967,0.060180511098356426,0.05674777741757397,0.9983779975095638,0.004589536682378388,-0.9999447053776334,0.0,-0.010515996730600902
853,08062025072234603,0,0,War,0,0.0,0,-0.06341506,4.073593914,0.020640542699999997,4.0741397715365135,4.696054999999999,9.63062196,0.053000005999999995,2.396974582999075,5.514997112721373,7.773593914,3.6495730400000004,False,1.5208159330962443,2.1271610373119376,1.9893120249044818,2.5406618216824692,0.6063451042156933,0.5513497967779875,0.040212664034887526,0.9991815728640407,0.004373339703096413,-0.9998438459524538,0.0,-0.01767155089418399
854,08062025072234809,0,0,War,0,0.0,0,-0.2212637899999999,4.04749515,0.019983808619999998,4.053587794367559,4.638673,9.5922837,0.051800012799999996,2.3048657812520417,5.505752120630207,7.74749515,3.6600153,False,1.7409062629722485,2.092038947848725,2.372682806449897,2.5088239429083203,0.3511326848764764,0.13614113645842352,0.007911253560859442,0.9999606950625918,0.0040025488171761756,-0.9998044958144682,0.0,-0.019772965108379142
855,08062025072235005,0,0,War,0,0.0,0,-0.5190950900000001,4.0217773796,0.019131673699999997,4.055184215848019,4.709125,9.514036804,0.050499999999999996,2.262540822514143,5.4869361994699455,7.7217773796,3.693192196,False,2.0169984107986303,2.051632546933295,2.3339060115987964,2.399352285945382,0.03463413613466493,0.06544627434658556,-0.01183204807644858,0.9999234584169965,0.003616620758354435,-0.9999002874807916,0.0,-0.014121440996949067
856,08062025072235205,0,0,War,0,0.0,0,-0.58584864,4.070899065,0.0201393609,4.11288747965042,4.1629629,9.588347950000001,0.050200012,2.003780505755923,5.45093378768768,7.770899065,3.6237370500000003,False,1.5535923208515163,2.070933747133068,2.4868847312465463,2.486102903219819,0.5173414262815517,0.0007818280267271049,-0.022381797131507918,0.9997432090965914,0.0035455637651807897,-0.9998943290829813,0.0,-0.014537216641935495
